Package name;Useless;Right URL;Old URL
pytest-flakes;False;https://github.com/asmeurer/pytest-flakes;https://github.com/fschulze/pytest-flakes
gmplot;False;https://github.com/gmplot/gmplot;https://github.com/vgm64/gmplot
goslate;True;https://github.com/goslate/goslate;https://github.com/yeahwhat-mc/goslate
flufl-lock;True;https://github.com/flufl-lock/flufl-lock;
edx-submissions;False;http://github.com/edx/edx-submissions;http://github.com/edx/edx-submissions.git
chargebee;True;https://github.com/chargebee/chargebee;https://github.com/chargebee/chargebee-python
update;True;https://github.com/lmittmann/update;
yaql;True;https://github.com/yaql/yaql;https://github.com/openstack/yaql
iptcinfo;True;https://github.com/iptcinfo/iptcinfo;
email;True;https://github.com/email/email;
zc-buildout;False;https://github.com/buildout/buildout;
mozcrash;True;https://github.com/mozcrash/mozcrash;
hashlib;True;https://github.com/hashlib/hashlib;
py3dns;True;https://github.com/py3dns/py3dns;
rfc3339;True;https://github.com/rfc3339/rfc3339;
django-versatileimagefield;False;https://github.com/respondcreate/django-versatileimagefield;http://github.com/respondcreate/django-versatileimagefield
scales;False;https://github.com/cue/scales;https://www.github.com/Cue/scales
clearbit;True;https://github.com/clearbit/clearbit;https://github.com/clearbit/clearbit-python
sigopt;True;https://github.com/sigopt/sigopt;https://github.com/sigopt/sigopt-python
dbus-python;True;https://github.com/dbus-python/dbus-python;
mozleak;True;https://github.com/mozleak/mozleak;
collision;False;https://github.com/qwekodev/collision;https://github.com/QwekoDev/collision
django-hijack-admin;False;https://github.com/arteria/django-hijack;https://github.com/arteria/django-hijack-admin
dash-auth;True;https://github.com/dash-auth/dash-auth;https://github.com/plotly/dash-auth
doc-warden;False;https://github.com/azure/azure-sdk-tools;https://github.com/Azure/azure-sdk-tools
simpy;False;https://github.com/simpx/simpy;
hexdump;False;https://github.com/hexdump/hexdump;
datetime-truncate;False;https://github.com/mediapop/datetime_truncate;https://github.com/gaqzi/datetime_truncate
openexr;False;https://github.com/openexr/openexr;
delighted;True;https://github.com/delighted/delighted;https://github.com/delighted/delighted-python
pylogo;True;https://github.com/pylogo/pylogo;
mattermostwrapper;False;https://github.com/btotharye/mattermostwrapper;https://github.com/btotharye/mattermostwrapper.git
pyramid-beaker;False;https://github.com/pylons/pyramid_beaker;https://github.com/bbangert/beaker
fabric2;True;https://github.com/fabric2/fabric2;https://github.com/fabric/fabric
smartlingapisdk;True;https://github.com/smartlingapisdk/smartlingapisdk;
pytictoc;True;https://github.com/pytictoc/pytictoc;
pomegranate;False;https://github.com/pomegranate/pomegranate;
alexapy;False;https://github.com/custom-components/alexa_media_player;
dawg-python;False;https://github.com/kmike/dawg-python;https://github.com/kmike/DAWG-Python
anaconda;True;https://github.com/anaconda/anaconda;
robinhood-aiokafka;True;https://github.com/robinhood-aiokafka/robinhood-aiokafka;https://github.com/aio-libs/aiokafka
python-firebase;True;https://github.com/python-firebase/python-firebase;https://github.com/ozgur/python-firebase
zconfig;False;https://github.com/zopefoundation/zconfig;https://github.com/zopefoundation/ZConfig
av;False;https://github.com/PyAV-Org/PyAV;https://github.com/mikeboers/PyAV
django-slack;True;https://github.com/django-slack/django-slack;https://github.com/lamby/django-slack
bpemb;True;https://github.com/bpemb/bpemb;https://github.com/bheinzerling/bpemb
morfessor;True;https://github.com/morfessor/morfessor;
azureml-interpret;True;https://github.com/azureml-interpret/azureml-interpret;
contextdecorator;True;https://github.com/contextdecorator/contextdecorator;
lmfit;True;https://github.com/lmfit/lmfit;https://github.com/lmfit/lmfit-py
azureml-automl-runtime;True;https://github.com/azureml-automl-runtime/azureml-automl-runtime;
pysnmp-mibs;True;https://github.com/pysnmp-mibs/pysnmp-mibs;
tensorflow-addons;True;https://github.com/tensorflow-addons/tensorflow-addons;https://github.com/tensorflow/addons
oic;False;https://github.com/openidc/pyoidc;https://github.com/OpenIDC/pyoidc
rasa;False;https://github.com/rasahq/rasa;https://github.com/RasaHQ/rasa
pytest-testrail;False;https://github.com/allankp/pytest-testrail;http://github.com/allankp/pytest-testrail
tslearn;False;https://github.com/tslearn-team/tslearn;https://github.com/rtavenar/tslearn
netapp-lib;True;https://github.com/netapp-lib/netapp-lib;
azureml-train-automl-runtime;True;https://github.com/azureml-train-automl-runtime/azureml-train-automl-runtime;
cloudshell-automation-api;True;https://github.com/cloudshell-automation-api/cloudshell-automation-api;
munkres;True;https://github.com/munkres/munkres;https://github.com/bmc/munkres
mandrill-37;True;https://github.com/mandrill-37/mandrill-37;
pgeocode;True;https://github.com/pgeocode/pgeocode;https://github.com/symerio/pgeocode
sphinx-tabs;False;https://github.com/executablebooks/sphinx-tabs;https://github.com/djungelorm/sphinx-tabs
pyomo;False;https://github.com/pyomo/pyomo;https://github.com/Pyomo/pyomo
flup;True;https://github.com/flup/flup;
cmake-format;True;https://github.com/cheshirekow/cmakelang;https://github.com/cheshirekow/cmake_format
