ID;Package name;Clone dir;Commit hash;Release;Commit date;Release date;Time interval
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;5.1.0;2014-06-30;2018-04-02;1372
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;5.1.1;2014-06-30;2018-04-13;1383
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;5.2.0;2014-06-30;2018-07-01;1461
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;5.3.0;2014-06-30;2018-10-01;1551
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;5.4.0;2014-06-30;2019-01-01;1646
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;5.4.1;2014-06-30;2019-01-06;1651
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;6.0.0;2014-06-30;2019-04-02;1737
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;6.1.0;2014-06-30;2019-07-02;1827
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;6.2.0;2014-06-30;2019-10-01;1916
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;6.2.1;2014-06-30;2019-10-21;1936
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;6.2.2;2014-06-30;2020-01-02;2012
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;7.0.0;2014-06-30;2020-01-02;2012
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;7.1.0;2014-06-30;2020-04-01;2101
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;7.1.1;2014-06-30;2020-04-02;2102
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;7.1.2;2014-06-30;2020-04-25;2125
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;v2.9.0.avx1;2014-06-30;2015-08-13;408
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;v2.9.0.post0;2014-06-30;2015-07-29;394
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;v2.9.0.post1;2014-06-30;2015-08-13;408
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;v2.9.0.sse1;2014-06-30;2015-07-29;394
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;v3.2.0.post1;2014-06-30;2016-04-29;669
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;v3.2.0.post2;2014-06-30;2016-05-22;692
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;v3.2.0.post3;2014-06-30;2016-05-23;693
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;v3.3.0.post0;2014-06-30;2016-07-02;732
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;v3.3.0.post1;2014-06-30;2016-07-04;734
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;v3.3.0.post2;2014-06-30;2016-08-16;776
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;v3.3.2.post0;2014-06-30;2016-10-04;824
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;v3.3.3.post0;2014-06-30;2016-10-04;824
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;v3.4.1.post0;2014-06-30;2016-10-04;824
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;v3.4.1.post1;2014-06-30;2016-10-06;826
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;v3.4.1.post2;2014-06-30;2017-01-19;934
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;v4.0.0.post0;2014-06-30;2017-02-27;972
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;v4.1.1.post0;2014-06-30;2017-05-19;1054
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;v4.2.1.post0;2014-06-30;2017-08-17;1142
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;v4.3.0.post0;2014-06-30;2017-10-04;1189
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;v5.1.1.post0;2014-06-30;2018-04-17;1387
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;v5.1.1.post1;2014-06-30;2019-04-03;1738
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;v5.2.0.post0;2014-06-30;2018-09-08;1528
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;v5.2.0.post1;2014-06-30;2019-04-03;1738
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;v5.3.0.post0;2014-06-30;2018-10-17;1567
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;v5.3.0.post1;2014-06-30;2019-04-03;1738
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;v5.4.0.post0;2014-06-30;2019-06-29;1824
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;v5.4.x.post0;2014-06-30;2019-06-29;1824
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;v6.0.0.post0;2014-06-30;2019-06-29;1824
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;v6.0.0.post1;2014-06-30;2020-01-15;2025
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;v6.0.0.post2;2014-06-30;2020-01-17;2027
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;v6.0.x.post0;2014-06-30;2019-06-29;1824
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;v6.1.0.post0;2014-06-30;2020-01-15;2025
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;v6.1.0.post1;2014-06-30;2020-01-17;2027
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;v6.2.2.post0;2014-06-30;2020-01-15;2025
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;v6.2.2.post1;2014-06-30;2020-01-17;2027
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;v7.0.0.post0;2014-06-30;2020-01-16;2026
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;v7.0.0.post1;2014-06-30;2020-01-17;2027
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;v7.0.0.post2;2014-06-30;2020-01-17;2027
209;pillow;pillow-simd;d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;v7.0.0.post3;2014-06-30;2020-01-26;2036
211;pillow;pillow-simd;4e9f367dfd3f04c8f5d23f7f759ec12782e10ee7;2.3.1;2014-03-14;2014-03-14;0
211;pillow;pillow-simd;4e9f367dfd3f04c8f5d23f7f759ec12782e10ee7;2.3.2;2014-03-14;2014-08-12;148
34;platformio;platformio-core;798b12ce7b097fdcb5056d84054fe157aa12a9ff;v4.1.0;2019-10-24;2019-11-07;13
34;platformio;platformio-core;798b12ce7b097fdcb5056d84054fe157aa12a9ff;v4.2.0;2019-10-24;2020-02-12;113
34;platformio;platformio-core;798b12ce7b097fdcb5056d84054fe157aa12a9ff;v4.2.1;2019-10-24;2020-02-17;118
34;platformio;platformio-core;798b12ce7b097fdcb5056d84054fe157aa12a9ff;v4.3.0;2019-10-24;2020-03-19;150
34;platformio;platformio-core;798b12ce7b097fdcb5056d84054fe157aa12a9ff;v4.3.1;2019-10-24;2020-03-20;151
34;platformio;platformio-core;798b12ce7b097fdcb5056d84054fe157aa12a9ff;v4.3.2;2019-10-24;2020-04-28;189
34;platformio;platformio-core;798b12ce7b097fdcb5056d84054fe157aa12a9ff;v4.3.3;2019-10-24;2020-04-28;189
34;platformio;platformio-core;798b12ce7b097fdcb5056d84054fe157aa12a9ff;v4.3.4;2019-10-24;2020-05-23;214
34;platformio;platformio-core;798b12ce7b097fdcb5056d84054fe157aa12a9ff;v5.0.0;2019-10-24;2020-09-03;314
34;platformio;platformio-core;798b12ce7b097fdcb5056d84054fe157aa12a9ff;v5.0.1;2019-10-24;2020-09-10;321
34;platformio;platformio-core;798b12ce7b097fdcb5056d84054fe157aa12a9ff;v5.0.2;2019-10-24;2020-10-30;371
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;arm_build;2014-02-21;2020-09-21;2400
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;build_aarch64;2014-02-21;2020-09-18;2397
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;test_osx_sdk_path;2014-02-21;2020-02-20;2189
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;untagged-e37407a8972e16fb998a;2014-02-21;2018-01-22;1431
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.0;2014-02-21;2014-06-24;123
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.0rc1;2014-02-21;2014-06-16;115
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.0rc2;2014-02-21;2014-06-21;120
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.0rc3;2014-02-21;2014-06-23;122
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.1;2014-02-21;2015-03-15;389
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.2;2014-02-21;2015-09-05;559
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.2.1;2014-02-21;2015-09-21;575
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.3;2014-02-21;2015-10-28;612
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.3.1;2014-02-21;2015-11-02;616
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.4;2014-02-21;2016-02-07;716
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.4.1;2014-02-21;2016-02-21;730
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.4.10;2014-02-21;2018-02-02;1441
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.4.10x;2014-02-21;2018-02-02;1441
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.4.11;2014-02-21;2018-02-04;1443
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.4.11x;2014-02-21;2018-02-04;1443
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.4.12;2014-02-21;2018-02-04;1443
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.4.12x;2014-02-21;2018-02-04;1443
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.4.2;2014-02-21;2016-03-07;746
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.4.3;2014-02-21;2016-10-17;966
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.4.4;2014-02-21;2017-02-01;1075
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.4.5;2014-02-21;2017-02-06;1080
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.4.6;2014-02-21;2017-05-17;1181
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.4.8;2014-02-21;2018-01-27;1436
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.4.8x;2014-02-21;2018-01-28;1437
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.4.9;2014-02-21;2018-01-31;1440
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.4.9x;2014-02-21;2018-02-01;1440
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.5.0;2014-02-21;2018-03-07;1476
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.5.0x;2014-02-21;2018-03-07;1476
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.5.1;2014-02-21;2018-03-08;1477
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.5.1x;2014-02-21;2018-03-08;1477
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.6.0;2014-02-21;2018-04-07;1506
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.6.0x;2014-02-21;2018-04-08;1507
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.6.1;2014-02-21;2018-04-15;1514
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.6.1x;2014-02-21;2018-04-16;1515
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.6.2;2014-02-21;2018-06-18;1577
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.6.2x;2014-02-21;2018-06-19;1578
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.6.3;2014-02-21;2018-06-21;1580
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.6.3x;2014-02-21;2018-06-21;1580
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.6.4;2014-02-21;2018-07-10;1599
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.6.4x;2014-02-21;2018-07-10;1599
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.6.5;2014-02-21;2018-08-12;1631
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.6.5x;2014-02-21;2018-08-12;1631
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.6.6;2014-02-21;2018-08-17;1636
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.6.6x;2014-02-21;2018-08-17;1636
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.6.7;2014-02-21;2018-10-27;1706
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.7.0;2014-02-21;2018-10-27;1706
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.7.0x;2014-02-21;2018-10-28;1707
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.7.1;2014-02-21;2018-11-24;1733
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.7.1x;2014-02-21;2018-11-24;1733
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.7.2;2014-02-21;2018-11-26;1735
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.7.2x;2014-02-21;2018-11-26;1735
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.7.3;2014-02-21;2019-01-19;1793
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.7.3x;2014-02-21;2019-01-20;1794
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.8.0;2014-02-21;2019-03-22;1856
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.8.0x;2014-02-21;2019-03-22;1856
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.8.1;2014-02-21;2019-04-03;1867
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.8.1x;2014-02-21;2019-04-03;1867
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.8.2;2014-02-21;2019-05-30;1924
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.8.2x;2014-02-21;2019-05-30;1924
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.9.0;2014-02-21;2019-08-27;2011
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.9.0x;2014-02-21;2019-08-28;2012
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.9.1;2014-02-21;2019-11-02;2076
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.9.1x;2014-02-21;2019-11-02;2076
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.9.2;2014-02-21;2019-11-10;2084
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.9.2x;2014-02-21;2019-11-10;2084
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.9.3;2014-02-21;2019-11-11;2085
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.9.3x;2014-02-21;2019-11-11;2085
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.9.4;2014-02-21;2019-11-18;2092
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.9.4x;2014-02-21;2019-11-18;2092
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.9.5;2014-02-21;2020-01-31;2170
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.9.5x;2014-02-21;2020-01-31;2170
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.9.6;2014-02-21;2020-02-02;2171
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.9.6x;2014-02-21;2020-02-02;2171
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.9.7;2014-02-21;2020-02-20;2189
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.9.7x;2014-02-21;2020-02-20;2189
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.9.8;2014-02-21;2020-06-22;2311
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.9.8x;2014-02-21;2020-06-22;2311
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.9.9;2014-02-21;2020-11-01;2440
168;pycrypto;pycryptodome;8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;v3.9.9x;2014-02-21;2020-11-02;2441
60;pyinstaller;pyinstaller;42a67148b3bdf9211fda8499fdc5b63acdd7e6cc;v3.6;2020-01-05;2020-01-09;4
60;pyinstaller;pyinstaller;42a67148b3bdf9211fda8499fdc5b63acdd7e6cc;v4.0;2020-01-05;2020-08-09;214
119;pykmip;PyKMIP;06c960236bcaf6717fc5cf66cf8b5179804c5a05;v0.10.0;2018-04-24;2020-02-25;671
119;pykmip;PyKMIP;06c960236bcaf6717fc5cf66cf8b5179804c5a05;v0.8.0;2018-04-24;2018-05-17;23
119;pykmip;PyKMIP;06c960236bcaf6717fc5cf66cf8b5179804c5a05;v0.9.0;2018-04-24;2019-06-18;419
119;pykmip;PyKMIP;06c960236bcaf6717fc5cf66cf8b5179804c5a05;v0.9.1;2018-04-24;2019-06-21;422
159;oic;pyoidc;64665112587ef43a57cb09442dd5dd3d175f583e;1.2.0;2017-05-24;2020-02-05;986
159;oic;pyoidc;64665112587ef43a57cb09442dd5dd3d175f583e;v0.11.0;2017-05-24;2017-08-07;73
159;oic;pyoidc;64665112587ef43a57cb09442dd5dd3d175f583e;v0.11.1;2017-05-24;2017-08-26;92
159;oic;pyoidc;64665112587ef43a57cb09442dd5dd3d175f583e;v0.12.0;2017-05-24;2017-09-26;122
159;oic;pyoidc;64665112587ef43a57cb09442dd5dd3d175f583e;v0.13.0;2017-05-24;2018-02-19;270
159;oic;pyoidc;64665112587ef43a57cb09442dd5dd3d175f583e;v0.13.1;2017-05-24;2018-04-06;317
159;oic;pyoidc;64665112587ef43a57cb09442dd5dd3d175f583e;v0.14.0;2017-05-24;2018-05-15;356
159;oic;pyoidc;64665112587ef43a57cb09442dd5dd3d175f583e;v0.15.0;2017-05-24;2019-01-17;603
159;oic;pyoidc;64665112587ef43a57cb09442dd5dd3d175f583e;v0.15.1;2017-05-24;2019-01-31;617
159;oic;pyoidc;64665112587ef43a57cb09442dd5dd3d175f583e;v1.0.0;2017-05-24;2019-06-19;755
159;oic;pyoidc;64665112587ef43a57cb09442dd5dd3d175f583e;v1.0.1;2017-05-24;2019-06-30;766
159;oic;pyoidc;64665112587ef43a57cb09442dd5dd3d175f583e;v1.1.0;2017-05-24;2019-10-25;881
159;oic;pyoidc;64665112587ef43a57cb09442dd5dd3d175f583e;v1.1.1;2017-05-24;2019-11-04;890
159;oic;pyoidc;64665112587ef43a57cb09442dd5dd3d175f583e;v1.1.2;2017-05-24;2019-11-23;909
108;pypiserver;pypiserver;1375a67c55a9b8d4619df30d2a1c0b239d7357e6;v1.2.6;2019-01-24;2019-01-26;2
108;pypiserver;pypiserver;1375a67c55a9b8d4619df30d2a1c0b239d7357e6;v1.2.7;2019-01-24;2019-01-31;7
108;pypiserver;pypiserver;1375a67c55a9b8d4619df30d2a1c0b239d7357e6;v1.3.0;2019-01-24;2019-05-05;101
108;pypiserver;pypiserver;1375a67c55a9b8d4619df30d2a1c0b239d7357e6;v1.3.1;2019-01-24;2019-09-10;226
108;pypiserver;pypiserver;1375a67c55a9b8d4619df30d2a1c0b239d7357e6;v1.3.2;2019-01-24;2020-01-11;352
108;pypiserver;pypiserver;1375a67c55a9b8d4619df30d2a1c0b239d7357e6;v1.4.0;2019-01-24;2020-10-03;614
108;pypiserver;pypiserver;1375a67c55a9b8d4619df30d2a1c0b239d7357e6;v1.4.1;2019-01-24;2020-10-05;616
108;pypiserver;pypiserver;1375a67c55a9b8d4619df30d2a1c0b239d7357e6;v1.4.2;2019-01-24;2020-10-10;621
43;pyramid;pyramid;d0f62591ceb2f6ba6efe98ccf75703e7baee687e;1.1;2011-05-27;2011-07-21;54
43;pyramid;pyramid;d0f62591ceb2f6ba6efe98ccf75703e7baee687e;1.1.1;2011-05-27;2011-08-13;76
43;pyramid;pyramid;d0f62591ceb2f6ba6efe98ccf75703e7baee687e;1.1.2;2011-05-27;2011-08-17;80
43;pyramid;pyramid;d0f62591ceb2f6ba6efe98ccf75703e7baee687e;1.1.3;2011-05-27;2011-12-14;197
43;pyramid;pyramid;d0f62591ceb2f6ba6efe98ccf75703e7baee687e;1.10;2011-05-27;2018-10-31;2709
43;pyramid;pyramid;d0f62591ceb2f6ba6efe98ccf75703e7baee687e;1.10.1;2011-05-27;2018-11-06;2714
43;pyramid;pyramid;d0f62591ceb2f6ba6efe98ccf75703e7baee687e;1.10.2;2011-05-27;2019-01-30;2803
43;pyramid;pyramid;d0f62591ceb2f6ba6efe98ccf75703e7baee687e;1.10.3;2011-05-27;2019-04-12;2875
43;pyramid;pyramid;d0f62591ceb2f6ba6efe98ccf75703e7baee687e;1.10.4;2011-05-27;2019-04-15;2878
43;pyramid;pyramid;d0f62591ceb2f6ba6efe98ccf75703e7baee687e;1.10a1;2011-05-27;2018-10-15;2693
43;pyramid;pyramid;d0f62591ceb2f6ba6efe98ccf75703e7baee687e;1.10b1;2011-05-27;2018-10-28;2706
43;pyramid;pyramid;d0f62591ceb2f6ba6efe98ccf75703e7baee687e;1.1a1;2011-05-27;2011-06-20;23
43;pyramid;pyramid;d0f62591ceb2f6ba6efe98ccf75703e7baee687e;1.1a2;2011-05-27;2011-06-22;25
43;pyramid;pyramid;d0f62591ceb2f6ba6efe98ccf75703e7baee687e;1.1a3;2011-05-27;2011-06-26;29
43;pyramid;pyramid;d0f62591ceb2f6ba6efe98ccf75703e7baee687e;1.1a4;2011-05-27;2011-07-01;34
43;pyramid;pyramid;d0f62591ceb2f6ba6efe98ccf75703e7baee687e;1.1b1;2011-05-27;2011-07-10;43
43;pyramid;pyramid;d0f62591ceb2f6ba6efe98ccf75703e7baee687e;1.1b2;2011-05-27;2011-07-13;46
43;pyramid;pyramid;d0f62591ceb2f6ba6efe98ccf75703e7baee687e;1.1b3;2011-05-27;2011-07-15;48
43;pyramid;pyramid;d0f62591ceb2f6ba6efe98ccf75703e7baee687e;1.1b4;2011-05-27;2011-07-18;51
43;pyramid;pyramid;d0f62591ceb2f6ba6efe98ccf75703e7baee687e;1.2;2011-05-27;2011-09-12;105
43;pyramid;pyramid;d0f62591ceb2f6ba6efe98ccf75703e7baee687e;1.2.1;2011-05-27;2011-09-28;121
43;pyramid;pyramid;d0f62591ceb2f6ba6efe98ccf75703e7baee687e;1.2.2;2011-05-27;2011-11-20;173
43;pyramid;pyramid;d0f62591ceb2f6ba6efe98ccf75703e7baee687e;1.2.3;2011-05-27;2011-11-20;173
43;pyramid;pyramid;d0f62591ceb2f6ba6efe98ccf75703e7baee687e;1.2.4;2011-05-27;2011-12-06;189
43;pyramid;pyramid;d0f62591ceb2f6ba6efe98ccf75703e7baee687e;1.2.5;2011-05-27;2011-12-14;197
43;pyramid;pyramid;d0f62591ceb2f6ba6efe98ccf75703e7baee687e;1.2.6;2011-05-27;2012-01-05;223
43;pyramid;pyramid;d0f62591ceb2f6ba6efe98ccf75703e7baee687e;1.2.7;2011-05-27;2012-01-20;238
