package_name;pypi_downloads;github_url;stars;last_commit;commit_freq;release_freq;open_issues;closed_issues;api_closed_issues;avg_days_to_close_issue;contributors;dep_repos;dep_pkgs
google-cloud-securitycenter;1073663;https://github.com/googleapis/python-securitycenter;4;2021-03-18;8;42;2;12;12;34;17;10;1
nosexcover;878357;https://github.com/cmheisel/nose-xcover;55;2018-02-18;0;1373;3;11;11;73;13;;
robotframework-sshlibrary;1162031;https://github.com/robotframework/sshlibrary;92;2021-02-17;9;63;20;251;100;136;23;195;6
textdistance;1229310;https://github.com/life4/textdistance;1936;2021-01-29;6;236;;;;;8;392;26
nimbusml;1294186;https://github.com/microsoft/nimbusml;265;2020-06-18;9;888;76;137;100;24;21;;
django-bulk-update;1086158;https://github.com/aykut/django-bulk-update;404;2018-03-15;2;;13;28;28;123;17;;
infinity;1138928;https://github.com/kvesteri/infinity;15;2020-06-03;0;;0;0;;;4;;
python-heatclient;935837;https://github.com/openstack/python-heatclient;88;2020-11-16;13;;;;;;131;;
flask-rq2;682755;https://github.com/rq/flask-rq2;178;2020-03-12;2;;15;34;34;94;15;223;5
google-cloud-iot;1067870;https://github.com/googleapis/python-iot;6;2021-03-17;7;59;0;13;13;17;27;76;2
selectors34;1066663;https://github.com/berkerpeksag/selectors34;3;2018-05-24;0;;0;5;5;191;5;;
etcd3;856970;https://github.com/kragniz/python-etcd3;290;2020-04-27;13;;63;44;44;55;34;222;27
django-autocomplete-light;1022493;https://github.com/yourlabs/django-autocomplete-light;1490;2021-03-15;21;17;180;600;100;45;160;2444;59
drf-extensions;953196;https://github.com/chibisov/drf-extensions;1135;2020-09-30;5;199;63;120;100;169;51;1792;21
django-stubs;1596468;https://github.com/typeddjango/django-stubs;616;2021-03-07;20;34;86;156;100;26;97;1009;25
sphinx-autodoc-typehints;1180082;https://github.com/agronholm/sphinx-autodoc-typehints;313;2021-02-21;2;;38;68;68;56;28;;
lml;1051425;https://github.com/python-lml/lml;10;2020-10-21;4;144;2;10;10;70;4;;
django-coverage-plugin;967304;https://github.com/nedbat/django_coverage_plugin;151;2020-01-24;2;141;13;31;31;187;9;;
ctutlz;1053465;https://github.com/theno/ctutlz;31;2020-05-31;4;1486;4;0;;;3;;
humpty;1050657;https://github.com/dairiki/humpty;13;2017-12-18;0;;2;2;2;174;;;
peakutils;1100110;https://github.com/lucashn/peakutils;19;2020-01-23;1;1294;;;;;3;;
netmiko;909546;https://github.com/ktbyers/netmiko;2241;2021-03-16;30;56;201;1211;100;11;150;1354;65
intervals;1105426;https://github.com/kvesteri/intervals;80;2020-12-31;2;;9;21;20;272;7;;
python-coveralls;773379;https://github.com/z4r/python-coveralls;218;2019-08-01;1;740;22;21;21;60;26;4408;230
google-cloud-datalabeling;1045104;https://github.com/googleapis/python-datalabeling;3;2021-03-03;4;59;9;15;15;28;19;;
google-cloud-talent;1044698;https://github.com/googleapis/python-talent;5;2021-03-05;6;47;0;20;20;18;15;;
pyscreenshot;1343580;https://github.com/ponty/pyscreenshot;393;2021-01-16;4;;0;61;61;245;16;1025;39
google-cloud-os-login;337070;https://github.com/googleapis/python-oslogin;3;2021-02-11;5;59;0;8;8;13;14;11;3
python-multipart;1736952;https://github.com/andrew-d/python-multipart;71;2021-03-19;0;;8;7;7;97;7;6467;107
rlp;1075277;https://github.com/ethereum/pyrlp;65;2021-01-26;4;;6;32;32;93;23;;
pytweening;2589417;https://github.com/asweigart/pytweening;58;2018-07-20;0;;2;0;;;3;;
records;1831501;https://github.com/kenreitz42/records;6554;2020-12-22;4;;43;81;81;133;35;702;33
import-from-github-com;409995;https://github.com/nvbn/import_from_github_com;126;2016-01-03;0;;1;1;1;0;;;
google-cloud-websecurityscanner;1039417;https://github.com/googleapis/python-websecurityscanner;2;2021-02-23;5;78;1;7;7;6;10;;
shyaml;1161282;https://github.com/0k/shyaml;642;2020-12-15;1;;11;30;29;339;9;;
google-cloud-webrisk;1039315;https://github.com/googleapis/python-webrisk;2;2021-03-18;3;78;1;8;8;5;11;;
u-msgpack-python;790180;https://github.com/vsergeev/u-msgpack-python;215;2020-10-25;1;151;0;29;29;164;9;;
pem;1312326;https://github.com/hynek/pem;122;2021-02-12;3;;6;16;16;38;13;;
py-zabbix;686999;https://github.com/adubkov/py-zabbix;324;2020-04-29;2;278;19;25;25;132;20;233;12
aerospike;1313572;https://github.com/aerospike/aerospike-client-python;104;2021-02-19;22;23;40;132;100;55;35;;
wsproto;1925708;https://github.com/python-hyper/wsproto;167;2021-01-15;7;;2;43;43;136;16;1467;28
gtts-token;1768736;https://github.com/boudewijn26/gtts-token;38;2020-12-02;0;469;1;6;6;140;7;;
pyexcel-io;1023265;https://github.com/pyexcel/pyexcel-io;40;2020-12-05;9;41;2;59;59;20;6;1797;28
fastprogress;1993608;https://github.com/fastai/fastprogress;919;2020-10-27;6;;12;44;44;68;15;;
django-heroku;937633;https://github.com/heroku/django-heroku;428;2018-10-27;1;;22;11;11;27;5;50958;6
eth-hash;1091894;https://github.com/ethereum/eth-hash;51;2021-01-21;5;;4;6;6;3;12;1600;66
httpcore;29373564;https://github.com/encode/httpcore;158;2021-03-22;14;21;14;52;52;35;19;2584;24
bunch;809950;https://github.com/dsc/bunch;427;2012-03-12;0;;16;4;4;60;3;722;99
pamela;1396071;https://github.com/minrk/pamela;31;2019-07-24;0;;2;7;7;136;;;
django-axes;1598731;https://github.com/jazzband/django-axes;866;2021-03-09;8;39;15;266;100;34;120;748;12
ofxparse;1205589;https://github.com/jseutter/ofxparse;165;2020-02-05;2;1429;24;43;43;332;46;1718;12
awsiotpythonsdk;1121127;https://github.com/aws/aws-iot-device-sdk-python;563;2020-10-16;0;102;9;240;100;187;8;426;14
pusher;1212056;https://github.com/pusher/pusher-http-python;320;2021-02-22;3;128;3;55;55;232;42;1593;20
anytree;1278349;https://github.com/c0fec0de/anytree;505;2020-02-20;7;64;30;96;95;91;16;;
treelib;1038319;https://github.com/caesar0301/treelib;540;2020-08-16;2;;46;58;57;210;28;729;69
overrides;2806132;https://github.com/mkorpela/overrides;140;2020-06-17;1;;8;24;24;213;11;1172;45
auditwheel;876973;https://github.com/pypa/auditwheel;219;2021-03-19;7;78;34;90;89;182;40;;
apiclient;1094013;https://github.com/shazow/apiclient;78;2019-03-21;0;;2;6;6;343;6;1122;25
wsgi-request-logger;910448;https://github.com/pklaus/wsgi-request-logger;43;2019-12-03;0;;7;5;5;213;7;;
honcho;784313;https://github.com/nickstenning/honcho;1395;2020-03-22;3;143;20;77;77;122;41;2782;37
testresources;1112793;https://github.com/testing-cabal/testresources;3;2021-03-09;3;;;;;;6;;
colander;727912;https://github.com/pylons/colander;408;2020-11-28;8;;37;94;91;223;92;;
boto3-type-annotations;1832118;https://github.com/alliefitter/boto3_type_annotations;97;2019-11-28;0;;7;7;7;50;;;
utlz;989726;https://github.com/theno/utlz;2;2018-05-17;1;;0;0;;;;;
django-pipeline;782945;https://github.com/jazzband/django-pipeline;1392;2021-03-09;9;27;121;305;100;117;147;;
django-cacheops;891627;https://github.com/suor/django-cacheops;1380;2021-02-19;9;;20;258;100;28;51;458;3
ptpython;964412;https://github.com/prompt-toolkit/ptpython;4025;2021-02-11;5;;172;137;100;125;37;1290;40
construct;689315;https://github.com/construct/construct;632;2021-03-21;16;54;1;775;100;73;;;
spark-df-profiling;1014779;https://github.com/julioasotodv/spark-df-profiling;152;2020-02-02;1;;20;5;5;68;6;;
pprintpp;1466814;https://github.com/wolever/pprintpp;376;2020-04-23;0;;7;8;8;19;8;805;57
line-profiler;2384460;https://github.com/pyutils/line_profiler;620;2021-01-25;9;118;18;7;7;24;18;;
mockito;832018;https://github.com/kaste/mockito-python;66;2020-09-09;9;;7;19;19;52;11;;
tavern;898477;https://github.com/taverntesting/tavern;762;2021-02-20;22;;37;433;100;35;39;215;2
dataclasses-serialization;1540116;https://github.com/madman-bob/python-dataclasses-serialization;18;2020-06-03;2;;5;5;5;4;2;;
hyper;2084978;https://github.com/python-hyper/hyper;1044;2021-01-12;16;153;78;168;100;36;40;;
json-rpc;1715865;https://github.com/pavlov99/json-rpc;361;2020-01-22;5;;20;41;41;111;23;;
algoliasearch;631731;https://github.com/algolia/algoliasearch-client-python;138;2020-09-16;11;;14;124;100;135;33;;
nibabel;687827;https://github.com/nipy/nibabel;395;2021-03-09;38;40;93;287;100;51;85;3568;349
logzio-python-handler;1284753;https://github.com/logzio/logzio-python-handler;30;2021-02-25;2;;8;20;20;61;19;25;6
django-constance;837809;https://github.com/jazzband/django-constance;1283;2021-03-17;4;;24;205;100;102;109;735;16
cpplint;874033;https://github.com/cpplint/cpplint;737;2021-02-06;11;;38;45;45;124;;;
asyncssh;866638;https://github.com/ronf/asyncssh;1065;2020-12-23;10;;20;282;100;18;13;334;80
pydrive;1181690;https://github.com/googleworkspace/pydrive;1180;2021-01-27;0;694;76;99;97;112;23;2646;46
djangorestframework-filters;681037;https://github.com/philipn/django-rest-framework-filters;711;2020-08-09;4;120;17;176;100;36;16;;
rake-nltk;1246572;https://github.com/csurfer/rake-nltk;794;2019-10-20;1;;16;20;20;66;4;;
python-jose-cryptodome;537783;https://github.com/capless/python-jose-cryptodome;10;2017-09-20;8;;6;0;;;10;;
disklist;501533;https://github.com/belval/disklist;10;2019-08-31;0;;0;0;;;3;;
eth-keys;1035615;https://github.com/ethereum/eth-keys;86;2020-09-02;4;;10;12;12;9;11;;
pyqrcode;838320;https://github.com/mnooner256/pyqrcode;308;2016-06-20;2;;24;23;23;24;8;3740;82
pyod;911324;https://github.com/yzhao062/pyod;4267;2021-02-18;30;90;97;85;85;49;20;508;30
great-expectations;2573812;https://github.com/great-expectations/great_expectations;3983;2021-03-22;174;11;157;628;100;19;163;;
pydicom;987098;https://github.com/pydicom/pydicom;1105;2021-03-13;15;81;44;704;100;18;62;2267;227
flask-mysql;1103296;https://github.com/cyberdelia/flask-mysql;103;2021-01-03;0;587;7;27;27;340;9;;
itopy;937071;https://github.com/jonatasbaldin/itopy;17;2019-10-19;0;;2;1;1;11;3;;
spotipy;2271970;https://github.com/plamere/spotipy;3124;2021-03-13;6;121;21;369;100;20;130;4171;99
logstash-formatter;815631;https://github.com/ulule/python-logstash-formatter;156;2019-04-08;0;960;3;20;20;112;17;;
speechrecognition;1227548;https://github.com/uberi/speech_recognition;5503;2019-07-02;4;56;193;270;100;102;39;7207;129
twitter-common-lang;1014303;https://github.com/twitter-archive/commons;1964;2019-12-07;13;;;;;;91;;
django-admin-rangefilter;1181148;https://github.com/silentsokolov/django-admin-rangefilter;370;2021-02-22;2;52;4;37;37;82;15;673;8
artifactory;935972;https://github.com/parallels/artifactory;69;2018-11-20;1;608;26;13;13;42;10;33;6
speaklater;906407;https://github.com/mitsuhiko/speaklater;57;2012-07-01;0;;4;1;1;623;;;
pycontracts;643108;https://github.com/andreacensi/contracts;347;2020-06-29;3;;40;21;21;229;13;;
eth-account;989653;https://github.com/ethereum/eth-account;77;2020-10-14;9;;15;27;27;129;13;1356;54
flashtext;2227432;https://github.com/vi3k6i5/flashtext;4686;2020-05-03;2;;43;49;49;31;5;368;19
pytest-random-order;1230707;https://github.com/jbasko/pytest-random-order;33;2018-11-30;1;74;4;13;13;30;2;;
mailchimp3;714274;https://github.com/vingtcinq/python-mailchimp;428;2020-05-06;5;;24;106;100;75;43;505;12
pygerduty;955413;https://github.com/dropbox/pygerduty;151;2020-06-23;1;;6;20;19;35;31;;
requests-pkcs12;1150102;https://github.com/m-click/requests_pkcs12;64;2020-10-02;1;;3;14;14;104;8;;
injector;891421;https://github.com/alecthomas/injector;653;2021-02-11;3;;35;82;80;61;15;544;48
pamqp;1879317;https://github.com/gmr/pamqp;40;2021-02-06;2;113;2;17;17;440;7;;
word2number;1126634;https://github.com/akshaynagpal/w2n;111;2017-06-27;1;382;28;17;17;42;4;787;25
pybluez;927966;https://github.com/pybluez/pybluez;1506;2020-07-14;5;732;16;278;100;48;38;756;43
selectors2;1279997;https://github.com/sethmlarson/selectors2;14;2020-07-21;1;268;0;0;;;4;;
flake8-logging-format;798812;https://github.com/globality-corp/flake8-logging-format;70;2021-02-09;1;;7;4;4;153;15;461;34
pynput;793355;https://github.com/moses-palmer/pynput;814;2021-02-10;10;;50;284;100;18;15;3542;164
m2r;955129;https://github.com/miyakogi/m2r;232;2019-06-04;3;;32;15;15;48;11;2239;302
svgwrite;697904;https://github.com/mozman/svgwrite;332;2021-01-15;7;;12;53;53;92;16;1856;115
marisa-trie;1694521;https://github.com/pytries/marisa-trie;827;2018-04-10;1;;17;30;30;153;8;644;38
async-lru;1043648;https://github.com/aio-libs/async-lru;248;2020-10-29;5;;8;17;16;45;9;;
hexbytes;980633;https://github.com/ethereum/hexbytes;9;2020-06-02;3;;1;6;6;25;6;1311;39
heroku3;982857;https://github.com/martyzz1/heroku3.py;78;2020-10-14;;121;14;31;31;138;27;5001;8
pytest-dependency;1385870;https://github.com/rkrahl/pytest-dependency;71;2021-02-21;3;225;10;28;28;103;5;289;37
pygetwindow;2568678;https://github.com/asweigart/pygetwindow;128;2020-10-04;0;;21;4;4;158;4;3356;27
durationpy;867351;https://github.com/icholy/durationpy;21;2020-09-14;0;;0;5;5;1;5;;
wurlitzer;848390;https://github.com/minrk/wurlitzer;97;2020-08-19;1;;7;15;15;65;5;;
wmi;877551;https://github.com/tjguk/wmi;43;2020-04-29;10;;11;1;1;0;;;
kappa;847643;https://github.com/garnaat/kappa;902;2019-09-24;3;209;34;39;39;73;17;;
profilehooks;1358914;https://github.com/mgedmin/profilehooks;278;2021-01-18;1;;8;9;9;71;5;277;26
requests-html;1214881;https://github.com/psf/requests-html;11712;2020-05-10;12;37;122;195;100;72;56;3909;141
httmock;1464775;https://github.com/patrys/httmock;421;2020-10-28;1;;11;15;15;50;25;;
eth-keyfile;950828;https://github.com/ethereum/eth-keyfile;48;2019-10-01;1;;3;7;7;101;5;1350;37
implicit;1207521;https://github.com/benfred/implicit;2285;2021-03-13;5;;79;260;100;27;26;373;8
image;776375;https://github.com/francescortiz/image;148;2020-10-27;1;;3;5;5;6;4;;
flask-assets;973745;https://github.com/miracle2k/flask-assets;407;2020-02-29;2;;18;72;70;108;36;5399;88
patch;6525368;https://github.com/techtonik/python-patch;65;2020-02-23;3;;28;29;29;63;4;;
yappi;1020843;https://github.com/sumerc/yappi;598;2020-12-09;4;;11;30;30;51;14;356;21
eth-rlp;958654;https://github.com/ethereum/eth-rlp;10;2020-10-14;3;;1;1;1;0;5;;
django-bootstrap3;840132;https://github.com/zostera/django-bootstrap3;2237;2021-03-14;8;;2;284;100;206;84;;
mkdocs-minify-plugin;974400;https://github.com/byrnereese/mkdocs-minify-plugin;26;2021-01-16;0;;1;4;4;99;4;;
seleniumbase;819606;https://github.com/seleniumbase/seleniumbase;2083;2021-03-19;59;5;0;204;100;10;20;113;5
xmljson;1045366;https://github.com/sanand0/xmljson;117;2020-04-24;1;;12;19;19;52;6;;
graphene-sqlalchemy;697258;https://github.com/graphql-python/graphene-sqlalchemy;788;2020-06-04;4;117;100;82;82;57;36;1173;21
python-twitter;1025120;https://github.com/bear/python-twitter;3145;2020-05-12;10;148;79;307;100;36;133;5260;91
gtts;2527696;https://github.com/pndurette/gtts;1304;2021-02-25;5;83;9;161;100;70;23;;
cmarkgfm;1435634;https://github.com/theacodes/cmarkgfm;38;2021-03-12;1;109;2;14;14;161;15;;
oci;1359824;https://github.com/oracle/oci-python-sdk;191;2021-03-16;6;11;15;135;100;46;23;224;14
jupyterhub;1234496;https://github.com/jupyterhub/jupyterhub;6144;2021-03-18;56;;139;1774;100;18;215;1132;96
django-auth-ldap;984088;https://github.com/django-auth-ldap/django-auth-ldap;199;2021-03-19;11;;43;45;45;35;23;;
memcnn;900135;https://github.com/silvandeleemput/memcnn;189;2020-11-24;7;;8;38;38;29;6;;
rpqueue;727343;https://github.com/josiahcarlson/rpqueue;130;2019-10-18;0;;4;8;8;52;5;;
zappa;816171;https://github.com/miserlou/zappa;11741;2021-02-20;47;15;596;660;100;65;221;2634;11
asyncio-nats-client;1978428;https://github.com/nats-io/nats.py;385;2021-02-25;;87;21;57;57;163;19;397;26
addict;11212543;https://github.com/mewwts/addict;2022;2021-01-05;3;191;7;62;61;85;27;1229;134
pyrect;2527494;https://github.com/asweigart/pyrect;7;2019-08-20;0;;1;0;;;;;
flask-debugtoolbar;722127;https://github.com/flask-debugtoolbar/flask-debugtoolbar;792;2020-08-14;2;241;24;63;61;196;32;;
stop-words;645459;https://github.com/alir3z4/python-stop-words;122;2018-07-23;1;355;3;9;9;126;6;1120;15
trafaret;1021437;https://github.com/deepwalker/trafaret;166;2020-11-26;9;88;17;37;37;33;48;;
pytest-azurepipelines;1103415;https://github.com/tonybaloney/pytest-azurepipelines;64;2020-07-21;8;;14;14;14;32;8;;
property-manager;935946;https://github.com/xolox/python-property-manager;12;2020-03-02;0;;0;1;1;100;2;;
dlib;737160;https://github.com/davisking/dlib;9986;2021-03-22;92;49;49;1826;100;24;151;8741;80
stopit;1124120;https://github.com/glenfant/stopit;84;2019-08-27;0;;2;13;13;192;6;;
django-object-actions;789183;https://github.com/crccheck/django-object-actions;374;2020-10-11;2;146;21;27;27;261;21;379;9
geohash2;1067019;https://github.com/dbarthe/geohash;26;2017-07-06;0;;;;;;;;
coverage-badge;893521;https://github.com/dbrgn/coverage-badge;103;2020-06-24;0;;0;4;4;0;4;371;74
glom;998378;https://github.com/mahmoud/glom;1343;2020-11-22;25;;73;59;59;66;15;165;45
readchar;753681;https://github.com/magmax/python-readchar;78;2021-03-09;1;209;24;12;12;376;11;;
hdbscan;1251325;https://github.com/scikit-learn-contrib/hdbscan;1834;2021-02-11;12;58;217;146;100;23;53;710;63
django-compat;804718;https://github.com/arteria/django-compat;106;2017-12-04;2;146;2;33;33;141;17;;
umap-learn;1341822;https://github.com/lmcinnes/umap;4594;2021-03-16;31;56;224;238;100;6;66;2445;140
django-sekizai;797894;https://github.com/django-cms/django-sekizai;353;2020-08-26;1;;2;58;57;216;16;;
testrepository;825196;https://github.com/testing-cabal/testrepository;12;2018-12-04;5;;4;7;7;145;18;;
pandoc;1112850;https://github.com/boisgera/pandoc;39;2021-03-22;6;;7;16;16;185;2;;
comet-ml;861424;https://github.com/comet-ml/comet-ml;74;2020-05-07;1;;65;322;0;;8;;
marshmallow-oneofschema;1467986;https://github.com/marshmallow-code/marshmallow-oneofschema;94;2021-03-15;2;;13;14;13;74;14;243;21
rdflib-jsonld;956747;https://github.com/rdflib/rdflib-jsonld;250;2020-04-10;2;;41;37;37;287;11;934;111
flake8-debugger;892124;https://github.com/jbkahn/flake8-debugger;28;2020-11-29;0;223;0;10;10;146;6;;
jsonmerge;835907;https://github.com/avian2/jsonmerge;130;2021-01-23;3;;3;32;32;99;7;;
pytest-profiling;744459;https://github.com/man-group/pytest-plugins;364;2020-04-11;11;;31;51;51;161;32;;
piexif;748722;https://github.com/hmatoba/piexif;291;2019-12-27;4;216;28;57;57;62;9;1296;67
flask-limiter;954578;https://github.com/alisaifee/flask-limiter;731;2021-01-01;5;;12;96;96;188;28;2221;25
ebaysdk;735997;https://github.com/timotheus/ebaysdk-python;635;2020-06-04;3;391;135;137;100;78;31;1578;4
mockredispy;586227;https://github.com/locationlabs/mockredis;225;2019-05-01;4;106;27;37;37;146;42;;
pyopengl;597139;https://github.com/mcfletch/pyopengl;150;2020-01-04;21;;26;26;26;327;6;6989;214
sphinx-markdown-tables;1216179;https://github.com/ryanfox/sphinx-markdown-tables;47;2020-06-16;0;;4;23;23;127;2;2116;60
splinter;750696;https://github.com/cobrateam/splinter;2361;2021-03-22;15;89;82;400;100;188;143;4360;59
dacite;2012569;https://github.com/konradhalas/dacite;682;2020-11-30;4;;8;76;76;21;7;330;82
edgegrid-python;951576;https://github.com/akamai/akamaiopen-edgegrid-python;71;2019-02-28;0;;13;7;7;19;11;;
pytest-spark;804486;https://github.com/malexer/pytest-spark;48;2020-02-23;1;96;3;10;10;55;5;78;5
transifex-client;850929;https://github.com/transifex/transifex-client;124;2020-11-17;6;72;44;109;100;232;44;;
eyed3;964528;https://github.com/nicfit/eyed3;300;2021-03-03;;31;37;119;100;48;20;1180;52
codetiming;916440;https://github.com/realpython/codetiming;141;2021-02-09;2;100;0;8;8;28;4;;
django-modeltranslation;825296;https://github.com/deschler/django-modeltranslation;978;2021-03-11;9;56;127;313;100;111;75;1648;57
django-admin-sortable2;782618;https://github.com/jrief/django-admin-sortable2;377;2021-01-27;5;;33;117;100;101;57;814;27
face;980648;https://github.com/mahmoud/face;15;2021-03-16;8;;5;4;4;316;3;;
pygeohash;1066923;https://github.com/wdm0006/pygeohash;96;2019-12-07;0;;0;4;4;5;3;149;3
pytest-shard;1539491;https://github.com/adamgleave/pytest-shard;18;2020-12-11;0;;0;0;;;2;;
requirements-parser;1055320;https://github.com/davidfischer/requirements-parser;81;2020-03-31;1;;13;16;16;122;12;;
hmsclient;993419;https://github.com/gglanzani/hmsclient;13;2018-04-24;0;;2;0;;;;;
shrub-py;787032;https://github.com/evergreen-ci/shrub.py;0;2021-02-05;;;;;;;;;
google-ads;1088695;https://github.com/googleads/google-ads-python;167;2021-03-18;6;21;55;156;100;32;20;104;8
flake8-tidy-imports;838024;https://github.com/adamchainz/flake8-tidy-imports;35;2021-03-19;4;;2;10;10;201;9;;
titlecase;659127;https://github.com/ppannuto/python-titlecase;169;2021-02-11;1;;1;46;45;127;16;;
pywatchman;1003151;https://github.com/facebook/watchman;9884;2021-03-22;50;28;96;430;100;64;171;2863758;213
tokenize-rt;1199846;https://github.com/asottile/tokenize-rt;24;2021-03-15;2;;2;2;2;0;3;;
scrypt;945982;https://github.com/holgern/py-scrypt;5;2020-09-12;4;47;1;0;;;2;1396;103
robotremoteserver;809797;https://github.com/robotframework/pythonremoteserver;115;2020-04-17;1;652;16;38;38;186;8;104;6
reverse-geocoder;1156470;https://github.com/thampiman/reverse-geocoder;1682;2016-09-15;0;1093;26;14;14;18;6;;
pymc3;1240506;https://github.com/pymc-devs/pymc3;5642;2021-03-22;54;111;155;2022;100;12;278;2102;90
pipfile;1220816;https://github.com/pypa/pipfile;2997;2021-01-13;3;;23;69;69;61;27;;
pastescript;847361;https://github.com/cdent/pastescript;5;2019-09-24;20;;1;1;1;0;13;;
pytest-socket;903979;https://github.com/miketheman/pytest-socket;118;2021-03-21;1;173;10;13;13;130;11;;
flask-talisman;1373982;https://github.com/googlecloudplatform/flask-talisman;736;2020-07-13;0;150;13;20;20;37;16;1104;32
meson;980779;https://github.com/mesonbuild/meson;3211;2021-03-21;129;26;1500;2368;100;5;570;;
django-tastypie;1040537;https://github.com/django-tastypie/django-tastypie;3726;2020-01-06;9;143;311;502;100;97;179;4246;101
ngram;952815;https://github.com/gpoulter/python-ngram;100;2020-05-16;1;;0;9;9;552;6;;
json2html;914843;https://github.com/softvar/json2html;173;2021-02-06;1;;11;15;14;115;8;1250;28
bravado;980007;https://github.com/yelp/bravado;561;2021-03-02;12;26;69;129;100;55;42;438;69
dbfread;920056;https://github.com/olemb/dbfread;158;2020-12-22;6;;23;10;10;84;12;536;25
pysmb;1013034;https://github.com/miketeo/pysmb;257;2021-02-11;;37;46;88;87;97;25;304;34
gdata;580433;https://github.com/google/gdata-python-client;425;2016-01-02;15;;39;9;9;216;14;1916;74
nbclient;39470350;https://github.com/jupyter/nbclient;59;2021-02-26;13;;18;44;44;20;18;;
django-annoying;654294;https://github.com/skorokithakis/django-annoying;812;2020-03-07;2;165;8;25;25;67;32;2104;51
pyudev;876233;https://github.com/pyudev/pyudev;112;2021-03-09;7;;50;117;100;101;13;1502;63
fastdiff;797311;https://github.com/syrusakbary/fastdiff;28;2019-07-16;1;;3;0;;;2;;
cachelib;3720466;https://github.com/pallets/cachelib;55;2020-06-20;0;849;6;5;5;7;6;1831;30
homeassistant;787461;https://github.com/home-assistant/core;41061;2021-03-22;379;3;1300;18407;100;1;2416;289;7
opentracing-instrumentation;559348;https://github.com/uber-common/opentracing-python-instrumentation;150;2020-06-23;3;42;16;24;24;71;18;;
pywebpush;1338832;https://github.com/web-push-libs/pywebpush;199;2021-03-16;2;118;10;59;59;17;20;;
python-statsd;458670;https://github.com/wolph/python-statsd;103;2017-09-05;1;;1;21;21;64;17;;
zenpy;857204;https://github.com/facetoe/zenpy;222;2021-02-08;10;;24;341;100;18;45;125;5
quandl;981760;https://github.com/quandl/quandl-python;1079;2021-03-03;1;162;2;65;65;104;27;;
lightfm;1173692;https://github.com/lyst/lightfm;3528;2021-02-07;6;121;71;339;100;224;31;405;8
imapclient;1146748;https://github.com/mjs/imapclient;330;2021-03-15;17;;38;304;100;127;32;1172;51
diamond;447035;https://github.com/python-diamond/diamond;1613;2018-03-15;36;;105;128;100;308;265;52;3
envparse;722003;https://github.com/rconradharris/envparse;260;2016-03-11;0;;12;7;7;279;4;851;42
django-rq;704318;https://github.com/rq/django-rq;1362;2021-01-26;5;70;48;214;100;66;88;1311;50
pysolr;678866;https://github.com/django-haystack/pysolr;582;2021-01-23;3;171;15;117;100;506;47;2186;48
twython;779886;https://github.com/ryanmcgrath/twython;1777;2021-01-14;5;1092;21;300;100;419;85;4181;59
lunr;1782164;https://github.com/yeraydiazdiaz/lunr.py;54;2021-01-10;;;2;8;8;20;2;;
wptools;797030;https://github.com/siznax/wptools;373;2020-04-10;7;185;26;124;100;33;6;318;4
oss2;690218;https://github.com/aliyun/aliyun-oss-python-sdk;689;2021-02-09;8;58;42;88;87;105;18;1228;106
selinux;1790456;https://github.com/pycontribs/selinux;10;2020-12-30;3;101;0;9;9;23;7;;
paretochart;403578;https://github.com/tisimst/paretochart;20;2013-09-05;0;;1;0;;;;;
cursor;756111;https://github.com/gijstimmers/cursor;25;2019-04-24;0;2114;0;6;6;179;4;;
polling;877177;https://github.com/justiniso/polling;95;2019-08-28;0;1087;4;9;9;299;2;172;28
pylama;683036;https://github.com/klen/pylama;768;2019-04-10;5;27;62;53;53;258;33;2150;129
tinyrpc;1002217;https://github.com/mbr/tinyrpc;112;2020-11-25;2;;8;45;45;338;19;;
scikit-surprise;696270;https://github.com/nicolashug/surprise;4747;2020-08-05;11;;36;286;100;19;33;939;7
names;1068339;https://github.com/treyhunner/names;337;2014-12-15;0;;6;2;2;7;2;;
blist;791769;https://github.com/danielstutzbach/blist;265;2014-03-13;2;;37;42;41;158;8;567;51
cupy-cuda100;786658;https://github.com/cupy/cupy;4917;2021-03-22;409;18;295;966;100;21;212;641;47
intelhex;896218;https://github.com/python-intelhex/intelhex;117;2020-10-24;5;145;12;14;13;159;11;;
aiopg;868523;https://github.com/aio-libs/aiopg;1097;2021-03-22;10;63;56;136;100;181;50;1435;70
bayesian-optimization;885621;https://github.com/fmfn/bayesianoptimization;4988;2020-09-16;2;310;34;164;100;47;22;620;43
dbutils;1452900;https://github.com/webwareforpython/dbutils;215;2020-10-17;2;;0;22;21;173;3;1286;85
neo4j;891433;https://github.com/neo4j/neo4j-python-driver;607;2021-03-11;;29;2;172;100;26;23;;
log-symbols;963397;https://github.com/manrajgrover/py-log-symbols;26;2020-02-19;2;;2;11;11;65;2;;
htmlparser;601731;https://github.com/policystat/htmlparser;4;2013-03-01;0;;1;0;;;;;
dohq-artifactory;1049199;https://github.com/devopshq/artifactory;122;2021-03-10;8;280;26;74;74;85;33;20;8
everett;710343;https://github.com/willkg/everett;109;2021-03-08;4;;2;57;57;112;5;251;14
pymsteams;1654596;https://github.com/rveachkc/pymsteams;213;2021-02-10;2;102;14;37;37;56;9;232;14
wagtail;710921;https://github.com/wagtail/wagtail;10373;2021-03-09;130;18;775;2380;100;12;459;4793;275
pygeoip;875318;https://github.com/appliedsec/pygeoip;483;2018-04-10;2;1119;5;46;46;44;19;1312;39
