2021-02-16 17:52:09,893 - 67 - INFO     $ --------------------------------------------------------------------------------------------------------------------- $ <module>
2021-02-16 17:52:09,894 - 68 - INFO     $ Package name: google-api-core, URL package name: python-api-core $ <module>
2021-02-16 17:52:09,894 - 69 - INFO     $ Lev distance: 6, Similarity: Different $ <module>
2021-02-16 17:52:09,894 - 67 - INFO     $ --------------------------------------------------------------------------------------------------------------------- $ <module>


2021-02-17 11:48:42,937 - 96 - INFO     $ Package name: urllib3, URL: https://github.com/urllib3/urllib3, Distance: 26 $ <module>
2021-02-17 11:48:43,532 - 96 - INFO     $ Package name: six, URL: https://github.com/benjaminp/six, Distance: 2 $ <module>

2021-02-17 11:51:10,296 - 96 - INFO     $ Package name: pytz, URL: https://github.com/stub42/pytz, Package name distance: 0/4, Description distance: 1055/1500 $ <module>


2021-02-17 14:14:37,501 - 114 - INFO     $ Package name: urllib3, Readthedocs: True $ <module>
2021-02-17 14:14:39,338 - 114 - INFO     $ Package name: six, Readthedocs: True $ <module>
2021-02-17 14:14:41,358 - 114 - INFO     $ Package name: botocore, Readthedocs: False $ <module>
2021-02-17 14:14:46,976 - 114 - INFO     $ Package name: python-dateutil, Readthedocs: False $ <module>



2021-02-17 15:02:14,416 - 118 - INFO     $ Package name: urllib3, GitHub badge: False $ <module>
2021-02-17 15:02:15,690 - 118 - INFO     $ Package name: six, GitHub badge: True $ <module>
2021-02-17 15:02:17,401 - 118 - INFO     $ Package name: botocore, GitHub badge: True $ <module>
2021-02-17 15:02:19,151 - 118 - INFO     $ Package name: requests, GitHub badge: False $ <module>



2021-02-17 15:21:52,273 - 123 - INFO     $ Package name: urllib3, GitHub URL: https://github.com/urllib3/urllib3, PyPI badge: True $ <module>
2021-02-17 15:21:53,923 - 123 - INFO     $ Package name: six, GitHub URL: https://github.com/benjaminp/six, PyPI badge: False $ <module>
2021-02-17 15:21:56,104 - 123 - INFO     $ Package name: botocore, GitHub URL: https://github.com/boto/botocore, PyPI badge: False $ <module>
2021-02-17 15:21:59,407 - 123 - INFO     $ Package name: requests, GitHub URL: https://github.com/psf/requests, PyPI badge: True $ <module>
2021-02-17 15:22:02,702 - 123 - INFO     $ Package name: python-dateutil, GitHub URL: https://github.com/dateutil/dateutil, PyPI badge: False $ <module>
2021-02-17 15:22:05,491 - 123 - INFO     $ Package name: certifi, GitHub URL: https://github.com/certifi/python-certifi, PyPI badge: False $ <module>

2021-02-17 15:28:34,261 - 123 - INFO     $ Package name: urllib3, GitHub URL: https://github.com/urllib3/urllib3, PyPI badge: True $ <module>
2021-02-17 15:28:35,895 - 123 - INFO     $ Package name: six, GitHub URL: https://github.com/benjaminp/six, PyPI badge: True $ <module>
2021-02-17 15:28:38,041 - 123 - INFO     $ Package name: botocore, GitHub URL: https://github.com/boto/botocore, PyPI badge: False $ <module>




2021-02-18 13:57:53,967 - 156 - INFO     $ ------------------------------------- rows 1-500 (True rows: 3) ---------------------------------------------------------- $ <module>
2021-02-18 13:57:53,967 - 157 - INFO     $ Package name Lev. distance 0: 289, Package name SUB: 127, Statistics: 381, Low descriptions Lev. distance: 271 $ <module>
2021-02-18 13:57:53,967 - 158 - INFO     $ Readthedocs.io: 49, GitHub/Travis badge: 155, PyPI badge: 82, High Python lang. perc.: 398 $ <module>
2021-02-18 13:57:53,967 - 159 - INFO     $ ------------------------------------------------------------------------------------------------------------------------- $ <module>

2021-02-18 14:16:42,556 - 156 - INFO     $ ------------------------------------- rows 501-1000 (True rows: 0) ---------------------------------------------------------- $ <module>
2021-02-18 14:16:42,556 - 157 - INFO     $ Package name Lev. distance 0: 276, Package name SUB: 110, Statistics: 344, Low descriptions Lev. distance: 217 $ <module>
2021-02-18 14:16:42,556 - 158 - INFO     $ Readthedocs.io: 30, GitHub/Travis badge: 130, PyPI badge: 58, High Python lang. perc.: 374 $ <module>
2021-02-18 14:16:42,556 - 159 - INFO     $ ------------------------------------------------------------------------------------------------------------------------- $ <module>

2021-02-18 15:01:49,433 - 156 - INFO     $ ------------------------------------- rows 1001-1500 (True rows: 1) ---------------------------------------------------------- $ <module>
2021-02-18 15:01:49,433 - 157 - INFO     $ Package name Lev. distance 0: 303, Package name SUB: 131, Statistics: 270, Low descriptions Lev. distance: 212 $ <module>
2021-02-18 15:01:49,433 - 158 - INFO     $ Readthedocs.io: 29, GitHub/Travis badge: 112, PyPI badge: 49, High Python lang. perc.: 285 $ <module>
2021-02-18 15:01:49,434 - 159 - INFO     $ ------------------------------------------------------------------------------------------------------------------------- $ <module>

2021-02-18 15:18:51,007 - 156 - INFO     $ ------------------------------------- rows 1501-2000 (True rows: 1) ---------------------------------------------------------- $ <module>
2021-02-18 15:18:51,007 - 157 - INFO     $ Package name Lev. distance 0: 306, Package name SUB: 115, Statistics: 292, Low descriptions Lev. distance: 230 $ <module>
2021-02-18 15:18:51,007 - 158 - INFO     $ Readthedocs.io: 24, GitHub/Travis badge: 117, PyPI badge: 49, High Python lang. perc.: 309 $ <module>
2021-02-18 15:18:51,007 - 159 - INFO     $ ------------------------------------------------------------------------------------------------------------------------- $ <module>

2021-02-18 15:32:10,368 - 156 - INFO     $ ------------------------------------- rows 2001-2500 (True rows: 0) ---------------------------------------------------------- $ <module>
2021-02-18 15:32:10,368 - 157 - INFO     $ Package name Lev. distance 0: 325, Package name SUB: 116, Statistics: 255, Low descriptions Lev. distance: 206 $ <module>
2021-02-18 15:32:10,368 - 158 - INFO     $ Readthedocs.io: 20, GitHub/Travis badge: 106, PyPI badge: 26, High Python lang. perc.: 274 $ <module>
2021-02-18 15:32:10,368 - 159 - INFO     $ ------------------------------------------------------------------------------------------------------------------------- $ <module>

2021-02-20 10:29:38,910 - 156 - INFO     $ ------------------------------------- rows 2501-3000 (True rows: 0) ---------------------------------------------------------- $ <module>
2021-02-20 10:29:38,910 - 157 - INFO     $ Package name Lev. distance 0: 286, Package name SUB: 155, Statistics: 365, Low descriptions Lev. distance: 216 $ <module>
2021-02-20 10:29:38,910 - 158 - INFO     $ Readthedocs.io: 16, GitHub/Travis badge: 132, PyPI badge: 37, High Python lang. perc.: 338 $ <module>
2021-02-20 10:29:38,910 - 159 - INFO     $ ------------------------------------------------------------------------------------------------------------------------- $ <module>

2021-02-20 10:49:50,461 - 156 - INFO     $ ------------------------------------- rows 3001-3500 (True rows: 0) ---------------------------------------------------------- $ <module>
2021-02-20 10:49:50,461 - 157 - INFO     $ Package name Lev. distance 0: 320, Package name SUB: 117, Statistics: 350, Low descriptions Lev. distance: 229 $ <module>
2021-02-20 10:49:50,462 - 158 - INFO     $ Readthedocs.io: 22, GitHub/Travis badge: 132, PyPI badge: 53, High Python lang. perc.: 324 $ <module>
2021-02-20 10:49:50,462 - 159 - INFO     $ ------------------------------------------------------------------------------------------------------------------------- $ <module>

