Package name;OSSGadget URL;Metadata URL;Homepage URL;PyPI URL;PyPI 2 URL;Statistics URL;Readthedocs URL;PyPI badge URL;Names Lev. dist.;Names Similarity;Descr. Lev. dist.;GitHub badge;Python lang. perc.;Other languages;OSSGadget position;Final URL;Occ. final URL;Second URL;Occ. second URL;Third URL;Occ. third URL;URLs similarity;Names Lev. dist.;Names Similarity;Descr. Lev. dist.;GitHub badge;Python lang. perc.;Other languages;Final URL position;Real URL;Confidence;Names Lev. dist.;Names Similarity;Descr. Lev. dist.;GitHub badge;Python lang. perc.;Other languages;Real URL position
py;https://github.com/pytest-dev/py;;https://github.com/pytest-dev/py;;https://github.com/pytest-dev/py;;https://github.com/pytest-dev/py;https://github.com/pytest-dev/py;0/2;Equal;0/838;True;100.0%;;TP;https://github.com/pytest-dev/py;4;;0;;0;Equal;;;;;;;;https://github.com/pytest-dev/py;59%;0/2;Equal;0/838;True;100.0%;;TP
pluggy;https://github.com/pytest-dev/pluggy;https://github.com/pytest-dev/pluggy;https://github.com/pytest-dev/pluggy;https://github.com/pytest-dev/pluggy;https://github.com/pytest-dev/pluggy;https://github.com/pytest-dev/pluggy;https://github.com/pytest-dev/pluggy;https://github.com/pytest-dev/pluggy;0/6;Equal;248/1423;True;100.0%;;TP;https://github.com/pytest-dev/pluggy;7;;0;;0;Equal;;;;;;;;https://github.com/pytest-dev/pluggy;100%;0/6;Equal;248/1423;True;100.0%;;TP
pygments;;;https://github.com/pygments/pygments;;;;;;;;;;;;;https://github.com/pygments/pygments;1;;0;;0;Different;0/8;Equal;673/1016;False;58.6%;Emacs (Lisp%) - Smalltalk (2.4%) - Shell (2.0%) - COBOL (1.8%) - HTML (1.7%) - Other (30.5%);;https://github.com/pygments/pygments;20%;0/8;Equal;673/1016;False;58.6%;Emacs (Lisp%) - Smalltalk (2.4%) - Shell (2.0%) - COBOL (1.8%) - HTML (1.7%) - Other (30.5%);
psutil;https://github.com/giampaolo/psutil;https://github.com/giampaolo/psutil;;;https://github.com/giampaolo/psutil;https://github.com/giampaolo/psutil;https://github.com/giampaolo/psutil;https://github.com/giampaolo/psutil;0/6;Equal;263/1430;True;61.4%;C (37.3%) - Other (1.3%);TP;https://github.com/giampaolo/psutil;5;;0;;0;Equal;;;;;;;;https://github.com/giampaolo/psutil;74%;0/6;Equal;263/1430;True;61.4%;C (37.3%) - Other (1.3%);TP
flask;https://github.com/pallets/flask;https://github.com/pallets/flask;;https://github.com/pallets/flask;https://github.com/pallets/flask;https://github.com/pallets/flask;https://github.com/grahamdumpleton/wsgiorg;;0/5;Equal;105/1453;False;99.9%;Other (0.1%);TP(?);https://github.com/pallets/flask;4;https://github.com/grahamdumpleton/wsgiorg;1;;0;Equal;;;;;;;;https://github.com/pallets/flask;54%;0/5;Equal;105/1453;False;99.9%;Other (0.1%);TP(?)
pyjwt;https://github.com/jpadilla/pyjwt;https://github.com/jpadilla/pyjwt;https://github.com/jpadilla/pyjwt;https://github.com/jpadilla/pyjwt;https://github.com/jpadilla/pyjwt;https://github.com/jpadilla/pyjwt;https://github.com/jpadilla/pyjwt;https://github.com/jpadilla/pyjwt;0/5;Equal;6/741;True;100.0%;;TP;https://github.com/jpadilla/pyjwt;7;;0;;0;Equal;;;;;;;;https://github.com/jpadilla/pyjwt;100%;0/5;Equal;6/741;True;100.0%;;TP
coverage;https://github.com/nedbat/coveragepy;https://github.com/nedbat/coveragepy;https://github.com/nedbat/coveragepy;https://github.com/nedbat/coveragepy;https://github.com/nedbat/coveragepy;https://github.com/nedbat/coveragepy;https://github.com/nedbat/coveragepy;https://github.com/nedbat/coveragepy;2/10;Substring;11/1320;True;78.3%;HTML (10.7%) - JavaScript (3.6%) - C (3.4%) - CSS (2.3%) - SCSS (1.1%) - Other (0.6%);TP;https://github.com/nedbat/coveragepy;7;;0;;0;Equal;;;;;;;;https://github.com/nedbat/coveragepy;100%;2/10;Substring;11/1320;True;78.3%;HTML (10.7%) - JavaScript (3.6%) - C (3.4%) - CSS (2.3%) - SCSS (1.1%) - Other (0.6%);TP
scikit-learn;https://github.com/scikit-learn/scikit-learn;https://github.com/scikit-learn/scikit-learn;;https://github.com/scikit-learn/scikit-learn;https://github.com/scikit-learn/scikit-learn;https://github.com/scikit-learn/scikit-learn;;https://github.com/scikit-learn/scikit-learn;0/12;Equal;4/1449;True;97.7%;C++ (1.5%) - Other (0.8%);TP;https://github.com/scikit-learn/scikit-learn;5;;0;;0;Equal;;;;;;;;https://github.com/scikit-learn/scikit-learn;71%;0/12;Equal;4/1449;True;97.7%;C++ (1.5%) - Other (0.8%);TP
pyrsistent;https://github.com/tobgu/pyrsistent;https://github.com/tobgu/pyrsistent;https://github.com/tobgu/pyrsistent;https://github.com/tobgu/pyrsistent;;https://github.com/tobgu/pyrsistent;https://github.com/tox-dev/tox;https://github.com/tobgu/pyrsistent;0/10;Equal;21/1474;True;85.3%;C (14.7%);TP;https://github.com/tobgu/pyrsistent;5;https://github.com/tox-dev/tox;1;;0;Equal;;;;;;;;https://github.com/tobgu/pyrsistent;77%;0/10;Equal;21/1474;True;85.3%;C (14.7%);TP
itsdangerous;https://github.com/pallets/itsdangerous;https://github.com/pallets/itsdangerous;;https://github.com/pallets/itsdangerous;https://github.com/pallets/itsdangerous;https://github.com/pallets/itsdangerous;;;0/12;Equal;118/1432;False;100.0%;;TP(?);https://github.com/pallets/itsdangerous;4;;0;;0;Equal;;;;;;;;https://github.com/pallets/itsdangerous;54%;0/12;Equal;118/1432;False;100.0%;;TP(?)
wrapt;https://github.com/grahamdumpleton/wrapt;https://github.com/grahamdumpleton/wrapt;https://github.com/grahamdumpleton/wrapt;https://github.com/grahamdumpleton/wrapt;https://github.com/grahamdumpleton/wrapt;https://github.com/grahamdumpleton/wrapt;;https://github.com/grahamdumpleton/wrapt;0/5;Equal;12/1469;True;72.0%;C (27.9%) - Makefile (0.1%);TP;https://github.com/grahamdumpleton/wrapt;6;;0;;0;Equal;;;;;;;;https://github.com/grahamdumpleton/wrapt;91%;0/5;Equal;12/1469;True;72.0%;C (27.9%) - Makefile (0.1%);TP
pillow;https://github.com/python-pillow/pillow;;;https://github.com/python-pillow/pillow;https://github.com/python-pillow/pillow;https://github.com/python-pillow/pillow;https://github.com/python-pillow/pillow;https://github.com/python-pillow/pillow;0/6;Equal;0/885;True;57.9%;C (40.7%) - HTML (0.6%) - PostScript (0.4%) - Shell (0.2%) - CMake (0.1%) - Other (0.1%);TP;https://github.com/python-pillow/pillow;5;;0;;0;Equal;;;;;;;;https://github.com/python-pillow/pillow;65%;0/6;Equal;0/885;True;57.9%;C (40.7%) - HTML (0.6%) - PostScript (0.4%) - Shell (0.2%) - CMake (0.1%) - Other (0.1%);TP
google-cloud-storage;https://github.com/googleapis/python-storage;https://github.com/googleapis/python-storage;;;https://github.com/googleapis/python-storage;https://github.com/googleapis/python-storage;;https://github.com/googleapis/google-cloud-python;11/20;Different;73/1447;True;97.0%;Shell (2.7%) - Dockerfile (0.3%);TP;https://github.com/googleapis/python-storage;3;https://github.com/googleapis/google-cloud-python;1;;0;Equal;;;;;;;;https://github.com/googleapis/python-storage;48%;11/20;Different;73/1447;True;97.0%;Shell (2.7%) - Dockerfile (0.3%);TP
virtualenv;https://github.com/pypa/virtualenv;;https://github.com/pypa/virtualenv;https://github.com/pypa/virtualenv;https://github.com/pypa/virtualenv;https://github.com/pypa/virtualenv;;https://github.com/pypa/virtualenv;0/10;Equal;0/283;True;97.4%;Shell (1.6%) - Other (1.0%);TP;https://github.com/pypa/virtualenv;5;;0;;0;Equal;;;;;;;;https://github.com/pypa/virtualenv;75%;0/10;Equal;0/283;True;97.4%;Shell (1.6%) - Other (1.0%);TP
ipaddress;https://github.com/phihag/ipaddress;https://github.com/phihag/ipaddress;https://github.com/phihag/ipaddress;https://github.com/phihag/ipaddress;https://github.com/phihag/ipaddress;https://github.com/phihag/ipaddress;;;0/9;Equal;754/800;False;98.8%;Other (1.2%);;https://github.com/phihag/ipaddress;5;;0;;0;Equal;;;;;;;;https://github.com/phihag/ipaddress;74%;0/9;Equal;754/800;False;98.8%;Other (1.2%);
websocket-client;https://github.com/websocket-client/websocket-client;https://github.com/websocket-client/websocket-client;https://github.com/websocket-client/websocket-client;https://github.com/websocket-client/websocket-client;https://github.com/websocket-client/websocket-client;https://github.com/websocket-client/websocket-client;https://github.com/websocket-client/websocket-client;https://github.com/websocket-client/websocket-client;0/16;Equal;1007/1458;True;23.7%;HTML (76.3%);TP;https://github.com/websocket-client/websocket-client;7;;0;;0;Equal;;;;;;;;https://github.com/websocket-client/websocket-client;100%;0/16;Equal;1007/1458;True;23.7%;HTML (76.3%);TP
pyopenssl;https://github.com/pyca/pyopenssl;;https://github.com/pyca/pyopenssl;https://github.com/pyca/pyopenssl;https://github.com/pyca/cryptography;;;;0/9;Equal;684/1440;False;100.0%;;TP(?);https://github.com/pyca/pyopenssl;2;https://github.com/pyca/cryptography;1;;0;Equal;;;;;;;;https://github.com/pyca/pyopenssl;26%;0/9;Equal;684/1440;False;100.0%;;TP(?)
sqlalchemy;https://github.com/sqlalchemy/sqlalchemy;;https://github.com/sqlalchemy/sqlalchemy;https://github.com/sqlalchemy/sqlalchemy;;https://github.com/sqlalchemy/sqlalchemy;;;0/10;Equal;22/1459;True;99.5%;C (0.5%);TP;https://github.com/sqlalchemy/sqlalchemy;3;;0;;0;Equal;;;;;;;;https://github.com/sqlalchemy/sqlalchemy;45%;0/10;Equal;22/1459;True;99.5%;C (0.5%);TP
entrypoints;https://github.com/takluyver/entrypoints;https://github.com/takluyver/entrypoints;https://github.com/takluyver/entrypoints;https://github.com/takluyver/entrypoints;https://github.com/takluyver/entrypoints;https://github.com/takluyver/entrypoints;https://github.com/takluyver/entrypoints;;0/11;Equal;620/1272;False;100.0%;;TP(?);https://github.com/takluyver/entrypoints;6;;0;;0;Equal;;;;;;;;https://github.com/takluyver/entrypoints;83%;0/11;Equal;620/1272;False;100.0%;;TP(?)
google-resumable-media;https://github.com/googleapis/google-resumable-media-python;https://github.com/googleapis/google-resumable-media-python;https://github.com/googleapis/google-resumable-media-python;https://github.com/googleapis/google-resumable-media-python;https://github.com/googleapis/google-resumable-media-python;https://github.com/googleapis/google-resumable-media-python;;;7/29;Substring;22/449;False;95.7%;Shell (3.9%) - Dockerfile (0.4%);TP(?);https://github.com/googleapis/google-resumable-media-python;5;;0;;0;Equal;;;;;;;;https://github.com/googleapis/google-resumable-media-python;74%;7/29;Substring;22/449;False;95.7%;Shell (3.9%) - Dockerfile (0.4%);TP(?)
joblib;https://github.com/joblib/joblib;;https://github.com/joblib/joblib;https://github.com/joblib/joblib;https://github.com/tommoral/loky;;https://github.com/joblib/joblib;;0/6;Equal;4/1455;True;98.8%;Shell (1.2%);TP;https://github.com/joblib/joblib;3;https://github.com/tommoral/loky;1;;0;Equal;;;;;;;;https://github.com/joblib/joblib;35%;0/6;Equal;4/1455;True;98.8%;Shell (1.2%);TP
lxml;https://github.com/lxml/lxml;;https://github.com/lxml/lxml;https://github.com/lxml/lxml;https://github.com/lxml/lxml;;;;0/4;Equal;1175/1468;False;91.8%;XSLT (6.5%) - Other (1.7%);;https://github.com/lxml/lxml;3;;0;;0;Equal;;;;;;;;https://github.com/lxml/lxml;40%;0/4;Equal;1175/1468;False;91.8%;XSLT (6.5%) - Other (1.7%);
configparser;https://github.com/jaraco/configparser;https://github.com/jaraco/configparser;https://github.com/jaraco/configparser;https://github.com/jaraco/configparser;https://github.com/psf/black;https://github.com/jaraco/configparser;;https://github.com/jaraco/configparser;0/12;Equal;6/1441;True;87.6%;Roff (12.4%);TP;https://github.com/jaraco/configparser;5;https://github.com/psf/black;1;;0;Equal;;;;;;;;https://github.com/jaraco/configparser;77%;0/12;Equal;6/1441;True;87.6%;Roff (12.4%);TP
prompt-toolkit;https://github.com/prompt-toolkit/python-prompt-toolkit;https://github.com/prompt-toolkit/python-prompt-toolkit;;;https://github.com/prompt-toolkit/python-prompt-toolkit;https://github.com/prompt-toolkit/python-prompt-toolkit;https://github.com/prompt-toolkit/python-prompt-toolkit;https://github.com/prompt-toolkit/python-prompt-toolkit;7/21;Substring;47/1456;True;100.0%;;TP;https://github.com/prompt-toolkit/python-prompt-toolkit;5;;0;;0;Equal;;;;;;;;https://github.com/prompt-toolkit/python-prompt-toolkit;74%;7/21;Substring;47/1456;True;100.0%;;TP
asn1crypto;https://github.com/wbond/asn1crypto;https://github.com/wbond/asn1crypto;https://github.com/wbond/asn1crypto;https://github.com/wbond/asn1crypto;https://github.com/wbond/asn1crypto;https://github.com/wbond/asn1crypto;;https://github.com/wbond/asn1crypto;0/10;Equal;0/1383;True;100.0%;;TP;https://github.com/wbond/asn1crypto;6;;0;;0;Equal;;;;;;;;https://github.com/wbond/asn1crypto;91%;0/10;Equal;0/1383;True;100.0%;;TP
ipython;https://github.com/ipython/ipython;;https://github.com/ipython/ipython;;https://github.com/ipython/ipython;https://github.com/ipython/ipython;https://github.com/ipython/ipython;;0/7;Equal;1064/1466;True;70.8%;Jupyter (Notebook%) - Other (0.4%);TP;https://github.com/ipython/ipython;4;;0;;0;Equal;;;;;;;;https://github.com/ipython/ipython;61%;0/7;Equal;1064/1466;True;70.8%;Jupyter (Notebook%) - Other (0.4%);TP
pexpect;;;;;;;https://github.com/pexpect/pexpect;;;;;;;;;https://github.com/pexpect/pexpect;1;;0;;0;Different;0/7;Equal;640/1469;False;98.4%;Other (1.6%);TP(?);https://github.com/pexpect/pexpect;9%;0/7;Equal;640/1469;False;98.4%;Other (1.6%);TP(?)
redis;https://github.com/andymccurdy/redis-py;https://github.com/andymccurdy/redis-py;https://github.com/andymccurdy/redis-py;https://github.com/andymccurdy/redis-py;https://github.com/andymccurdy/redis-py;https://github.com/andymccurdy/redis-py;https://github.com/andymccurdy/redis-py;https://github.com/andymccurdy/redis-py;3/8;Substring;234/1453;True;98.2%;Shell (1.5%) - Other (0.3%);TP;https://github.com/andymccurdy/redis-py;7;;0;;0;Equal;;;;;;;;https://github.com/andymccurdy/redis-py;100%;3/8;Substring;234/1453;True;98.2%;Shell (1.5%) - Other (0.3%);TP
isodate;https://github.com/gweis/isodate;https://github.com/gweis/isodate;;;https://github.com/gweis/isodate;https://github.com/gweis/isodate;;https://github.com/gweis/isodate;0/7;Equal;1/1449;True;100.0%;;TP;https://github.com/gweis/isodate;4;;0;;0;Equal;;;;;;;;https://github.com/gweis/isodate;65%;0/7;Equal;1/1449;True;100.0%;;TP
httplib2;https://github.com/httplib2/httplib2;https://github.com/httplib2/httplib2;https://github.com/httplib2/httplib2;https://github.com/httplib2/httplib2;https://github.com/httplib2/httplib2;https://github.com/httplib2/httplib2;;;0/8;Equal;462/1453;False;81.5%;HTML (11.2%) - TeX (3.3%) - Shell (2.1%) - CSS (1.6%) - Makefile (0.3%);TP(?);https://github.com/httplib2/httplib2;5;;0;;0;Equal;;;;;;;;https://github.com/httplib2/httplib2;74%;0/8;Equal;462/1453;False;81.5%;HTML (11.2%) - TeX (3.3%) - Shell (2.1%) - CSS (1.6%) - Makefile (0.3%);TP(?)
matplotlib;https://github.com/matplotlib/matplotlib;https://github.com/matplotlib/matplotlib;https://github.com/matplotlib/matplotlib;https://github.com/matplotlib/matplotlib;https://github.com/matplotlib/matplotlib;https://github.com/matplotlib/matplotlib;;https://github.com/matplotlib/matplotlib;0/10;Equal;3/1453;True;88.9%;C++ (7.9%) - Jupyter (Notebook%) - Objective-C (1.0%) - JavaScript (0.4%) - C (0.3%) - Other (0.2%);TP;https://github.com/matplotlib/matplotlib;6;;0;;0;Equal;;;;;;;;https://github.com/matplotlib/matplotlib;91%;0/10;Equal;3/1453;True;88.9%;C++ (7.9%) - Jupyter (Notebook%) - Objective-C (1.0%) - JavaScript (0.4%) - C (0.3%) - Other (0.2%);TP
ptyprocess;https://github.com/pexpect/ptyprocess;https://github.com/pexpect/ptyprocess;https://github.com/pexpect/ptyprocess;https://github.com/pexpect/ptyprocess;https://github.com/pexpect/ptyprocess;https://github.com/pexpect/ptyprocess;;;0/10;Equal;2/509;False;100.0%;;TP(?);https://github.com/pexpect/ptyprocess;5;;0;;0;Equal;;;;;;;;https://github.com/pexpect/ptyprocess;74%;0/10;Equal;2/509;False;100.0%;;TP(?)
mock;https://github.com/testing-cabal/mock;;https://github.com/testing-cabal/mock;https://github.com/testing-cabal/mock;https://github.com/testing-cabal/mock;;;;0/4;Equal;0/627;False;100.0%;;TP(?);https://github.com/testing-cabal/mock;3;;0;;0;Equal;;;;;;;;https://github.com/testing-cabal/mock;40%;0/4;Equal;0/627;False;100.0%;;TP(?)
mccabe;https://github.com/pycqa/mccabe;https://github.com/pycqa/mccabe;;https://github.com/pycqa/mccabe;https://github.com/pycqa/mccabe;https://github.com/pycqa/mccabe;;;0/6;Equal;304/1458;False;100.0%;;TP(?);https://github.com/pycqa/mccabe;4;;0;;0;Equal;;;;;;;;https://github.com/pycqa/mccabe;54%;0/6;Equal;304/1458;False;100.0%;;TP(?)
google-api-python-client;https://github.com/googleapis/google-api-python-client;https://github.com/googleapis/google-api-python-client;https://github.com/googleapis/google-api-python-client;https://github.com/googleapis/google-api-python-client;https://github.com/googleapis/google-cloud-python;https://github.com/googleapis/google-api-python-client;;;0/24;Equal;11/1469;True;93.9%;Shell (5.8%) - Makefile (0.3%);TP;https://github.com/googleapis/google-api-python-client;4;https://github.com/googleapis/google-cloud-python;1;;0;Equal;;;;;;;;https://github.com/googleapis/google-api-python-client;60%;0/24;Equal;11/1469;True;93.9%;Shell (5.8%) - Makefile (0.3%);TP
boto;https://github.com/boto/boto;https://github.com/boto/boto;;;https://github.com/boto/boto3;https://github.com/boto/boto;;https://github.com/boto/boto;0/4;Equal;8/1464;True;100.0%;;TP;https://github.com/boto/boto;3;https://github.com/boto/boto3;1;;0;Equal;;;;;;;;https://github.com/boto/boto;51%;0/4;Equal;8/1464;True;100.0%;;TP
tornado;https://github.com/tornadoweb/tornado;;https://github.com/tornadoweb/tornado;https://github.com/tornadoweb/tornado;;;;;0/7;Equal;21/941;False;99.6%;Other (0.4%);TP(?);https://github.com/tornadoweb/tornado;2;;0;;0;Equal;;;;;;;;https://github.com/tornadoweb/tornado;26%;0/7;Equal;21/941;False;99.6%;Other (0.4%);TP(?)
defusedxml;https://github.com/tiran/defusedxml;https://github.com/tiran/defusedxml;https://github.com/tiran/defusedxml;https://github.com/tiran/defusedxml;https://github.com/tiran/defusedxml;https://github.com/tiran/defusedxml;;https://github.com/tiran/defusedxml;0/10;Equal;73/1470;True;84.3%;CSS (9.6%) - XSLT (2.4%) - Makefile (2.1%) - Ruby (0.9%) - PHP (0.5%) - Perl (0.2%);TP;https://github.com/tiran/defusedxml;6;;0;;0;Equal;;;;;;;;https://github.com/tiran/defusedxml;91%;0/10;Equal;73/1470;True;84.3%;CSS (9.6%) - XSLT (2.4%) - Makefile (2.1%) - Ruby (0.9%) - PHP (0.5%) - Perl (0.2%);TP
beautifulsoup4;;;;;;;;;;;;;;;;;0;;0;;0;Equal;;;;;;;;;100%;;;;;;;
tqdm;https://github.com/tqdm/tqdm;https://github.com/tqdm/tqdm;https://github.com/tqdm/tqdm;https://github.com/tqdm/tqdm;https://github.com/tqdm/tqdm;https://github.com/tqdm/tqdm;;https://github.com/tqdm/tqdm;0/4;Equal;12/1453;True;79.3%;Jupyter (Notebook%) - Roff (2.4%) - Makefile (1.4%) - Shell (0.3%);TP;https://github.com/tqdm/tqdm;6;;0;;0;Equal;;;;;;;;https://github.com/tqdm/tqdm;91%;0/4;Equal;12/1453;True;79.3%;Jupyter (Notebook%) - Roff (2.4%) - Makefile (1.4%) - Shell (0.3%);TP
docker;https://github.com/docker/docker-py;https://github.com/docker/docker-py;https://github.com/docker/docker-py;https://github.com/docker/docker-py;https://github.com/docker/docker-py;https://github.com/docker/docker-py;;https://github.com/docker/docker-py;3/9;Substring;6/1454;False;99.2%;Other (0.8%);TP(?);https://github.com/docker/docker-py;6;;0;;0;Equal;;;;;;;;https://github.com/docker/docker-py;91%;3/9;Substring;6/1454;False;99.2%;Other (0.8%);TP(?)
traitlets;https://github.com/ipython/traitlets;https://github.com/ipython/traitlets;https://github.com/ipython/traitlets;https://github.com/ipython/traitlets;https://github.com/ipython/traitlets;https://github.com/ipython/traitlets;https://github.com/ipython/traitlets;https://github.com/ipython/traitlets;0/9;Equal;1/1436;False;100.0%;;TP(?);https://github.com/ipython/traitlets;7;;0;;0;Equal;;;;;;;;https://github.com/ipython/traitlets;100%;0/9;Equal;1/1436;False;100.0%;;TP(?)
tensorboard;https://github.com/tensorflow/tensorboard;https://github.com/tensorflow/tensorboard;https://github.com/tensorflow/tensorboard;https://github.com/tensorflow/tensorboard;https://github.com/tensorflow/tensorboard;https://github.com/tensorflow/tensorboard;;;0/11;Equal;1238/1472;False;32.7%;TypeScript (55.2%) - Starlark (5.5%) - Rust (3.0%) - HTML (1.3%) - SCSS (0.8%) - Other (1.5%);;https://github.com/tensorflow/tensorboard;5;;0;;0;Equal;;;;;;;;https://github.com/tensorflow/tensorboard;74%;0/11;Equal;1238/1472;False;32.7%;TypeScript (55.2%) - Starlark (5.5%) - Rust (3.0%) - HTML (1.3%) - SCSS (0.8%) - Other (1.5%);
appdirs;https://github.com/activestate/appdirs;https://github.com/activestate/appdirs;https://github.com/activestate/appdirs;https://github.com/activestate/appdirs;https://github.com/activestate/appdirs;https://github.com/activestate/appdirs;;https://github.com/activestate/appdirs;0/7;Equal;16/1448;False;98.9%;Dockerfile (1.1%);TP(?);https://github.com/activestate/appdirs;6;;0;;0;Equal;;;;;;;;https://github.com/activestate/appdirs;91%;0/7;Equal;16/1448;False;98.9%;Dockerfile (1.1%);TP(?)
pycodestyle;https://github.com/pycqa/pycodestyle;;;;https://github.com/pycqa/pycodestyle;;https://github.com/pycqa/pycodestyle;https://github.com/pycqa/pycodestyle;0/11;Equal;2/1449;True;99.9%;Makefile (0.1%);TP;https://github.com/pycqa/pycodestyle;3;;0;;0;Equal;;;;;;;;https://github.com/pycqa/pycodestyle;40%;0/11;Equal;2/1449;True;99.9%;Makefile (0.1%);TP
tensorflow;https://github.com/tensorflow/tensorflow;;;https://github.com/tensorflow/tensorflow;;https://github.com/tensorflow/tensorflow;;;0/10;Equal;1115/1439;True;26.0%;C++ (61.4%) - MLIR (3.0%) - Starlark (2.9%) - HTML (2.8%) - Go (1.2%) - Other (2.7%);TP;https://github.com/tensorflow/tensorflow;2;;0;;0;Equal;;;;;;;;https://github.com/tensorflow/tensorflow;25%;0/10;Equal;1115/1439;True;26.0%;C++ (61.4%) - MLIR (3.0%) - Starlark (2.9%) - HTML (2.8%) - Go (1.2%) - Other (2.7%);TP
ipython-genutils;;;;;;;;;;;;;;;;;0;;0;;0;Equal;;;;;;;;;100%;;;;;;;
webencodings;https://github.com/gsnedders/python-webencodings;https://github.com/gsnedders/python-webencodings;https://github.com/gsnedders/python-webencodings;;https://github.com/gsnedders/python-webencodings;https://github.com/gsnedders/python-webencodings;;;7/19;Substring;19/926;False;100.0%;;TP(?);https://github.com/gsnedders/python-webencodings;4;;0;;0;Equal;;;;;;;;https://github.com/gsnedders/python-webencodings;67%;7/19;Substring;19/926;False;100.0%;;TP(?)
kiwisolver;https://github.com/nucleic/kiwi;https://github.com/nucleic/kiwi;;;https://github.com/nucleic/kiwi;https://github.com/nucleic/kiwi;https://github.com/nucleic/kiwi;https://github.com/nucleic/kiwi;6/10;Substring;15/548;False;12.4%;C++ (87.2%) - Other (0.4%);;https://github.com/nucleic/kiwi;5;;0;;0;Equal;;;;;;;;https://github.com/nucleic/kiwi;74%;6/10;Substring;15/548;False;12.4%;C++ (87.2%) - Other (0.4%);
