Package name;OSSGadget URL;Metadata URL;Homepage URL;PyPI URL;PyPI 2 URL;Statistics URL;Readthedocs URL;PyPI badge URL;Names Lev. dist.;Names Similarity;Descr. Lev. dist.;GitHub badge;Python lang. perc.;Other languages;OSSGadget position;Final URL;Occ. final URL;Second URL;Occ. second URL;Third URL;Occ. third URL;URLs similarity
opencensus-ext-logging;https://github.com/census-instrumentation/opencensus-python;;https://github.com/census-instrumentation/opencensus-python;https://github.com/census-instrumentation/opencensus-python;;https://github.com/census-instrumentation/opencensus-python;;;8/22;Different;996/1435;https://pypi.org/project/opencensus;99.6%;Other (0.4%);;https://github.com/census-instrumentation/opencensus-python;3;;0;;0;Equal
newspaper3k;https://github.com/codelucas/newspaper;https://github.com/codelucas/newspaper;;;https://github.com/psf/requests;https://github.com/codelucas/newspaper;https://github.com/codelucas/newspaper;https://github.com/codelucas/newspaper;2/11;Substring;87/1442;False;100.0%;;TP(?);https://github.com/codelucas/newspaper;4;https://github.com/psf/requests;1;;0;Equal
pydns;;;;;;;;;;;;;;;;;0;;0;;0;Equal
feedfinder2;https://github.com/dfm/feedfinder2;https://github.com/dfm/feedfinder2;https://github.com/dfm/feedfinder2;https://github.com/dfm/feedfinder2;https://github.com/dfm/feedfinder2;https://github.com/dfm/feedfinder2;;;0/11;Equal;17/600;False;100.0%;;TP(?);https://github.com/dfm/feedfinder2;5;;0;;0;Equal
outcome;https://github.com/python-trio/outcome;https://github.com/python-trio/outcome;https://github.com/python-trio/outcome;https://github.com/python-trio/outcome;https://github.com/python-trio/outcome;https://github.com/python-trio/outcome;https://github.com/python-trio/outcome;https://github.com/python-trio/outcome;0/7;Equal;0/152;False;79.3%;Shell (20.7%);TP(?);https://github.com/python-trio/outcome;7;;0;;0;Equal
env;https://github.com/masterodin/env;https://github.com/masterodin/env;https://github.com/masterodin/env;https://github.com/masterodin/env;https://github.com/masterodin/env;https://github.com/masterodin/env;;;0/3;Equal;96/547;False;100.0%;;TP(?);https://github.com/masterodin/env;5;;0;;0;Equal
aws-cdk-aws-elasticloadbalancing;https://github.com/aws/aws-cdk;https://github.com/aws/aws-cdk;;;https://github.com/aws/aws-cdk;https://github.com/aws/aws-cdk;;;25/32;Substring;1095/1456;https://pypi.org/project/aws-cdk.core;1.1%;TypeScript (96.4%) - JavaScript (1.9%) - Shell (0.5%) - Java (0.1%) - Dockerfile (0.0%);;https://github.com/aws/aws-cdk;3;;0;;0;Equal
singleton-decorator;https://github.com/kemaweyan/singleton_decorator;https://github.com/kemaweyan/singleton_decorator;;;https://github.com/kemaweyan/singleton_decorator;https://github.com/kemaweyan/singleton_decorator;;;1/19;Different;21/1454;False;100.0%;;TP(?);https://github.com/kemaweyan/singleton_decorator;3;;0;;0;Equal
cpp-coveralls;https://github.com/eddyxu/cpp-coveralls;https://github.com/eddyxu/cpp-coveralls;https://github.com/eddyxu/cpp-coveralls;https://github.com/eddyxu/cpp-coveralls;https://github.com/eddyxu/cpp-coveralls;https://github.com/eddyxu/cpp-coveralls;;;0/13;Equal;1434/1461;True;98.0%;Shell (2.0%);TP;https://github.com/eddyxu/cpp-coveralls;5;;0;;0;Equal
flask-json;https://github.com/skozlovf/flask-json;https://github.com/skozlovf/flask-json;https://github.com/skozlovf/flask-json;https://github.com/skozlovf/flask-json;https://github.com/skozlovf/flask-json;https://github.com/skozlovf/flask-json;https://github.com/skozlovf/flask-json;https://github.com/skozlovf/flask-json;0/10;Equal;10/1134;False;100.0%;;TP(?);https://github.com/skozlovf/flask-json;7;;0;;0;Equal
django-templated-email;https://github.com/vintasoftware/django-templated-email;https://github.com/vintasoftware/django-templated-email;https://github.com/vintasoftware/django-templated-email;https://github.com/vintasoftware/django-templated-email;;https://github.com/vintasoftware/django-templated-email;;;0/22;Equal;525/1499;True;99.9%;HTML (0.1%);TP;https://github.com/vintasoftware/django-templated-email;4;;0;;0;Equal
levenshtein-search;https://github.com/mattandahalfew/levenshtein_search;https://github.com/mattandahalfew/levenshtein_search;;;https://github.com/mattandahalfew/levenshtein_search;https://github.com/mattandahalfew/levenshtein_search;;;1/18;Different;1485/1485;False;11.2%;C (86.2%) - Shell (2.6%);;https://github.com/mattandahalfew/levenshtein_search;3;;0;;0;Equal
dvc;;;https://github.com/iterative/dvc;https://github.com/iterative/dvc;https://github.com/iterative/dvc;https://github.com/iterative/dvc;;https://github.com/iterative/dvc;;;;;;;;https://github.com/iterative/dvc;5;;0;;0;Different
wsme;;;;;;;;;;;;;;;;;0;;0;;0;Equal
pyemd;https://github.com/wmayner/pyemd;https://github.com/wmayner/pyemd;https://github.com/wmayner/pyemd;https://github.com/wmayner/pyemd;https://github.com/wmayner/pyemd;https://github.com/wmayner/pyemd;;https://github.com/wmayner/pyemd;0/5;Equal;9/1451;False;36.2%;C++ (63.0%) - Makefile (0.8%);;https://github.com/wmayner/pyemd;6;;0;;0;Equal
kedro;https://github.com/quantumblacklabs/kedro;https://github.com/quantumblacklabs/kedro;https://github.com/quantumblacklabs/kedro;https://github.com/quantumblacklabs/kedro;https://github.com/quantumblacklabs/kedro;https://github.com/quantumblacklabs/kedro;https://github.com/ebookfoundation/free-programming-books;https://github.com/quantumblacklabs/kedro;0/5;Equal;8/1459;True;98.1%;Gherkin (1.7%) - Other (0.2%);TP;https://github.com/quantumblacklabs/kedro;6;https://github.com/ebookfoundation/free-programming-books;1;;0;Equal
goslate;;;;;;;;;;;;;;;;;0;;0;;0;Equal
flake8-formatter-junit-xml;https://github.com/astj/flake8-formatter-junit-xml;https://github.com/astj/flake8-formatter-junit-xml;https://github.com/astj/flake8-formatter-junit-xml;https://github.com/astj/flake8-formatter-junit-xml;https://github.com/astj/flake8-formatter-junit-xml;https://github.com/astj/flake8-formatter-junit-xml;;https://github.com/astj/flake8-formatter-junit-xml;0/26;Equal;26/151;True;93.4%;Makefile (6.6%);TP;https://github.com/astj/flake8-formatter-junit-xml;6;;0;;0;Equal
chainer;https://github.com/chainer/chainer;;https://github.com/chainer/chainer;;https://github.com/cupy/cupy;;;https://github.com/chainer/chainer;0/7;Equal;0/1453;True;76.3%;C++ (20.0%) - Cuda (2.3%) - CMake (0.6%) - Shell (0.6%) - PowerShell (0.1%) - Other (0.1%);TP;https://github.com/chainer/chainer;2;https://github.com/cupy/cupy;1;;0;Equal
pychef;https://github.com/coderanger/pychef;https://github.com/coderanger/pychef;https://github.com/coderanger/pychef;https://github.com/coderanger/pychef;https://github.com/coderanger/pychef;https://github.com/coderanger/pychef;;https://github.com/coderanger/pychef;0/6;Equal;6/282;False;99.3%;Ruby (0.7%);TP(?);https://github.com/coderanger/pychef;6;;0;;0;Equal
polyglot;https://github.com/abosamoor/polyglot;https://github.com/abosamoor/polyglot;https://github.com/abosamoor/polyglot;https://github.com/abosamoor/polyglot;https://github.com/abosamoor/polyglot;https://github.com/abosamoor/polyglot;;https://github.com/abosamoor/polyglot;0/8;Equal;96/1445;True;50.0%;Jupyter (Notebook%) - Other (0.5%);TP;https://github.com/abosamoor/polyglot;6;;0;;0;Equal
ics;https://github.com/ics-py/ics-py;https://github.com/ics-py/ics-py;https://github.com/ics-py/ics-py;;https://github.com/ics-py/ics-py;https://github.com/ics-py/ics-py;;https://github.com/ics-py/ics-py;3/6;Substring;211/1439;True;100.0%;;TP;https://github.com/ics-py/ics-py;5;;0;;0;Equal
pymediainfo;https://github.com/sbraz/pymediainfo;https://github.com/sbraz/pymediainfo;https://github.com/sbraz/pymediainfo;https://github.com/sbraz/pymediainfo;https://github.com/sbraz/pymediainfo;https://github.com/sbraz/pymediainfo;https://github.com/sbraz/pymediainfo;;0/11;Equal;11/228;True;99.8%;Makefile (0.2%);TP;https://github.com/sbraz/pymediainfo;6;;0;;0;Equal
publicsuffix2;https://github.com/nexb/python-publicsuffix2;https://github.com/nexb/python-publicsuffix2;https://github.com/nexb/python-publicsuffix2;https://github.com/nexb/python-publicsuffix2;https://github.com/nexb/python-publicsuffix2;https://github.com/nexb/python-publicsuffix2;;;7/20;Substring;83/1479;False;100.0%;;TP(?);https://github.com/nexb/python-publicsuffix2;5;;0;;0;Equal
django-sortedm2m;https://github.com/jazzband/django-sortedm2m;https://github.com/jazzband/django-sortedm2m;;;https://github.com/jazzband/django-sortedm2m;https://github.com/jazzband/django-sortedm2m;;https://github.com/jazzband/django-sortedm2m;0/16;Equal;38/1458;True;83.6%;JavaScript (9.9%) - HTML (4.3%) - CSS (1.5%) - Makefile (0.7%);TP;https://github.com/jazzband/django-sortedm2m;4;;0;;0;Equal
envisage;https://github.com/enthought/envisage;;;https://github.com/enthought/envisage;https://github.com/enthought/envisage;https://github.com/enthought/envisage;;https://github.com/enthought/envisage;0/8;Equal;48/1424;False;98.9%;Other (1.1%);TP(?);https://github.com/enthought/envisage;4;;0;;0;Equal
pyinstrument-cext;https://github.com/joerick/pyinstrument_cext;https://github.com/joerick/pyinstrument_cext;;;https://github.com/joerick/pyinstrument_cext;https://github.com/joerick/pyinstrument_cext;;;1/17;Different;774/774;False;23.8%;C (76.2%);;https://github.com/joerick/pyinstrument_cext;3;;0;;0;Equal
ed25519;https://github.com/warner/python-ed25519;https://github.com/warner/python-ed25519;https://github.com/warner/python-ed25519;https://github.com/warner/python-ed25519;https://github.com/warner/python-ed25519;https://github.com/warner/python-ed25519;;;7/14;Substring;1094/1474;False;66.9%;C (32.4%) - Makefile (0.7%);;https://github.com/warner/python-ed25519;5;;0;;0;Equal
aws-cdk-aws-cloudfront;https://github.com/aws/aws-cdk;https://github.com/aws/aws-cdk;;;https://github.com/aws/aws-cdk;https://github.com/aws/aws-cdk;;;15/22;Substring;1160/1482;https://pypi.org/project/aws-cdk.core;1.1%;TypeScript (96.4%) - JavaScript (1.9%) - Shell (0.5%) - Java (0.1%) - Dockerfile (0.0%);;https://github.com/aws/aws-cdk;3;;0;;0;Equal
dedupe-hcluster;https://github.com/dedupeio/hcluster;https://github.com/dedupeio/hcluster;;;https://github.com/dedupeio/hcluster;https://github.com/dedupeio/hcluster;;;7/15;Substring;272/764;False;86.6%;C (13.4%);TP(?);https://github.com/dedupeio/hcluster;3;;0;;0;Equal
genshi;https://github.com/edgewall/genshi;https://github.com/edgewall/genshi;https://github.com/edgewall/genshi;https://github.com/edgewall/genshi;https://github.com/edgewall/genshi;https://github.com/edgewall/genshi;;;0/6;Equal;162/412;False;97.2%;C (2.6%) - Other (0.2%);TP(?);https://github.com/edgewall/genshi;5;;0;;0;Equal
pytorch;;;;;;;;;;;;;;;;;0;;0;;0;Equal
pygeoif;https://github.com/cleder/pygeoif;https://github.com/cleder/pygeoif;https://github.com/cleder/pygeoif;https://github.com/cleder/pygeoif;https://github.com/toblerity/shapely;https://github.com/cleder/pygeoif;;https://github.com/cleder/pygeoif;0/7;Equal;39/1456;False;100.0%;;TP(?);https://github.com/cleder/pygeoif;5;https://github.com/toblerity/shapely;1;;0;Equal
pyexcel-xls;https://github.com/pyexcel/pyexcel-xls;https://github.com/pyexcel/pyexcel-xls;;;https://github.com/pyexcel/pyexcel-xls;https://github.com/pyexcel/pyexcel-xls;https://github.com/moremoban/moban;;0/11;Equal;122/1451;True;98.2%;Other (1.8%);TP;https://github.com/pyexcel/pyexcel-xls;3;https://github.com/moremoban/moban;1;;0;Equal
irc3-plugins-test;;;;;;;;;;;;;;;;;0;;0;;0;Equal
colcon-test-result;;;;;;;;;;;;;;;;;0;;0;;0;Equal
graphy;;;;;;;;;;;;;;;;;0;;0;;0;Equal
datefinder;;https://github.com/akoumjian/datefinder;https://github.com/akoumjian/datefinder;https://github.com/akoumjian/datefinder;https://github.com/akoumjian/datefinder;https://github.com/akoumjian/datefinder;;https://github.com/akoumjian/datefinder;;;;;;;;https://github.com/akoumjian/datefinder;6;;0;;0;Different
pymemoize;https://github.com/mikeboers/pymemoize;https://github.com/mikeboers/pymemoize;;;https://github.com/mikeboers/pymemoize;https://github.com/mikeboers/pymemoize;;;0/9;Equal;0/0;False;100.0%;;TP(?);https://github.com/mikeboers/pymemoize;3;;0;;0;Equal
django-redshift-backend;https://github.com/jazzband/django-redshift-backend;https://github.com/jazzband/django-redshift-backend;https://github.com/jazzband/django-redshift-backend;https://github.com/jazzband/django-redshift-backend;https://github.com/jazzband/django-redshift-backend;https://github.com/jazzband/django-redshift-backend;https://github.com/jazzband/django-redshift-backend;https://github.com/jazzband/django-redshift-backend;0/23;Equal;1423/1423;True;100.0%;;TP;https://github.com/jazzband/django-redshift-backend;7;;0;;0;Equal
gender-guesser;https://github.com/lead-ratings/gender-guesser;https://github.com/lead-ratings/gender-guesser;https://github.com/lead-ratings/gender-guesser;https://github.com/lead-ratings/gender-guesser;https://github.com/lead-ratings/gender-guesser;https://github.com/lead-ratings/gender-guesser;;https://github.com/lead-ratings/gender-guesser;0/14;Equal;1460/1460;False;100.0%;;;https://github.com/lead-ratings/gender-guesser;6;;0;;0;Equal
djrill;https://github.com/brack3t/djrill;https://github.com/brack3t/djrill;;;https://github.com/anymail/django-anymail;https://github.com/brack3t/djrill;;https://github.com/brack3t/djrill;0/6;Equal;1451/1451;False;100.0%;;;https://github.com/brack3t/djrill;3;https://github.com/anymail/django-anymail;1;;0;Equal
aioboto3;https://github.com/terrycain/aioboto3;https://github.com/terrycain/aioboto3;https://github.com/terrycain/aioboto3;https://github.com/terrycain/aioboto3;https://github.com/terrycain/aioboto3;https://github.com/terrycain/aioboto3;https://github.com/terrycain/aioboto3;;0/8;Equal;1476/1476;True;86.3%;Java (12.0%) - Makefile (1.7%);TP;https://github.com/terrycain/aioboto3;6;;0;;0;Equal
replit;https://github.com/replit/replit-py;https://github.com/replit/replit-py;;https://github.com/replit/replit-py;https://github.com/replit/replit-py;https://github.com/replit/replit-py;;;3/9;Substring;309/309;False;99.8%;Other (0.2%);;https://github.com/replit/replit-py;4;;0;;0;Equal
aws-cdk-aws-secretsmanager;https://github.com/aws/aws-cdk;https://github.com/aws/aws-cdk;;;https://github.com/aws/aws-cdk;https://github.com/aws/aws-cdk;;;19/26;Substring;1460/1460;https://pypi.org/project/aws-cdk.core;1.1%;TypeScript (96.4%) - JavaScript (1.9%) - Shell (0.5%) - Java (0.1%) - Dockerfile (0.0%);;https://github.com/aws/aws-cdk;3;;0;;0;Equal
rook;;;;;;;;;;;;;;;;;0;;0;;0;Equal
openml;https://github.com/openml/openml-python;https://github.com/openml/openml-python;;https://github.com/openml/openml-python;https://github.com/openml/openml-python;https://github.com/openml/openml-python;;https://github.com/openml/openml-python;7/13;Substring;993/993;False;99.5%;Other (0.5%);;https://github.com/openml/openml-python;5;;0;;0;Equal
tinysegmenter;;;;;;;;;;;;;;;;;0;;0;;0;Equal
aws-cdk-aws-autoscaling;https://github.com/aws/aws-cdk;https://github.com/aws/aws-cdk;;;https://github.com/aws/aws-cdk;https://github.com/aws/aws-cdk;;;16/23;Substring;1467/1467;https://pypi.org/project/aws-cdk.core;1.1%;TypeScript (96.4%) - JavaScript (1.9%) - Shell (0.5%) - Java (0.1%) - Dockerfile (0.0%);;https://github.com/aws/aws-cdk;3;;0;;0;Equal
redo;https://github.com/mozilla-releng/redo;https://github.com/mozilla-releng/redo;https://github.com/mozilla-releng/redo;https://github.com/mozilla-releng/redo;https://github.com/mozilla-releng/redo;https://github.com/mozilla-releng/redo;;;0/4;Equal;1466/1466;False;100.0%;;;https://github.com/mozilla-releng/redo;5;;0;;0;Equal
django-uuidfield;https://github.com/dcramer/django-uuidfield;https://github.com/dcramer/django-uuidfield;https://github.com/dcramer/django-uuidfield;https://github.com/dcramer/django-uuidfield;https://github.com/dcramer/django-uuidfield;https://github.com/dcramer/django-uuidfield;;;0/16;Equal;397/397;False;100.0%;;;https://github.com/dcramer/django-uuidfield;5;;0;;0;Equal
marshmallow-arrow;https://github.com/youversion/marshmallow_arrow;https://github.com/youversion/marshmallow_arrow;;;https://github.com/youversion/marshmallow_arrow;https://github.com/youversion/marshmallow_arrow;;;1/17;Different;45/45;False;81.1%;Shell (18.9%);;https://github.com/youversion/marshmallow_arrow;3;;0;;0;Equal
pyfarmhash;https://github.com/veelion/python-farmhash;https://github.com/veelion/python-farmhash;;;https://github.com/veelion/python-farmhash;https://github.com/veelion/python-farmhash;;;5/15;Different;1499/1499;False;0.4%;C++ (98.3%) - C (1.3%);FP(?);https://github.com/veelion/python-farmhash;3;;0;;0;Equal
dash-bootstrap-components;https://github.com/facultyai/dash-bootstrap-components;;https://github.com/facultyai/dash-bootstrap-components;https://github.com/facultyai/dash-bootstrap-components;;https://github.com/facultyai/dash-bootstrap-components;;;0/25;Equal;706/1444;False;5.0%;JavaScript (94.2%) - Other (0.8%);;https://github.com/facultyai/dash-bootstrap-components;3;;0;;0;Equal
colcon-python-setup-py;https://github.com/colcon/colcon-python-setup-py;;;https://github.com/colcon/colcon-python-setup-py;https://github.com/colcon/colcon-core;https://github.com/colcon/colcon-python-setup-py;https://github.com/colcon/colcon.readthedocs.org;;0/22;Equal;22/168;False;100.0%;;TP(?);https://github.com/colcon/colcon-python-setup-py;2;https://github.com/colcon/colcon-core;1;https://github.com/colcon/colcon.readthedocs.org;1;Equal
rlr;https://github.com/dedupeio/rlr;https://github.com/dedupeio/rlr;https://github.com/dedupeio/rlr;https://github.com/dedupeio/rlr;https://github.com/dedupeio/rlr;https://github.com/dedupeio/rlr;;;0/3;Equal;607/607;False;100.0%;;;https://github.com/dedupeio/rlr;5;;0;;0;Equal
azure-devtools;https://github.com/azure/azure-python-devtools;https://github.com/azure/azure-python-devtools;;;https://github.com/azure/azure-python-devtools;https://github.com/azure/azure-python-devtools;;https://github.com/azure/azure-python-devtools;7/21;Different;0/618;False;99.9%;Shell (0.1%);;https://github.com/azure/azure-python-devtools;4;;0;;0;Equal
