Package name;Right URL;Useless;Old URL
ansi2html;https://github.com/ralphbean/ansi2html;False;https://github.com/pycontribs/ansi2html
python-nmap;https://github.com/python-nmap/python-nmap;True;
nflx-genie-client;https://github.com/nflx-genie-client/nflx-genie-client;True;
distribute;https://github.com/distribute/distribute;True;
libvirt-python;https://github.com/libvirt-python/libvirt-python;True;
biplist;https://github.com/biplist/biplist;True;
sphinxcontrib-napoleon;https://github.com/numpy/numpy;False;
datarobot;https://github.com/datarobot/datarobot;True;
azure-functions;https://github.com/azure-functions/azure-functions;True;
password;https://github.com/password/password;True;
cognite-logger;https://github.com/cognite-logger/cognite-logger;True;
config;https://github.com/config/config;True;
tableauhyperapi;https://github.com/tableauhyperapi/tableauhyperapi;True;
pbkdf2;https://github.com/pbkdf2/pbkdf2;True;https://github.com/dlitz/python-pbkdf2
untangle;https://github.com/untangle/untangle;True;
openstackdocstheme;https://github.com/openstackdocstheme/openstackdocstheme;True;
bashate;https://github.com/pycqa/pycodestyle;False;
vtk;https://github.com/vtk/vtk;True;
oslo-reports;https://github.com/oslo-reports/oslo-reports;True;
oslo-upgradecheck;https://github.com/oslo-upgradecheck/oslo-upgradecheck;True;
control;https://github.com/python-control/python-control;False;
xlutils;https://github.com/xlutils/xlutils;True;https://github.com/python-excel/xlutils
doublemetaphone;https://github.com/doublemetaphone/doublemetaphone;True;
xstatic-jquery;https://github.com/xstatic-jquery/xstatic-jquery;True;
yoyo-migrations;https://github.com/yoyo-migrations/yoyo-migrations;True;
cloudinary;https://github.com/cloudinary/pycloudinary;False;
fastai;https://github.com/fastai/fastai;False;
pydot2;https://github.com/pydot2/pydot2;True;
tinys3;https://github.com/tinys3/tinys3;True;
twitter;https://github.com/twitter/twitter;True;https://github.com/sixohsix/twitter
atpublic;https://github.com/atpublic/atpublic;True;
faulthandler;https://github.com/faulthandler/faulthandler;True;
streamlit;https://github.com/streamlit/streamlit;False;
kitchen;https://github.com/kitchen/kitchen;True;
minimal-snowplow-tracker;https://github.com/minimal-snowplow-tracker/minimal-snowplow-tracker;True;
priority;https://github.com/priority/priority;True;
pygpgme;https://github.com/pygpgme/pygpgme;True;
django-hijack;https://github.com/django-hijack/django-hijack;True;
oslo-versionedobjects;https://github.com/oslo-versionedobjects/oslo-versionedobjects;True;
pynliner;https://github.com/pynliner/pynliner;True;
chainmap;https://github.com/chainmap/chainmap;True;
lepl;https://github.com/lepl/lepl;True;
ftputil;https://github.com/ftputil/ftputil;True;
jupyterlab-launcher;https://github.com/jupyterlab-launcher/jupyterlab-launcher;True;
os-testr;https://github.com/os-testr/os-testr;True;
dogstatsd-python;https://github.com/dogstatsd-python/dogstatsd-python;True;
mozdebug;https://github.com/mozdebug/mozdebug;True;
blaze;https://github.com/blaze/blaze;False;https://github.com/blaze/blaze-tutorial
automaton;https://github.com/automaton/automaton;True;
carbon;https://github.com/graphite-project/graphite-web;False;https://github.com/graphite-project/carbon
fixture;https://github.com/fixture/fixture;True;
pyxb;https://github.com/pyxb/pyxb;True;
azureml-train-automl;https://github.com/azureml-train-automl/azureml-train-automl;True;
python-magnumclient;https://github.com/python-magnumclient/python-magnumclient;True;
pyramid-debugtoolbar;https://github.com/pylons/pyramid_debugtoolbar;False;
pytest-testmon;https://github.com/pytest-testmon/pytest-testmon;True;
pyqtwebengine;https://github.com/pyqtwebengine/pyqtwebengine;True;
oslo-rootwrap;https://github.com/oslo-rootwrap/oslo-rootwrap;True;
urlparse3;https://github.com/urlparse3/urlparse3;True;
oslo-privsep;https://github.com/oslo-privsep/oslo-privsep;True;
jenkins-job-builder;https://github.com/jenkins-job-builder/jenkins-job-builder;True;
kivy;https://github.com/kivy/kivy;False;
json-encoder;https://github.com/json-encoder/json-encoder;True;
sarge;https://github.com/sarge/sarge;True;
py-dateutil;https://github.com/py-dateutil/py-dateutil;True;
mixer;https://github.com/klen/mixer;False;
in-toto;https://github.com/in-toto/in-toto;False;
python-debian;https://github.com/python-debian/python-debian;True;
dnspython3;https://github.com/dnspython3/dnspython3;True;
simplekml;https://github.com/simplekml/simplekml;True;https://github.com/eisoldt/simplekml
mox3;https://github.com/mox3/mox3;True;
pyviz-comms;https://github.com/holoviz/holoviz;False;
browsermob-proxy;https://github.com/browsermob-proxy/browsermob-proxy;True;https://github.com/automatedtester/browsermob-proxy-py
south;https://github.com/south/south;True;
posix-ipc;https://github.com/posix-ipc/posix-ipc;True;
unicorn;https://github.com/unicorn/unicorn;True;
pycountry-convert;https://github.com/TuneLab/pycountry-convert;True;
gdal;https://github.com/gdal/gdal;True;https://github.com/OSGeo/gdal
tooz;https://github.com/tooz/tooz;True;
positional;https://github.com/positional/positional;True;
bpython;https://github.com/bpython/bpython;False;
pydes;https://github.com/pydes/pydes;True;
ovsdbapp;https://github.com/ovsdbapp/ovsdbapp;True;
mercurial;https://github.com/mercurial/mercurial;True;
taskflow;https://github.com/taskflow/taskflow;False;
poster;https://github.com/poster/poster;True;
client;https://github.com/client/client;True;
netstorageapi;https://github.com/AstinCHOI/akamai-netstorage;True;
m3-cdecimal;https://github.com/m3-cdecimal/m3-cdecimal;True;
azureml-explain-model;https://github.com/azureml-explain-model/azureml-explain-model;True;
xunitparser;https://github.com/xunitparser/xunitparser;True;
castellan;https://github.com/castellan/castellan;True;
hpsklearn;https://github.com/hyperopt/hyperopt-sklearn;False;
logentries;https://github.com/logentries/logentries;True;
os-traits;https://github.com/os-traits/os-traits;True;
singer-python;https://github.com/singer-python/singer-python;True;
neutron-lib;https://github.com/neutron-lib/neutron-lib;True;
grpcio-opentracing;https://github.com/grpcio-opentracing/grpcio-opentracing;True;
os-vif;https://github.com/os-vif/os-vif;True;
xstatic-patternfly;https://github.com/xstatic-patternfly/xstatic-patternfly;True;
xstatic-datatables;https://github.com/xstatic-datatables/xstatic-datatables;True;
xstatic-patternfly-bootstrap-treeview;https://github.com/xstatic-patternfly-bootstrap-treeview/xstatic-patternfly-bootstrap-treeview;True;
np-utils;https://github.com/np-utils/np-utils;True;
kaitaistruct;https://github.com/kaitaistruct/kaitaistruct;True;
ropgadget;https://github.com/JonathanSalwan/ROPgadget;False;
dai-sgqlc-3-5;https://github.com/graphql/graphiql;False;
pysal;https://github.com/pysal/pysal;False;
cbor;https://github.com/cbor/cbor;True;
sip;https://github.com/sip/sip;True;
tensorflow-cpu;https://github.com/tensorflow/tensorflow;False;
sgmllib3k;https://github.com/sgmllib3k/sgmllib3k;True;
logger;https://github.com/logger/logger;False;
tbb;https://github.com/tbb/tbb;True;
repoze-sendmail;https://github.com/repoze-sendmail/repoze-sendmail;True;
os-win;https://github.com/os-win/os-win;True;
dm-xmlsec-binding;https://github.com/dm-xmlsec-binding/dm-xmlsec-binding;True;
flexget;https://github.com/Flexget/Flexget;False;
pymobiledetect;https://github.com/pymobiledetect/pymobiledetect;True;
traittypes;https://github.com/traittypes/traittypes;True;
jieba3k;https://github.com/jieba3k/jieba3k;True;
os-brick;https://github.com/os-brick/os-brick;True;
flufl-lock;https://github.com/flufl-lock/flufl-lock;True;
cctx;https://github.com/cctx/cctx;True;
pypdf;https://github.com/pypdf/pypdf;True;
pylzma;https://github.com/pylzma/pylzma;True;https://github.com/fancycode/pylzma
thespian;https://github.com/thespian/thespian;True;
geoip;https://github.com/geoip/geoip;False;
lftools;https://github.com/lftools/lftools;True;
twitter-ads;https://github.com/twitterdev/twitter-python-ads-sdk;False;
beatbox;https://github.com/beatbox/beatbox;True;
python-keyczar;https://github.com/python-keyczar/python-keyczar;True;
stem;https://github.com/stem/stem;True;https://github.com/torproject/stem
django-impersonate;https://github.com/django-impersonate/django-impersonate;True;
twitter-common-app;https://github.com/twitter/commons;False;
parse-accept-language;https://github.com/Babylonpartners/parse-accept-language;True;
mod-wsgi;https://github.com/mod-wsgi/mod-wsgi;True;
plotly-express;https://github.com/plotly/plotly_express;False;
rstr;https://github.com/rstr/rstr;True;
git-pylint-commit-hook;https://github.com/git-pylint-commit-hook/git-pylint-commit-hook;True;
pgeocode;https://github.com/pgeocode/pgeocode;True;https://github.com/symerio/pgeocode
pydns;https://github.com/pydns/pydns;False;
wsme;https://github.com/wsme/wsme;True;
goslate;https://github.com/goslate/goslate;True;
genshi;https://github.com/genshi/genshi;True;https://github.com/edgewall/genshi
pytorch;https://github.com/pytorch/pytorch;False;
graphy;https://github.com/graphy/graphy;True;
rook;https://github.com/rook/rook;False;
tinysegmenter;https://github.com/tinysegmenter/tinysegmenter;True;
redo;https://github.com/bhearsum/redo;False;https://github.com/mozilla-releng/redo
lmfit;https://github.com/lmfit/lmfit;True;https://github.com/lmfit/lmfit-py
dedupe-variable-datetime;https://github.com/datamade/dedupe-variable-datetime;True;
alexapy;https://github.com/custom-components/alexa_media_player;False;
os-ken;https://github.com/os-ken/os-ken;True;
mibian;https://github.com/mibian/mibian;True;
azureml-interpret;https://github.com/azureml-interpret/azureml-interpret;True;
modernize;https://github.com/python-modernize/python-modernize;False;https://github.com/PyCQA/modernize
mechanicalsoup;https://github.com/mechanicalsoup/mechanicalsoup;False;
pytictoc;https://github.com/pytictoc/pytictoc;True;
oslotest;https://github.com/oslotest/oslotest;True;
mailchimp;https://github.com/mailchimp/mcapi2-python-examples;True;
colorhash;https://github.com/zenozeng/color-hash;False;
pyqtgraph;https://github.com/pyqtgraph/pyqtgraph;False;
junit2html;https://github.com/junit2html/junit2html;True;
pytest-localserver;https://github.com/pytest-localserver/pytest-localserver;True;
python-jsonschema-objects;https://github.com/python-jsonschema-objects/python-jsonschema-objects;True;https://github.com/cwacek/python-jsonschema-objects
django-htmlmin;http://github.com/cobrateam/django-htmlmin;False;
oslo-vmware;https://github.com/oslo-vmware/oslo-vmware;True;
nose-testconfig;https://github.com/nose-testconfig/nose-testconfig;True;
simhash;https://github.com/simhash/simhash;True;https://github.com/leonsim/simhash
flufl-enum;https://github.com/flufl-enum/flufl-enum;True;
python-igraph;https://github.com/python-igraph/python-igraph;True;https://github.com/igraph/python-igraph
bcdoc;https://github.com/botocore/bcdoc;True;
azureml-automl-runtime;https://github.com/azureml-automl-runtime/azureml-automl-runtime;True;
webhelpers;https://github.com/webhelpers/webhelpers;True;
leveldb;https://github.com/leveldb/leveldb;True;
tempest;https://github.com/tempest/tempest;True;
cursive;https://github.com/cursive/cursive;True;
panda;https://github.com/panda/panda;True;
iptcinfo;https://github.com/iptcinfo/iptcinfo;True;
python-mistralclient;https://github.com/python-mistralclient/python-mistralclient;True;https://github.com/openstack/python-mistralclient
salt;https://github.com/saltstack/salt;False;
kfp;https://github.com/kfp/kfp;True;
azureml-train-automl-runtime;https://github.com/azureml-train-automl-runtime/azureml-train-automl-runtime;True;
ast;https://github.com/yijunyu/needle;True;
hashlib;https://github.com/hashlib/hashlib;True;
pomegranate;https://github.com/pomegranate/pomegranate;False;
imagecodecs-lite;https://github.com/imagecodecs-lite/imagecodecs-lite;True;
python-troveclient;https://github.com/python-troveclient/python-troveclient;True;
smartlingapisdk;https://github.com/smartlingapisdk/smartlingapisdk;True;
anaconda;https://github.com/anaconda/anaconda;True;
cql;https://github.com/cql/cql;True;
slugid;https://github.com/slugid/slugid;True;https://github.com/taskcluster/slugid.py
sq-native;https://github.com/sq-native/sq-native;True;
clearbit;https://github.com/clearbit/clearbit;True;
coffeehouse;https://github.com/coffeehouse/coffeehouse;True;
contextdecorator;https://github.com/contextdecorator/contextdecorator;True;
bpemb;https://github.com/bpemb/bpemb;True;https://github.com/bheinzerling/bpemb
mozinstall;https://github.com/mozinstall/mozinstall;True;
serial;https://github.com/serial/serial;True;
glance-store;https://github.com/glance-store/glance-store;True;
ryu;https://github.com/osrg/ryu;False;
pypowervm;https://github.com/pypowervm/pypowervm;False;
robinhood-aiokafka;https://github.com/robinhood-aiokafka/robinhood-aiokafka;True;
microversion-parse;https://github.com/microversion-parse/microversion-parse;True;
netapp-lib;https://github.com/netapp-lib/netapp-lib;True;
pafy;https://github.com/np1/pafy;True;
rfc3339;https://github.com/rfc3339/rfc3339;True;
python-owasp-zap-v2-4;https://github.com/zaproxy/zap-api-python;False;
delighted;https://github.com/delighted/delighted;True;
openexr;https://github.com/openexr/openexr;False;
osc-placement;https://github.com/osc-placement/osc-placement;True;
teradatasql;https://github.com/teradata/python-driver;False;
optunity;https://github.com/claesenm/optunity;False;
cmake-format;https://github.com/cheshirekow/cmakelang;True;
azureml-widgets;https://github.com/azureml-widgets/azureml-widgets;True;
sigopt;https://github.com/sigopt/sigopt;True;
wsgi-intercept;http://github.com/cdent/wsgi-intercept;False;
update;https://github.com/lmittmann/update;True;
hexdump;https://github.com/hexdump/hexdump;False;
plaidml;https://github.com/plaidml/plaidml;False;
simpy;https://github.com/simpx/simpy;False;
dbus-python;https://github.com/dbus-python/dbus-python;True;
chargebee;https://github.com/chargebee/chargebee;True;https://github.com/chargebee/chargebee-python
rasa-sdk;https://github.com/rasahq/rasa-sdk;False;
pysnmp-mibs;https://github.com/pysnmp-mibs/pysnmp-mibs;True;
pycapnp;https://github.com/jparyani/pycapnp;False;https://github.com/capnproto/pycapnp
mandrill-37;https://github.com/mandrill-37/mandrill-37;True;
notify2;https://github.com/notify2/notify2;True;
python-firebase;https://github.com/python-firebase/python-firebase;True;https://github.com/ozgur/python-firebase
pytest-logbook;https://github.com/pytest-logbook/pytest-logbook;True;
dogpile-core;https://github.com/dogpile-core/dogpile-core;True;
cloudbridge;https://github.com/cloudbridge/cloudbridge;True;https://github.com/CloudVE/cloudbridge
zc-buildout;https://github.com/buildout/buildout;False;
yaql;https://github.com/yaql/yaql;True;https://github.com/openstack/yaql
py3dns;https://github.com/py3dns/py3dns;True;
munkres;https://github.com/munkres/munkres;True;
dash-auth;https://github.com/dash-auth/dash-auth;True;
os-resource-classes;https://github.com/os-resource-classes/os-resource-classes;True;
libmagic;https://github.com/libmagic/libmagic;True;
mimeparse;https://github.com/mimeparse/mimeparse;True;
django-datatables-view;https://github.com/django-datatables-view/django-datatables-view;True;
chromedriver;https://github.com/chromedriver/chromedriver;True;
python-sql;https://github.com/python-sql/python-sql;True;
fabric2;https://github.com/fabric2/fabric2;True;
morfessor;https://github.com/morfessor/morfessor;True;
glob3;https://github.com/camabeh/glob3;True;
plaidml-keras;https://github.com/plaidml-keras/plaidml-keras;True;
python-termstyle;https://github.com/python-termstyle/python-termstyle;True;
flup;https://github.com/flup/flup;True;
django-hijack-admin;https://github.com/arteria/django-hijack;False;
python-qpid-proton;https://github.com/python-qpid-proton/python-qpid-proton;True;
multiprocessing;https://github.com/multiprocessing/multiprocessing;True;
cqlsh;https://github.com/cqlsh/cqlsh;True;
c7n;https://github.com/cloud-custodian/cloud-custodian;False;
ase;https://github.com/ase/ase;True;
email;https://github.com/email/email;True;
mozcrash;https://github.com/mozcrash/mozcrash;True;
cmsis-pack-manager;https://github.com/cmsis-pack-manager/cmsis-pack-manager;True;
pylogo;https://github.com/pylogo/pylogo;True;
lsm-db;https://github.com/lsm-db/lsm-db;True;
ssh-import-id;https://github.com/ssh-import-id/ssh-import-id;True;
rosdistro;https://github.com/rosdistro/rosdistro;True;
planout;https://github.com/planout/planout;True;
json-minify;https://github.com/getify/json.minify;False;
mozleak;https://github.com/mozleak/mozleak;True;
darglint;https://github.com/terrencepreilly/darglint;False;https://github.com/raddessi/SublimeLinter-contrib-darglint
murmurhash3;http://github.com/veegee/mmh3;False;
pyramid-beaker;https://github.com/pylons/pyramid_beaker;False;
cloudshell-automation-api;https://github.com/cloudshell-automation-api/cloudshell-automation-api;True;
gino;https://github.com/python-gino/gino;False;
django-slack;https://github.com/django-slack/django-slack;True;https://github.com/lamby/django-slack
