Package name;Old URL;Useless;Metadata URL;PyPI URL;OSSGadget URL;Final URL;Accuracy;Different
plaidml;https://github.com/plaidml/plaidml;False;;;https://github.com/plaidml/plaidml;https://github.com/plaidml/plaidml;33%;False
sparkmeasure;https://github.com/lucacanali/sparkmeasure;False;https://github.com/lucacanali/sparkmeasure;https://github.com/lucacanali/sparkmeasure;https://github.com/lucacanali/sparkmeasure;https://github.com/lucacanali/sparkmeasure;100%;False
nylas;https://github.com/nylas/nylas-python;False;https://github.com/nylas/nylas-python;https://github.com/nylas/nylas-python;https://github.com/nylas/nylas-python;https://github.com/nylas/nylas-python;100%;False
simpy;https://github.com/simpx/simpy;False;;https://github.com/abeham/simsharp;https://github.com/r-simmer/simmer;https://github.com/r-simmer/simmer;33%;True
tabledata;https://github.com/thombashi/tabledata;False;https://github.com/thombashi/tabledata;https://github.com/thombashi/tabledata;https://github.com/thombashi/tabledata;https://github.com/thombashi/tabledata;100%;False
xss-utils;https://github.com/edx/xss-utils;False;https://github.com/edx/xss-utils;https://github.com/edx/xss-utils;https://github.com/edx/xss-utils;https://github.com/edx/xss-utils;100%;False
segtok;https://github.com/fnl/segtok;False;https://github.com/fnl/segtok;https://github.com/fnl/segtok;https://github.com/fnl/segtok;https://github.com/fnl/segtok;100%;False
pretty-bad-protocol;https://github.com/isislovecruft/python-gnupg;False;https://github.com/isislovecruft/python-gnupg;https://github.com/isislovecruft/python-gnupg;https://github.com/isislovecruft/python-gnupg;https://github.com/isislovecruft/python-gnupg;100%;False
glog;https://github.com/benley/python-glog;False;https://github.com/benley/python-glog;https://github.com/benley/python-glog;https://github.com/benley/python-glog;https://github.com/benley/python-glog;100%;False
python-dynamodb-lock;https://github.com/mohankishore/python_dynamodb_lock;False;https://github.com/mohankishore/python_dynamodb_lock;https://github.com/mohankishore/python_dynamodb_lock;https://github.com/mohankishore/python_dynamodb_lock;https://github.com/mohankishore/python_dynamodb_lock;100%;False
f5-icontrol-rest;https://github.com/f5networks/f5-icontrol-rest-python;False;https://github.com/f5networks/f5-icontrol-rest-python;https://github.com/f5networks/f5-icontrol-rest-python;https://github.com/f5networks/f5-icontrol-rest-python;https://github.com/f5networks/f5-icontrol-rest-python;100%;False
django-hashid-field;https://github.com/nshafer/django-hashid-field;False;https://github.com/nshafer/django-hashid-field;https://github.com/nshafer/django-hashid-field;https://github.com/nshafer/django-hashid-field;https://github.com/nshafer/django-hashid-field;100%;False
robotframework-debuglibrary;https://github.com/xyb/robotframework-debuglibrary;False;https://github.com/xyb/robotframework-debuglibrary;https://github.com/xyb/robotframework-debuglibrary;https://github.com/xyb/robotframework-debuglibrary;https://github.com/xyb/robotframework-debuglibrary;100%;False
orionsdk;https://github.com/solarwinds/orionsdk-python;False;https://github.com/solarwinds/orionsdk-python;https://github.com/solarwinds/orionsdk-python;https://github.com/solarwinds/orionsdk-python;https://github.com/solarwinds/orionsdk-python;100%;False
blosc;https://github.com/blosc/python-blosc;False;https://github.com/blosc/python-blosc;https://github.com/blosc/python-blosc;https://github.com/blosc/python-blosc;https://github.com/blosc/python-blosc;100%;False
google-images-download;https://github.com/hardikvasa/google-images-download;False;https://github.com/hardikvasa/google-images-download;https://github.com/hardikvasa/google-images-download;https://github.com/hardikvasa/google-images-download;https://github.com/hardikvasa/google-images-download;100%;False
bigquery-schema-generator;https://github.com/bxparks/bigquery-schema-generator;False;https://github.com/bxparks/bigquery-schema-generator;https://github.com/bxparks/bigquery-schema-generator;https://github.com/bxparks/bigquery-schema-generator;https://github.com/bxparks/bigquery-schema-generator;100%;False
flask-oidc;https://github.com/puiterwijk/flask-oidc;False;https://github.com/puiterwijk/flask-oidc;https://github.com/puiterwijk/flask-oidc;https://github.com/puiterwijk/flask-oidc;https://github.com/puiterwijk/flask-oidc;100%;False
django-versatileimagefield;https://github.com/respondcreate/django-versatileimagefield;False;https://github.com/respondcreate/django-versatileimagefield;https://github.com/wgbh/django-versatileimagefield;https://github.com/respondcreate/django-versatileimagefield;https://github.com/respondcreate/django-versatileimagefield;66%;False
inject;https://github.com/ivankorobkov/python-inject;False;https://github.com/ivankorobkov/python-inject;https://github.com/ivankorobkov/python-inject;https://github.com/ivankorobkov/python-inject;https://github.com/ivankorobkov/python-inject;100%;False
marshmallow-jsonapi;https://github.com/marshmallow-code/marshmallow-jsonapi;False;https://github.com/marshmallow-code/marshmallow-jsonapi;https://github.com/marshmallow-code/marshmallow-jsonapi;https://github.com/marshmallow-code/marshmallow-jsonapi;https://github.com/marshmallow-code/marshmallow-jsonapi;100%;False
ibmiotf;https://github.com/ibm-watson-iot/iot-python;False;https://github.com/ibm-watson-iot/iot-python;https://github.com/ibm-watson-iot/iot-python;https://github.com/ibm-watson-iot/iot-python;https://github.com/ibm-watson-iot/iot-python;100%;False
django-split-settings;https://github.com/sobolevn/django-split-settings;False;https://github.com/sobolevn/django-split-settings;https://github.com/sobolevn/django-split-settings;https://github.com/sobolevn/django-split-settings;https://github.com/sobolevn/django-split-settings;100%;False
django-admin-list-filter-dropdown;https://github.com/mrts/django-admin-list-filter-dropdown;False;https://github.com/mrts/django-admin-list-filter-dropdown;https://github.com/mrts/django-admin-list-filter-dropdown;https://github.com/mrts/django-admin-list-filter-dropdown;https://github.com/mrts/django-admin-list-filter-dropdown;100%;False
fbmessenger;https://github.com/rehabstudio/fbmessenger;False;https://github.com/rehabstudio/fbmessenger;https://github.com/rehabstudio/fbmessenger;https://github.com/rehabstudio/fbmessenger;https://github.com/rehabstudio/fbmessenger;100%;False
dbus-python;https://github.com/dbus-python/dbus-python;True;;;;;0%;True
django-transaction-hooks;https://github.com/carljm/django-transaction-hooks;False;https://github.com/carljm/django-transaction-hooks;;https://github.com/carljm/django-transaction-hooks;https://github.com/carljm/django-transaction-hooks;66%;False
supermercado;https://github.com/mapbox/supermercado;False;https://github.com/mapbox/supermercado;https://github.com/mapbox/supermercado;https://github.com/mapbox/supermercado;https://github.com/mapbox/supermercado;100%;False
django-queryinspect;https://github.com/dobarkod/django-queryinspect;False;https://github.com/dobarkod/django-queryinspect;https://github.com/dobarkod/django-queryinspect;https://github.com/dobarkod/django-queryinspect;https://github.com/dobarkod/django-queryinspect;100%;False
easygui;https://github.com/robertlugg/easygui;False;https://github.com/robertlugg/easygui;https://github.com/robertlugg/easygui;https://github.com/robertlugg/easygui;https://github.com/robertlugg/easygui;100%;False
chargebee;https://github.com/chargebee/chargebee;True;https://github.com/chargebee/chargebee-python;;;https://github.com/chargebee/chargebee-python;33%;True
rainbow-saddle;https://github.com/flupke/rainbow-saddle;False;https://github.com/flupke/rainbow-saddle;https://github.com/flupke/rainbow-saddle;https://github.com/flupke/rainbow-saddle;https://github.com/flupke/rainbow-saddle;100%;False
playsound;https://github.com/taylorsmarks/playsound;False;https://github.com/taylorsmarks/playsound;https://github.com/taylorsmarks/playsound;https://github.com/taylorsmarks/playsound;https://github.com/taylorsmarks/playsound;100%;False
rasa-sdk;https://github.com/rasahq/rasa-sdk;False;;https://github.com/rasahq/rasa-sdk;https://github.com/rasahq/rasa-sdk;https://github.com/rasahq/rasa-sdk;66%;False
sphinx-autoapi;https://github.com/readthedocs/sphinx-autoapi;False;https://github.com/readthedocs/sphinx-autoapi;https://github.com/readthedocs/sphinx-autoapi;https://github.com/readthedocs/sphinx-autoapi;https://github.com/readthedocs/sphinx-autoapi;100%;False
transliterate;https://github.com/barseghyanartur/transliterate;False;https://github.com/barseghyanartur/transliterate;https://github.com/barseghyanartur/transliterate;https://github.com/barseghyanartur/transliterate;https://github.com/barseghyanartur/transliterate;100%;False
oic;https://github.com/openidc/pyoidc;False;https://github.com/openidc/pyoidc;https://github.com/rohe/;https://github.com/openidc/pyoidc;https://github.com/openidc/pyoidc;66%;False
expects;https://github.com/jaimegildesagredo/expects;False;https://github.com/jaimegildesagredo/expects;https://github.com/jaimegildesagredo/expects;https://github.com/jaimegildesagredo/expects;https://github.com/jaimegildesagredo/expects;100%;False
dialogflow;https://github.com/googleapis/dialogflow-python-client-v2;False;https://github.com/googleapis/dialogflow-python-client-v2;https://github.com/googleapis/dialogflow-python-client-v2;https://github.com/googleapis/dialogflow-python-client-v2;https://github.com/googleapis/dialogflow-python-client-v2;100%;False
pysnmp-mibs;https://github.com/pysnmp-mibs/pysnmp-mibs;True;;;;;0%;True
aiosmtplib;https://github.com/cole/aiosmtplib;False;https://github.com/cole/aiosmtplib;https://github.com/cole/aiosmtplib;https://github.com/cole/aiosmtplib;https://github.com/cole/aiosmtplib;100%;False
pytils;https://github.com/j2a/pytils;False;https://github.com/j2a/pytils;;https://github.com/j2a/pytils;https://github.com/j2a/pytils;66%;False
zope-i18nmessageid;https://github.com/zopefoundation/zope.i18nmessageid;False;https://github.com/zopefoundation/zope.i18nmessageid;https://github.com/zopefoundation/zope.i18nmessageid;https://github.com/zopefoundation/zope.i18nmessageid;https://github.com/zopefoundation/zope.i18nmessageid;100%;False
pycapnp;https://github.com/jparyani/pycapnp;False;https://github.com/capnproto/pycapnp;https://github.com/capnproto/pycapnp;https://github.com/capnproto/pycapnp;https://github.com/capnproto/pycapnp;100%;True
gmplot;https://github.com/gmplot/gmplot;False;https://github.com/gmplot/gmplot;https://github.com/gmplot/gmplot;https://github.com/gmplot/gmplot;https://github.com/gmplot/gmplot;100%;False
help-tokens;https://github.com/edx/help-tokens;False;https://github.com/edx/help-tokens;https://github.com/edx/help-tokens;https://github.com/edx/help-tokens;https://github.com/edx/help-tokens;100%;False
django-notifications-hq;https://github.com/django-notifications/django-notifications;False;https://github.com/django-notifications/django-notifications;https://github.com/django-notifications/django-notifications;https://github.com/django-notifications/django-notifications;https://github.com/django-notifications/django-notifications;100%;False
flask-seasurf;https://github.com/maxcountryman/flask-seasurf;False;https://github.com/maxcountryman/flask-seasurf;;https://github.com/maxcountryman/flask-seasurf;https://github.com/maxcountryman/flask-seasurf;66%;False
python-lzf;https://github.com/teepark/python-lzf;False;https://github.com/teepark/python-lzf;https://github.com/teepark/python-lzf;https://github.com/teepark/python-lzf;https://github.com/teepark/python-lzf;100%;False
mandrill-37;https://github.com/mandrill-37/mandrill-37;True;;;;;0%;True
notify2;https://github.com/notify2/notify2;True;;;;;0%;True
numdifftools;https://github.com/pbrod/numdifftools;False;https://github.com/pbrod/numdifftools;https://github.com/pbrod/numdifftools;https://github.com/pbrod/numdifftools;https://github.com/pbrod/numdifftools;100%;False
pulsar-galaxy-lib;https://github.com/galaxyproject/pulsar;False;https://github.com/galaxyproject/pulsar;https://github.com/galaxyproject/pulsar;https://github.com/galaxyproject/pulsar;https://github.com/galaxyproject/pulsar;100%;False
flake8-coding;https://github.com/tk0miya/flake8-coding;False;https://github.com/tk0miya/flake8-coding;https://github.com/tk0miya/flake8-coding;https://github.com/tk0miya/flake8-coding;https://github.com/tk0miya/flake8-coding;100%;False
python-firebase;https://github.com/python-firebase/python-firebase;True;https://github.com/ozgur/python-firebase;;;https://github.com/ozgur/python-firebase;33%;True
pyttsx3;https://github.com/nateshmbhat/pyttsx3;False;https://github.com/nateshmbhat/pyttsx3;https://github.com/nateshmbhat/pyttsx3;https://github.com/nateshmbhat/pyttsx3;https://github.com/nateshmbhat/pyttsx3;100%;False
pyvcloud;https://github.com/vmware/pyvcloud;False;https://github.com/vmware/pyvcloud;https://github.com/vmware/pyvcloud;https://github.com/vmware/pyvcloud;https://github.com/vmware/pyvcloud;100%;False
mesh-tensorflow;https://github.com/tensorflow/mesh;False;https://github.com/tensorflow/mesh;https://github.com/tensorflow/mesh;https://github.com/tensorflow/mesh;https://github.com/tensorflow/mesh;100%;False
django-common-helpers;https://github.com/tivix/django-common;False;https://github.com/tivix/django-common;https://github.com/tivix/django-common;https://github.com/tivix/django-common;https://github.com/tivix/django-common;100%;False
django-js-reverse;https://github.com/ierror/django-js-reverse;False;https://github.com/ierror/django-js-reverse;https://github.com/ierror/django-js-reverse;https://github.com/ierror/django-js-reverse;https://github.com/ierror/django-js-reverse;100%;False
django-libsass;https://github.com/torchbox/django-libsass;False;https://github.com/torchbox/django-libsass;https://github.com/torchbox/django-libsass;https://github.com/torchbox/django-libsass;https://github.com/torchbox/django-libsass;100%;False
requests-credssp;https://github.com/jborean93/requests-credssp;False;https://github.com/jborean93/requests-credssp;https://github.com/jborean93/requests-credssp;https://github.com/jborean93/requests-credssp;https://github.com/jborean93/requests-credssp;100%;False
url-normalize;https://github.com/niksite/url-normalize;False;https://github.com/niksite/url-normalize;https://github.com/niksite/url-normalize;https://github.com/niksite/url-normalize;https://github.com/niksite/url-normalize;100%;False
rtslib-fb;https://github.com/open-iscsi/rtslib-fb;False;https://github.com/open-iscsi/rtslib-fb;https://github.com/open-iscsi/rtslib-fb;https://github.com/open-iscsi/rtslib-fb;https://github.com/open-iscsi/rtslib-fb;100%;False
colorcet;https://github.com/pyviz/colorcet;False;https://github.com/holoviz/colorcet;https://github.com/holoviz/colorcet;https://github.com/holoviz/colorcet;https://github.com/holoviz/colorcet;100%;True
pytest-logbook;https://github.com/pytest-logbook/pytest-logbook;True;;;;;0%;True
instaloader;https://github.com/instaloader/instaloader;False;https://github.com/instaloader/instaloader;;https://github.com/instaloader/instaloader;https://github.com/instaloader/instaloader;66%;False
nplusone;https://github.com/jmcarp/nplusone;False;https://github.com/jmcarp/nplusone;https://github.com/jmcarp/nplusone;https://github.com/jmcarp/nplusone;https://github.com/jmcarp/nplusone;100%;False
dogpile-core;https://github.com/dogpile-core/dogpile-core;True;;;;;0%;True
redlock;https://github.com/glasslion/redlock;False;https://github.com/glasslion/redlock;https://github.com/glasslion/redlock;https://github.com/glasslion/redlock;https://github.com/glasslion/redlock;100%;False
mail-parser;https://github.com/spamscope/mail-parser;False;https://github.com/spamscope/mail-parser;https://github.com/spamscope/mail-parser;https://github.com/spamscope/mail-parser;https://github.com/spamscope/mail-parser;100%;False
unrar;https://github.com/matiasb/python-unrar;False;https://github.com/matiasb/python-unrar;https://github.com/matiasb/python-unrar;https://github.com/matiasb/python-unrar;https://github.com/matiasb/python-unrar;100%;False
flytekit;https://github.com/lyft/flytekit;False;https://github.com/lyft/flytekit;https://github.com/lyft/flytekit;https://github.com/lyft/flytekit;https://github.com/lyft/flytekit;100%;False
janus;https://github.com/aio-libs/janus;False;https://github.com/aio-libs/janus;;https://github.com/aio-libs/janus;https://github.com/aio-libs/janus;66%;False
typesentry;https://github.com/h2oai/typesentry;False;https://github.com/h2oai/typesentry;https://github.com/h2oai/typesentry;https://github.com/h2oai/typesentry;https://github.com/h2oai/typesentry;100%;False
http;https://github.com/franckcuny/http;False;https://github.com/franckcuny/http;https://github.com/franckcuny/http;https://github.com/franckcuny/http;https://github.com/franckcuny/http;100%;False
wordninja;https://github.com/keredson/wordninja;False;https://github.com/keredson/wordninja;https://github.com/keredson/wordninja;https://github.com/keredson/wordninja;https://github.com/keredson/wordninja;100%;False
azure-keyvault-certificates;https://github.com/azure/azure-sdk-for-python;False;https://github.com/azure/azure-sdk-for-python;;https://github.com/azure/azure-sdk-for-python;https://github.com/azure/azure-sdk-for-python;66%;False
jsonfield2;https://github.com/rpkilby/jsonfield2;False;https://github.com/rpkilby/jsonfield2;;https://github.com/rpkilby/jsonfield2;https://github.com/rpkilby/jsonfield2;66%;False
py-healthcheck;https://github.com/ateliedocodigo/py-healthcheck;False;https://github.com/ateliedocodigo/py-healthcheck;https://github.com/ateliedocodigo/py-healthcheck;https://github.com/ateliedocodigo/py-healthcheck;https://github.com/ateliedocodigo/py-healthcheck;100%;False
django-bitfield;https://github.com/disqus/django-bitfield;False;https://github.com/disqus/django-bitfield;https://github.com/disqus/django-bitfield;https://github.com/disqus/django-bitfield;https://github.com/disqus/django-bitfield;100%;False
sanic-jwt;https://github.com/ahopkins/sanic-jwt;False;https://github.com/ahopkins/sanic-jwt;https://github.com/ahopkins/sanic-jwt;https://github.com/ahopkins/sanic-jwt;https://github.com/ahopkins/sanic-jwt;100%;False
sockjs-tornado;https://github.com/mrjoes/sockjs-tornado;False;https://github.com/mrjoes/sockjs-tornado;https://github.com/sockjs/sockjs-client;https://github.com/mrjoes/sockjs-tornado;https://github.com/mrjoes/sockjs-tornado;66%;False
py7zr;https://github.com/miurahr/py7zr;False;https://github.com/miurahr/py7zr;https://github.com/miurahr/py7zr;https://github.com/miurahr/py7zr;https://github.com/miurahr/py7zr;100%;False
petl;https://github.com/petl-developers/petl;False;https://github.com/petl-developers/petl;https://github.com/petl-developers/petl;https://github.com/petl-developers/petl;https://github.com/petl-developers/petl;100%;False
s3contents;https://github.com/danielfrg/s3contents;False;https://github.com/danielfrg/s3contents;https://github.com/danielfrg/s3contents;https://github.com/danielfrg/s3contents;https://github.com/danielfrg/s3contents;100%;False
cloudbridge;https://github.com/cloudbridge/cloudbridge;True;https://github.com/cloudve/cloudbridge;;;https://github.com/cloudve/cloudbridge;33%;True
bdbag;https://github.com/fair-research/bdbag;False;https://github.com/fair-research/bdbag;https://github.com/libraryofcongress/bagit-python;https://github.com/fair-research/bdbag;https://github.com/fair-research/bdbag;66%;False
zc-buildout;https://github.com/buildout/buildout;False;;https://github.com/buildout/buildout.wheel;https://github.com/buildout/buildout;https://github.com/buildout/buildout;33%;False
pywfm;https://github.com/jfloff/pywfm;False;https://github.com/jfloff/pywfm;https://github.com/jfloff/pywfm;https://github.com/jfloff/pywfm;https://github.com/jfloff/pywfm;100%;False
sceptre;https://github.com/cloudreach/sceptre;False;https://github.com/cloudreach/sceptre;https://github.com/cloudreach/sceptre;https://github.com/cloudreach/sceptre;https://github.com/cloudreach/sceptre;100%;False
localstack-ext;https://github.com/localstack/localstack;False;https://github.com/localstack/localstack;https://github.com/localstack/localstack;https://github.com/localstack/localstack;https://github.com/localstack/localstack;100%;False
fs-s3fs;https://github.com/pyfilesystem/s3fs;False;https://github.com/pyfilesystem/s3fs;https://github.com/pyfilesystem/s3fs;https://github.com/pyfilesystem/s3fs;https://github.com/pyfilesystem/s3fs;100%;False
sendgrid-django;https://github.com/elbuo8/sendgrid-django;False;https://github.com/elbuo8/sendgrid-django;https://github.com/elbuo8/sendgrid-django;https://github.com/elbuo8/sendgrid-django;https://github.com/elbuo8/sendgrid-django;100%;False
beautifultable;https://github.com/pri22296/beautifultable;False;https://github.com/pri22296/beautifultable;https://github.com/pri22296/beautifultable;https://github.com/pri22296/beautifultable;https://github.com/pri22296/beautifultable;100%;False
logdna;https://github.com/logdna/python;False;https://github.com/logdna/python;https://github.com/logdna/python;https://github.com/logdna/python;https://github.com/logdna/python;100%;False
pyeventsystem;https://github.com/cloudve/pyeventsystem;False;https://github.com/cloudve/pyeventsystem;https://github.com/cloudve/pyeventsystem;https://github.com/cloudve/pyeventsystem;https://github.com/cloudve/pyeventsystem;100%;False
yaql;https://github.com/yaql/yaql;True;https://github.com/openstack/yaql;;;https://github.com/openstack/yaql;33%;True
pytest-flakes;https://github.com/asmeurer/pytest-flakes;False;https://github.com/asmeurer/pytest-flakes;https://github.com/asmeurer/pytest-flakes;https://github.com/asmeurer/pytest-flakes;https://github.com/asmeurer/pytest-flakes;100%;False
sinon;https://github.com/note35/sinon;False;https://github.com/note35/sinon;https://github.com/note35/sinon;https://github.com/note35/sinon;https://github.com/note35/sinon;100%;False
prometheus-async;https://github.com/hynek/prometheus-async;False;https://github.com/hynek/prometheus-async;https://github.com/hynek/prometheus-async;https://github.com/hynek/prometheus-async;https://github.com/hynek/prometheus-async;100%;False
py3dns;https://github.com/py3dns/py3dns;True;;;;;0%;True
galaxy-sequence-utils;https://github.com/galaxyproject/sequence_utils;False;https://github.com/galaxyproject/sequence_utils;https://github.com/galaxyproject/sequence_utils;https://github.com/galaxyproject/sequence_utils;https://github.com/galaxyproject/sequence_utils;100%;False
iniparse;https://github.com/candlepin/python-iniparse;False;https://github.com/candlepin/python-iniparse;https://github.com/candlepin/python-iniparse;https://github.com/candlepin/python-iniparse;https://github.com/candlepin/python-iniparse;100%;False
websockify;https://github.com/novnc/websockify;False;https://github.com/novnc/websockify;https://github.com/novnc/websockify;https://github.com/novnc/websockify;https://github.com/novnc/websockify;100%;False
munkres;https://github.com/munkres/munkres;True;;;;;0%;True
django-simple-captcha;https://github.com/mbi/django-simple-captcha;False;https://github.com/mbi/django-simple-captcha;https://github.com/mbi/django-simple-captcha;https://github.com/mbi/django-simple-captcha;https://github.com/mbi/django-simple-captcha;100%;False
gitlint;https://github.com/jorisroovers/gitlint;False;https://github.com/jorisroovers/gitlint;https://github.com/jorisroovers/gitlint;https://github.com/jorisroovers/gitlint;https://github.com/jorisroovers/gitlint;100%;False
dash-auth;https://github.com/dash-auth/dash-auth;True;;;;;0%;True
dictobj;https://github.com/grimwm/py-dictobj;False;https://github.com/grimwm/py-dictobj;https://github.com/grimwm/py-dictobj;https://github.com/grimwm/py-dictobj;https://github.com/grimwm/py-dictobj;100%;False
geotext;https://github.com/elyase/geotext;False;https://github.com/elyase/geotext;https://github.com/elyase/geotext;https://github.com/elyase/geotext;https://github.com/elyase/geotext;100%;False
scikit-spark;https://github.com/scikit-spark/scikit-spark;False;https://github.com/scikit-spark/scikit-spark;https://github.com/scikit-spark/scikit-spark;https://github.com/scikit-spark/scikit-spark;https://github.com/scikit-spark/scikit-spark;100%;False
python-gettext;https://github.com/hannosch/python-gettext;False;https://github.com/hannosch/python-gettext;https://github.com/hannosch/python-gettext;https://github.com/hannosch/python-gettext;https://github.com/hannosch/python-gettext;100%;False
django-ratelimit-backend;https://github.com/brutasse/django-ratelimit-backend;False;https://github.com/brutasse/django-ratelimit-backend;https://github.com/brutasse/django-ratelimit-backend;https://github.com/brutasse/django-ratelimit-backend;https://github.com/brutasse/django-ratelimit-backend;100%;False
os-resource-classes;https://github.com/os-resource-classes/os-resource-classes;True;;;;;0%;True
rasa;https://github.com/rasahq/rasa;False;https://github.com/rasahq/rasa;https://github.com/rasahq/rasa;https://github.com/rasahq/rasa;https://github.com/rasahq/rasa;100%;False
circuitbreaker;https://github.com/fabfuel/circuitbreaker;False;https://github.com/fabfuel/circuitbreaker;https://github.com/fabfuel/circuitbreaker;https://github.com/fabfuel/circuitbreaker;https://github.com/fabfuel/circuitbreaker;100%;False
scales;https://github.com/cue/scales;False;https://github.com/cue/scales;;https://github.com/cue/scales;https://github.com/cue/scales;66%;False
libmagic;https://github.com/libmagic/libmagic;True;;;;;0%;True
flask-uuid;https://github.com/wbolster/flask-uuid;False;https://github.com/wbolster/flask-uuid;https://github.com/wbolster/flask-uuid;https://github.com/wbolster/flask-uuid;https://github.com/wbolster/flask-uuid;100%;False
django-colorful;https://github.com/charettes/django-colorful;False;https://github.com/charettes/django-colorful;https://github.com/charettes/django-colorful;https://github.com/charettes/django-colorful;https://github.com/charettes/django-colorful;100%;False
edx-i18n-tools;https://github.com/edx/i18n-tools;False;https://github.com/edx/i18n-tools;https://github.com/edx/i18n-tools;https://github.com/edx/i18n-tools;https://github.com/edx/i18n-tools;100%;False
aiodataloader;https://github.com/syrusakbary/aiodataloader;False;https://github.com/syrusakbary/aiodataloader;https://github.com/syrusakbary/aiodataloader;https://github.com/syrusakbary/aiodataloader;https://github.com/syrusakbary/aiodataloader;100%;False
circus;https://github.com/circus-tent/circus;False;https://github.com/circus-tent/circus;;https://github.com/circus-tent/circus;https://github.com/circus-tent/circus;66%;False
aiosqlite;https://github.com/omnilib/aiosqlite;False;https://github.com/omnilib/aiosqlite;https://github.com/omnilib/aiosqlite;https://github.com/omnilib/aiosqlite;https://github.com/omnilib/aiosqlite;100%;False
kerberos;https://github.com/apple/ccs-pykerberos;False;https://github.com/apple/ccs-pykerberos;https://github.com/apple/ccs-pykerberos;https://github.com/apple/ccs-pykerberos;https://github.com/apple/ccs-pykerberos;100%;False
mimeparse;https://github.com/mimeparse/mimeparse;True;;;;;0%;True
smartypants;https://github.com/leohemsted/smartypants.py;False;https://github.com/leohemsted/smartypants.py;https://github.com/leohemsted/smartypants.py;https://github.com/leohemsted/smartypants.py;https://github.com/leohemsted/smartypants.py;100%;False
django-datatables-view;https://github.com/django-datatables-view/django-datatables-view;True;;;;;0%;True
cloudauthz;https://github.com/galaxyproject/cloudauthz;False;https://github.com/galaxyproject/cloudauthz;https://github.com/galaxyproject/cloudauthz;https://github.com/galaxyproject/cloudauthz;https://github.com/galaxyproject/cloudauthz;100%;False
chromedriver;https://github.com/chromedriver/chromedriver;True;;;;;0%;True
pytest-doctestplus;https://github.com/astropy/pytest-doctestplus;False;https://github.com/astropy/pytest-doctestplus;https://github.com/astropy/pytest-doctestplus;https://github.com/astropy/pytest-doctestplus;https://github.com/astropy/pytest-doctestplus;100%;False
isa-rwval;https://github.com/isa-tools/isa-rwval;False;https://github.com/isa-tools/isa-rwval;https://github.com/isa-tools/isa-rwval;https://github.com/isa-tools/isa-rwval;https://github.com/isa-tools/isa-rwval;100%;False
you-get;https://github.com/soimort/you-get;False;https://github.com/soimort/you-get;https://github.com/soimort/you-get;https://github.com/soimort/you-get;https://github.com/soimort/you-get;100%;False
ndjson;https://github.com/rhgrant10/ndjson;False;https://github.com/rhgrant10/ndjson;https://github.com/rhgrant10/ndjson;https://github.com/rhgrant10/ndjson;https://github.com/rhgrant10/ndjson;100%;False
flask-mongoalchemy;https://github.com/cobrateam/flask-mongoalchemy;False;https://github.com/cobrateam/flask-mongoalchemy;https://github.com/cobrateam/flask-mongoalchemy;https://github.com/cobrateam/flask-mongoalchemy;https://github.com/cobrateam/flask-mongoalchemy;100%;False
python-sql;https://github.com/python-sql/python-sql;True;;;;;0%;True
traits;https://github.com/enthought/traits;False;https://github.com/enthought/traits;https://github.com/enthought/traits;https://github.com/enthought/traits;https://github.com/enthought/traits;100%;False
fabric2;https://github.com/fabric2/fabric2;True;;;;;0%;True
sfx-jaeger-client;https://github.com/jaegertracing/jaeger-client-python;False;https://github.com/jaegertracing/jaeger-client-python;https://github.com/jaegertracing/jaeger-client-python;https://github.com/jaegertracing/jaeger-client-python;https://github.com/jaegertracing/jaeger-client-python;100%;False
pytest-cover;https://github.com/ionelmc/pytest-cover;False;https://github.com/ionelmc/pytest-cover;https://github.com/ionelmc/pytest-cover;https://github.com/ionelmc/pytest-cover;https://github.com/ionelmc/pytest-cover;100%;False
django-pandas;https://github.com/chrisdev/django-pandas;False;https://github.com/chrisdev/django-pandas;;https://github.com/chrisdev/django-pandas;https://github.com/chrisdev/django-pandas;66%;False
libconf;https://github.com/grk0/python-libconf;False;https://github.com/grk0/python-libconf;https://github.com/grk0/python-libconf;https://github.com/grk0/python-libconf;https://github.com/grk0/python-libconf;100%;False
celery-once;https://github.com/cameronmaske/celery-once;False;https://github.com/cameronmaske/celery-once;https://github.com/cameronmaske/celery-once;https://github.com/cameronmaske/celery-once;https://github.com/cameronmaske/celery-once;100%;False
zodbpickle;https://github.com/zopefoundation/zodbpickle;False;https://github.com/zopefoundation/zodbpickle;https://github.com/zopefoundation/zodbpickle;https://github.com/zopefoundation/zodbpickle;https://github.com/zopefoundation/zodbpickle;100%;False
morfessor;https://github.com/morfessor/morfessor;True;;;;;0%;True
mnemonic;https://github.com/trezor/python-mnemonic;False;https://github.com/trezor/python-mnemonic;https://github.com/trezor/python-mnemonic;https://github.com/trezor/python-mnemonic;https://github.com/trezor/python-mnemonic;100%;False
mattermostwrapper;https://github.com/btotharye/mattermostwrapper;False;https://github.com/btotharye/mattermostwrapper;https://github.com/btotharye/mattermostwrapper;https://github.com/btotharye/mattermostwrapper;https://github.com/btotharye/mattermostwrapper;100%;False
tslearn;https://github.com/tslearn-team/tslearn;False;https://github.com/tslearn-team/tslearn;https://github.com/mblondel/soft-dtw;https://github.com/tslearn-team/tslearn;https://github.com/tslearn-team/tslearn;66%;False
