Package name;Right URL;Useless;Old URL
email-validator;https://github.com/JoshData/python-email-validator;False;https://github.com/JoshData/python-email-validator
descartes;https://github.com/descartes/descartes;True;
requests-ntlm;https://github.com/requests/requests-ntlm;False;https://github.com/requests/requests-ntlm
pyluach;https://github.com/simlist/pyluach;False;https://github.com/simlist/pyluach
scikit-optimize;https://github.com/scikit-optimize/scikit-optimize;False;
python-docx;https://github.com/python-openxml/python-docx;False;https://github.com/python-openxml/python-docx
coveralls;http://github.com/coveralls-clients/coveralls-python;False;http://github.com/coveralls-clients/coveralls-python
testtools;https://github.com/testing-cabal/testtools;False;https://github.com/testing-cabal/testtools
django-model-utils;https://github.com/jazzband/django-model-utils;False;https://github.com/jazzband/django-model-utils
google-cloud-speech;https://github.com/googleapis/python-speech;False;https://github.com/googleapis/python-speech
numpy-stl;https://github.com/WoLpH/numpy-stl;False;https://github.com/WoLpH/numpy-stl
natsort;https://github.com/SethMMorton/natsort;False;https://github.com/SethMMorton/natsort
