package_name;github_url;pypi_downloads;dep_repos;dep_pkgs
netstorageapi;https://github.com/AstinCHOI/akamai-netstorage;488091;;
networkx;https://github.com/networkx/networkx;53161740;49600;2186
neutron-lib;https://github.com/neutron-lib/neutron-lib;478220;;
newlinejson;https://github.com/geowurster/NewlineJSON;1475442;20;
newrelic;https://github.com/newrelic/newrelic-python-agent;10572530;;
newrelic-telemetry-sdk;https://github.com/newrelic/newrelic-telemetry-sdk-python;603595;2;2
nflx-genie-client;https://github.com/nflx-genie-client/nflx-genie-client;667958;;
ngram;http://github.com/gpoulter/python-ngram;824727;137;1
nibabel;https://github.com/nipy/nibabel;972633;2402;287
niet;https://github.com/openuado/niet;451492;;
nimbusml;https://github.com/microsoft/nimbusml;1070610;;
ninja;https://github.com/ninja-build/ninja;2429629;;
nltk;https://github.com/nltk/nltk;38602266;69516;1084
nmslib;https://github.com/searchivarius/nmslib;267866;202;19
nodeenv;https://github.com/ekalinin/nodeenv;12018509;5191;44
node-semver;https://github.com/podhmo/python-semver;2061965;258;
nose;https://github.com/nose-devs/nose;33067233;86471;4607
nose2;https://github.com/nose-devs/nose2;1658006;2638;185
nose-cov;https://github.com/nose-cov/nose-cov;1043287;;
nose-detecthttp;https://github.com/venmo/nose-detecthttp;321634;;
nose-exclude;https://github.com/kgrandis/nose-exclude;2880493;;
nosehtml;https://github.com/galaxyproject/nosehtml;283052;;
nose-parallel;https://github.com/dlanger/nose-parallel;556417;;
nose-progressive;https://github.com/erikrose/nose-progressive;654785;;
nose-testconfig;https://github.com/nose-testconfig/nose-testconfig;368051;;
nose-timer;https://github.com/mahmoudimus/nose-timer;3109473;;
nosexcover;https://github.com/cmheisel/nose-xcover;1073577;;
nose-xunitmp;https://github.com/nose-xunitmp/nose-xunitmp;814676;;
notebook;https://github.com/notebook/notebook;60149050;;
notify2;https://github.com/notify2/notify2;306613;;
nox;https://github.com/theacodes/nox;1482820;215;49
nplusone;https://github.com/jmcarp/nplusone;302960;162;1
np-utils;https://github.com/np-utils/np-utils;474758;;
nteract-scrapbook;https://github.com/nteract/scrapbook;684355;80;11
ntlm-auth;https://github.com/jborean93/ntlm-auth;5338629;1077;10
ntplib;https://github.com/cf-natali/ntplib;1753786;781;38
num2words;https://github.com/savoirfairelinux/num2words;2169403;2086;48
numba;https://github.com/numba/numba;12868927;22975;985
numdifftools;https://github.com/pbrod/numdifftools;306395;;
numexpr;https://github.com/pydata/numexpr;9158072;;
numpy;https://github.com/numpy/numpy;437086672;444954;25783
numpydoc;https://github.com/numpydoc/numpydoc;1563350;;
numpy-stl;https://github.com/WoLpH/numpy-stl;4779350;;
nvidia-ml-py;https://github.com/nvidia-ml-py/nvidia-ml-py;3762366;;
nvidia-ml-py3;https://github.com/nvidia-ml-py3/nvidia-ml-py3;3206216;;
nylas;https://github.com/nylas/nylas-python;314261;;
o365;https://github.com/O365/python-o365;460370;102;2
oauth;https://github.com/oauth/oauth;4000504;;
oauth2;http://github.com/joestump/python-oauth2;2274781;7014;186
oauth2client;https://github.com/google/oauth2client;57665382;27907;593
oauth2-client;http://github.com/antechrestos/OAuth2Client;380157;48;5
oauthlib;https://github.com/oauthlib/oauthlib;216490470;83041;384
objectpath;https://github.com/adriank/objectpath;4528487;236;25
objgraph;https://github.com/mgedmin/objgraph;1310970;552;
oci;https://github.com/oracle/oci-python-sdk;898231;149;11
oci-cli;https://github.com/oracle/oci-cli;384681;22;2
ocspbuilder;https://github.com/wbond/ocspbuilder;448939;;
odfpy;https://github.com/eea/odfpy;3541987;6196;32
odo;https://github.com/blaze/odo;618315;6879;19
office365-rest-python-client;https://github.com/vgrem/Office365-REST-Python-Client;290526;36;2
ofxparse;https://github.com/jseutter/ofxparse;1011012;1327;12
oic;https://github.com/openidc/pyoidc;308291;171;22
olefile;https://github.com/decalage2/olefile;5609533;40831;99
omegaconf;https://github.com/omry/omegaconf;706055;157;13
onnx;https://github.com/onnx/onnx;2932567;1542;73
onnxconverter-common;https://github.com/microsoft/onnxconverter-common;1187480;85;13
onnxmltools;https://github.com/onnx/onnxmltools;1118763;135;11
onnxruntime;https://github.com/microsoft/onnxruntime;1316963;486;40
open3d-python;https://github.com/intel-isl/Open3D;532486;;
openapi-codec;https://github.com/core-api/python-openapi-codec;3394199;;
openapi-core;https://github.com/p1c2u/openapi-core;527217;;
openapi-spec-validator;https://github.com/p1c2u/openapi-spec-validator;3445242;1315;31
opencensus;https://github.com/census-instrumentation/opencensus-python;4272523;372;43
opencensus-context;https://github.com/census-instrumentation/opencensus-python;4119876;400;44
opencensus-ext-azure;https://github.com/census-instrumentation/opencensus-python;1701933;402;44
opencensus-ext-logging;https://github.com/census-instrumentation/opencensus-python;407314;400;44
opencensus-ext-stackdriver;https://github.com/census-instrumentation/opencensus-python;866687;400;44
opencv-python;https://github.com/skvark/opencv-python;32106047;;
openexr;https://github.com/openexr/openexr;320663;;
openml;https://github.com/openml/openml-python;393670;64;
openpyxl;https://github.com/openpyxl/openpyxl;29625924;;
openshift;https://github.com/openshift/openshift-restclient-python;1666630;1111;15
openslide-python;https://github.com/openslide/openslide-python;281823;201;18
openstackdocstheme;https://github.com/openstackdocstheme/openstackdocstheme;627754;;
openstacksdk;https://github.com/openstacksdk/openstacksdk;4161282;;
opentracing;https://github.com/opentracing/opentracing-python;8436885;826;79
opentracing-instrumentation;https://github.com/uber-common/opentracing-python-instrumentation;808490;;
opsgenie-sdk;https://github.com/opsgenie/opsgenie-python-sdk;273268;20;2
opt-einsum;https://github.com/dgasmith/opt_einsum;25530119;;
optimizely-sdk;https://github.com/optimizely/python-sdk;494641;15;1
optuna;https://github.com/optuna/optuna;589713;486;45
optunity;https://github.com/claesenm/optunity;319906;;4
ordereddict;https://github.com/ordereddict/ordereddict;49614697;;
orderedmultidict;https://github.com/gruns/orderedmultidict;3186097;;
orderedset;https://github.com/simonpercivall/orderedset;3246028;284;
ordered-set;https://github.com/LuminosoInsight/ordered-set;8923769;1234;85
orionsdk;http://github.com/solarwinds/orionsdk-python;312090;24;0
orjson;https://github.com/ijl/orjson;2311866;521;78
ortools;https://github.com/google/or-tools;1281600;;
os-brick;https://github.com/os-brick/os-brick;449873;;
osc-lib;https://github.com/osc-lib/osc-lib;3097840;;
os-client-config;https://github.com/os-client-config/os-client-config;2660202;;
osc-placement;https://github.com/osc-placement/osc-placement;320206;;
oscrypto;https://github.com/wbond/oscrypto;25642714;262;23
oset;https://github.com/oset/oset;1110164;;
os-ken;https://github.com/os-ken/os-ken;386516;;
oslo-cache;https://github.com/oslo-cache/oslo-cache;735723;;
oslo-concurrency;https://github.com/oslo-concurrency/oslo-concurrency;1686810;;
oslo-config;https://github.com/oslo-config/oslo-config;5387739;;
oslo-context;https://github.com/oslo-context/oslo-context;2949375;;
oslo-db;https://github.com/oslo-db/oslo-db;876588;;
oslo-i18n;https://github.com/oslo-i18n/oslo-i18n;5906452;;
oslo-log;https://github.com/oslo-log/oslo-log;3134872;;
oslo-messaging;https://github.com/oslo-messaging/oslo-messaging;880455;;
oslo-middleware;https://github.com/oslo-middleware/oslo-middleware;791037;;
oslo-policy;https://github.com/oslo-policy/oslo-policy;833950;;
oslo-privsep;https://github.com/oslo-privsep/oslo-privsep;533140;;
oslo-reports;https://github.com/oslo-reports/oslo-reports;618582;;
oslo-rootwrap;https://github.com/oslo-rootwrap/oslo-rootwrap;544534;;
oslo-serialization;https://github.com/oslo-serialization/oslo-serialization;5099683;;
oslo-service;https://github.com/oslo-service/oslo-service;834572;;
oslotest;https://github.com/oslotest/oslotest;379931;;
oslo-upgradecheck;https://github.com/oslo-upgradecheck/oslo-upgradecheck;618543;;
oslo-utils;https://github.com/oslo-utils/oslo-utils;5431295;;
oslo-versionedobjects;https://github.com/oslo-versionedobjects/oslo-versionedobjects;591931;;
oslo-vmware;https://github.com/oslo-vmware/oslo-vmware;368350;;
osmium;https://github.com/osmcode/pyosmium;381468;291;6
osmnx;https://github.com/gboeing/osmnx;268173;426;19
osprofiler;https://github.com/osprofiler/osprofiler;746869;;
osqp;https://github.com/oxfordcontrol/osqp-wheels;1191665;;
os-resource-classes;https://github.com/os-resource-classes/os-resource-classes;296745;;
os-service-types;https://github.com/os-service-types/os-service-types;4170512;;
os-testr;https://github.com/os-testr/os-testr;582081;;
os-traits;https://github.com/os-traits/os-traits;479066;;
os-vif;https://github.com/os-vif/os-vif;477523;;
os-win;https://github.com/os-win/os-win;457733;;
os-xenapi;https://github.com/openstack/os-xenapi;374508;;
outcome;https://github.com/python-trio/outcome;406053;;19
overrides;https://github.com/mkorpela/overrides;1003823;768;32
ovs;https://github.com/ovs/ovs;701783;;
ovsdbapp;https://github.com/ovsdbapp/ovsdbapp;498184;;
oyaml;https://github.com/wimglenn/oyaml;2438783;463;93
p4python;https://github.com/p4python/p4python;772430;;
packaging;https://github.com/pypa/packaging;184987665;110330;1128
pafy;https://github.com/np1/pafy;323051;;
pager;https://github.com/pager/pager;1902383;;
paho-mqtt;https://github.com/eclipse/paho;5095157;;
palettable;https://github.com/palettable/palettable;1758538;;
pamela;https://github.com/minrk/pamela;1024253;;
pamqp;https://github.com/gmr/pamqp;929819;;
panda;https://github.com/panda/panda;357584;;
pandas;https://github.com/pandas-dev/pandas;233578393;266981;13640
pandas-datareader;https://github.com/pydata/pandas-datareader;1152335;5527;59
pandas-gbq;https://github.com/pydata/pandas-gbq;30979943;1192;45
pandas-profiling;https://github.com/pandas-profiling/pandas-profiling;1390586;1905;55
pandasql;https://github.com/yhat/pandasql;1339979;454;18
pandas-usaddress;https://github.com/Lyonk71/pandas-usaddress;437512;;
pandavro;https://github.com/ynqa/pandavro;752365;31;2
pandoc;https://github.com/boisgera/pandoc;869751;;
pandocfilters;http://github.com/jgm/pandocfilters;59098565;60968;121
pantsbuild-pants;https://github.com/pantsbuild/pants;443493;;
papermill;https://github.com/nteract/papermill;1771574;660;52
param;https://github.com/param/param;722237;;
parameterized;https://github.com/wolever/parameterized;7372551;2060;119
paramiko;https://github.com/paramiko/paramiko;79766805;29212;1283
paramiko-expect;https://github.com/fgimian/paramiko-expect;582695;44;1
paretochart;https://github.com/tisimst/paretochart;793417;;
parquet;https://github.com/jcrobak/parquet-python;459679;49;3
parse;https://github.com/r1chardj0n3s/parse;8848490;5190;190
parse-accept-language;https://github.com/Babylonpartners/parse-accept-language;420239;;
parsedatetime;https://github.com/bear/parsedatetime;9201727;2065;129
parsel;https://github.com/scrapy/parsel;6041750;10851;75
parse-type;https://github.com/jenisys/parse_type;5405194;;
parsimonious;https://github.com/erikrose/parsimonious;2196893;7685;81
parsley;https://github.com/parsley/parsley;1231686;;
parso;https://github.com/davidhalter/parso;55621043;78918;191
partd;https://github.com/dask/partd;4647053;;
passlib;https://github.com/passlib/passlib;10561140;;
password;https://github.com/password/password;660144;;
passwordmeter;http://github.com/cadithealth/passwordmeter;470290;47;1
paste;https://github.com/cdent/paste;3629021;3112;
pastedeploy;https://github.com/pylons/pastedeploy;3378991;;
pastel;https://github.com/sdispater/pastel;6847015;;
pastescript;https://github.com/cdent/pastescript;829915;1127;
patch;https://github.com/techtonik/python-patch;911547;;
patch-ng;https://github.com/conan-io/python-patch;1278239;;
pathlib;https://github.com/pathlib/pathlib;17830251;;
pathlib2;https://github.com/mcmtroffaes/pathlib2;69304239;27821;
pathlib-mate;https://github.com/machu-gwu/pathlib_mate-project;2202256;;
pathmatch;https://github.com/demurgos/py-pathmatch;536072;;
pathos;https://github.com/uqfoundation/pathos;8912368;;
path-py;https://github.com/jaraco/path;2595554;;
pathspec;https://github.com/cpburnz/python-path-specification;35429570;;
pathtools;http://github.com/gorakhargosh/pathtools;13868548;10805;69
pathvalidate;https://github.com/thombashi/pathvalidate;685540;332;41
patool;https://github.com/patool/patool;755673;;
patsy;https://github.com/pydata/patsy;18860703;21968;197
pattern;https://github.com/pattern/pattern;3227352;;
paver;https://github.com/paver/paver;651737;;
paypalrestsdk;https://github.com/paypal/PayPal-Python-SDK;517080;;
pbkdf2;https://github.com/pbkdf2/pbkdf2;635190;;
pbr;https://github.com/pbr/pbr;88128695;;
pdbpp;http://github.com/antocuni/pdb;1696351;1440;103
pdf2image;https://github.com/Belval/pdf2image;1978365;1217;41
pdfkit;https://github.com/JazzCore/python-pdfkit;2841561;2764;63
pdfminer;http://github.com/euske/pdfminer;3408873;1498;137
pdfminer3k;https://github.com/canserhat77/pdfminer3k;435097;549;
pdfminer-six;https://github.com/pdfminer/pdfminer.six;3617948;;
pdfrw;https://github.com/pmaupin/pdfrw;3021873;1316;40
pdftotext;https://github.com/jalan/pdftotext;348589;307;15
pdoc3;https://github.com/pdoc3/pdoc;277844;396;41
pdpbox;https://github.com/SauceCat/PDPbox;354006;208;7
peakutils;https://github.com/peakutils/peakutils;1050084;;
pecan;http://github.com/pecan/pecan;573236;859;52
peewee;https://github.com/coleifer/peewee;3569803;9984;416
pefile;https://github.com/erocarrera/pefile;3339681;7128;81
pem;https://github.com/hynek/pem;1038536;117;
pendulum;https://github.com/sdispater/pendulum;18352273;;
pep257;http://github.com/GreenSteam/pep257;474071;10321;457
pep517;https://github.com/pypa/pep517;1712452;;
pep562;https://github.com/facelessuser/pep562;686510;270;
pep8;http://github.com/PyCQA/pep8;11376785;87168;651
pep8-naming;https://github.com/PyCQA/pep8-naming;4411989;4117;233
peppercorn;https://github.com/Pylons/peppercorn;735079;;
percy;https://github.com/percy/python-percy-client;354323;;
persistent;https://github.com/zopefoundation/persistent;759556;;
petastorm;https://github.com/uber/petastorm;415681;13;4
petl;https://github.com/petl-developers/petl;300869;213;15
petname;https://github.com/petname/petname;679334;;
pex;https://github.com/pantsbuild/pex;1240817;;
pexpect;https://github.com/pexpect/pexpect;104718502;;601
pg8000;https://github.com/tlocke/pg8000;6175352;1187;61
pgc-interface;https://github.com/UniversalDevicesInc/pgc-python-interface;444680;;
pgeocode;https://github.com/pgeocode/pgeocode;408949;;
pgpy;https://github.com/SecurityInnovation/PGPy;324806;;
phik;https://github.com/kaveio/phik;1100827;;
phoenixdb;https://github.com/phoenixdb/phoenixdb;8963158;;
phonenumbers;https://github.com/daviddrysdale/python-phonenumbers;9984951;;
phpserialize;http://github.com/mitsuhiko/phpserialize;433735;;
pickleshare;https://github.com/pickleshare/pickleshare;87323659;103909;199
pid;https://github.com/trbs/pid;346920;;
piexif;https://github.com/hMatoba/Piexif;860402;1039;60
pilkit;https://github.com/matthewwithanm/pilkit;692382;;
pillow;https://github.com/python-pillow/Pillow;130548120;289195;5411
pillow-simd;https://github.com/uploadcare/pillow-simd;3405018;274;22
pingparsing;https://github.com/thombashi/pingparsing;287561;29;3
pint;https://github.com/hgrecco/pint;3742659;1984;275
pip;https://github.com/pypa/pip;654680592;31387;989
pip-api;http://github.com/di/pip-api;591595;123;
pipdeptree;https://github.com/naiquevin/pipdeptree;1955061;1028;51
pipenv;https://github.com/pypa/pipenv;24763259;12101;103
pipfile;https://github.com/pypa/pipfile;831904;;
pip-licenses;https://github.com/raimon49/pip-licenses;752948;;
pipreqs;https://github.com/bndr/pipreqs;566016;3047;53
pip-review;https://github.com/jgonggrijp/pip-review;328773;;
pip-shims;https://github.com/sarugaku/pip-shims;671963;;
pkgconfig;https://github.com/matze/pkgconfig;4352377;;
pkginfo;https://github.com/pkginfo/pkginfo;17910740;;
plac;https://github.com/micheles/plac;10213219;8059;87
placebo;https://github.com/garnaat/placebo;1202979;;
plaidml;https://github.com/plaidml/plaidml;314578;;
plaidml-keras;https://github.com/plaidml-keras/plaidml-keras;290761;;
plaid-python;https://github.com/plaid/plaid-python;652905;341;3
planout;https://github.com/planout/planout;275947;;
plaster;https://github.com/pylons/plaster;1267178;;
plaster-pastedeploy;https://github.com/pylons/plaster_pastedeploy;1292956;;
platformio;https://github.com/platformio/platformio-core;1895060;;
playsound;https://github.com/TaylorSMarks/playsound;309143;1504;39
plette;https://github.com/sarugaku/plette;649181;;
plotly;https://github.com/plotly/plotly.py;29028634;30376;735
plotly-express;https://github.com/plotly/plotly_express;417337;;
plotnine;https://github.com/has2k1/plotnine;1129676;975;48
pluggy;https://github.com/pytest-dev/pluggy;152658669;76526;465
pluginbase;http://github.com/mitsuhiko/pluginbase;2060884;413;32
plumbum;https://github.com/conda-forge/plumbum-feedstock;5609560;;
ply;https://github.com/ply/ply;37711908;;
plyfile;https://github.com/dranjan/python-plyfile;632883;362;25
plyvel;https://github.com/wbolster/plyvel;501203;770;64
pmdarima;https://github.com/alkaline-ml/pmdarima;2941120;384;25
pockets;https://github.com/RobRuana/pockets;699717;;
poetry;https://github.com/python-poetry/poetry;7108311;;
polib;https://github.com/polib/polib;2281539;;
polling;http://github.com/justiniso/polling;789953;134;21
polyaxon-cli;https://github.com/polyaxon/polyaxon-cli;1946589;;
polyaxon-client;https://github.com/polyaxon/polyaxon-client;2030862;;
polyaxon-deploy;https://github.com/polyaxon/polyaxon-deploy;1946173;8;1
polyaxon-dockerizer;https://github.com/polyaxon/polyaxon-dockerizer;1943599;;
polyglot;https://github.com/aboSamoor/polyglot;400332;343;14
polygon-geohasher;https://github.com/Bonsanto/polygon-geohasher;477846;;2
polyline;https://github.com/hicsail/polyline;1812575;;43
pomegranate;https://github.com/pomegranate/pomegranate;345012;;
pooch;https://github.com/fatiando/pooch;352783;198;14
portalocker;https://github.com/WoLpH/portalocker;12146829;;
portend;https://github.com/jaraco/portend;5497806;;
port-for;https://github.com/kmike/port-for;2036620;1184;
portpicker;https://github.com/google/python_portpicker;559374;634;29
positional;https://github.com/positional/positional;503101;;
posix-ipc;https://github.com/posix-ipc/posix-ipc;508430;;
post;https://github.com/post/post;2086492;;
postal-address;https://github.com/scaleway/postal-address;443326;;
poster;https://github.com/poster/poster;494144;;
postgres;https://github.com/chadwhitacre/postgres.py;419558;;
pox;https://github.com/uqfoundation/pox;8780658;;
poyo;https://github.com/hackebrot/poyo;6841071;4421;18
pprint;https://github.com/pprint/pprint;975081;;
pprintpp;https://github.com/wolever/pprintpp;983585;475;48
pptree;https://github.com/clemtoy/pptree;379869;19;7
prance;https://github.com/jfinkhaeuser/prance;474758;107;13
praw;https://github.com/praw-dev/praw;1593423;6117;94
prawcore;https://github.com/praw-dev/prawcore;1702387;;7
pre-commit;https://github.com/pre-commit/pre-commit;11644686;;
predicthq;https://github.com/predicthq/sdk-py;2079730;10;
premailer;http://github.com/peterbe/premailer;2544980;1125;74
preshed;https://github.com/explosion/preshed;10690555;7645;30
presto-python-client;https://github.com/prestodb/presto-python-client;3861455;107;7
pretend;https://github.com/alex/pretend;290548;;
pretrainedmodels;https://github.com/cadene/pretrained-models.pytorch;383862;559;18
pretty-bad-protocol;https://github.com/isislovecruft/python-gnupg;312580;26;6
prettytable;https://github.com/prettytable/prettytable;17805092;;
priority;https://github.com/priority/priority;597676;;
prison;https://github.com/betodealmeida/python-rison;6027719;;
probableparsing;https://github.com/datamade/probableparsing;3090965;;
profanityfilter;https://github.com/areebbeigh/profanityfilter;565116;112;1
profilehooks;https://github.com/mgedmin/profilehooks;918719;;
proglog;https://github.com/Edinburgh-Genome-Foundry/Proglog;1614530;999;
progress;https://github.com/verigak/progress;1280356;3931;205
progressbar;https://github.com/progressbar/progressbar;1545972;;
progressbar2;https://github.com/WoLpH/python-progressbar;8836526;5378;413
prokaryote;https://github.com/CellProfiler/prokaryote;576332;;
prometheus-async;https://github.com/hynek/prometheus-async;298904;;
prometheus-client;https://github.com/prometheus/client_python;81722046;;
prometheus-flask-exporter;https://github.com/rycus86/prometheus_flask_exporter;11118117;;
promise;https://github.com/syrusakbary/promise;11684908;6322;47
prompt-toolkit;https://github.com/prompt-toolkit/python-prompt-toolkit;106503418;97825;584
pronouncing;https://github.com/aparrish/pronouncingpy;1920670;222;9
property-manager;https://github.com/xolox/python-property-manager;882926;;
prospector;https://github.com/pycqa/prospector;1517423;;
protego;https://github.com/protego/protego;1332760;;
protobuf;https://github.com/protocolbuffers/protobuf;329723957;86875;1362
protobuf3-to-dict;https://github.com/kaporzhu/protobuf-to-dict;2212171;;
protobuf-to-dict;https://github.com/benhodgson/protobuf-to-dict;408894;490;4
protorpc;https://github.com/protorpc/protorpc;1331705;;
prov;https://github.com/trungdong/prov;607566;;
proximityhash;https://github.com/ashwin711/proximityhash;268140;;
psutil;https://github.com/giampaolo/psutil;145293083;51658;2630
psycogreen;https://github.com/psycopg/psycogreen;1288869;1226;
psycopg2-binary;https://github.com/psycopg/psycopg2;86543606;236860;1937
psycopg2-pool;https://github.com/Changaco/psycopg2-pool;334375;;
ptable;https://github.com/kxxoling/PTable;2030058;608;71
ptpython;https://github.com/prompt-toolkit/ptpython;988142;1038;37
ptvsd;https://github.com/microsoft/ptvsd;2650729;1106;17
ptyprocess;https://github.com/pexpect/ptyprocess;101973427;;
public;https://github.com/andrewp-as-is/public.py;2620097;;
publication;https://github.com/glyph/publication;579528;;
publicsuffix;https://github.com/publicsuffix/publicsuffix;1483779;;
publicsuffix2;https://github.com/nexb/python-publicsuffix2;399792;;
pubnub;https://github.com/pubnub/pubnub;1359626;;
pudb;https://github.com/inducer/pudb;1268848;1801;
pulp;https://github.com/coin-or/pulp;5544941;1021;75
pulsar-galaxy-lib;https://github.com/galaxyproject/pulsar;306298;;
purl;https://github.com/codeinthehole/purl;343453;1195;
pusher;https://github.com/pusher/pusher-http-python;1007104;1357;20
pvlib;https://github.com/pvlib/pvlib-python;2437862;123;20
pwntools;https://github.com/gallopsled/pwntools;408888;214;8
py;https://github.com/pytest-dev/py;153832347;88005;716
py2-ipaddress;https://github.com/kwi-dk/py2-ipaddress;724936;;
py2neo;https://github.com/technige/py2neo;737153;;
py3dns;https://github.com/py3dns/py3dns;298867;;
py3nvml;https://github.com/fbcotter/py3nvml;1593207;131;
py4j;https://github.com/py4j/py4j;51856137;;
py7zr;https://github.com/miurahr/py7zr;300875;;
pyactiveresource;https://github.com/shopify/pyactiveresource;736934;;
pyaes;https://github.com/ricmoo/pyaes;2091075;2494;82
pyahocorasick;https://github.com/wojciechmula/pyahocorasick;1369445;313;32
pyaml;https://github.com/mk-fg/pretty-yaml;10997999;4012;
pyang;https://github.com/mbj4668/pyang;487861;393;15
pyangbind;https://github.com/robshakir/pyangbind;329377;93;5
pyarabic;http://github.com/linuxscout/pyarabic;738517;93;18
pyarrow;https://github.com/apache/arrow;58493301;18;3
pyasn1;https://github.com/etingof/pyasn1;578415922;81135;667
pyasn1-modules;https://github.com/etingof/pyasn1-modules;245938565;;
pyaudio;https://github.com/pyaudio/pyaudio;975084;;
pyaudioanalysis;https://github.com/tyiannak/pyAudioAnalysis;380664;131;6
pyautogui;https://github.com/asweigart/pyautogui;1118464;3648;111
pybase64;https://github.com/mayeut/pybase64;2136740;;25
py-bcrypt;https://github.com/py-bcrypt/py-bcrypt;6076057;;
pybind11;https://github.com/pybind/pybind11;4368811;2303;316
pyblake2;https://github.com/dchest/pyblake2;541454;;
pybluez;https://github.com/pybluez/pybluez;927966;617;36
pybrake;http://github.com/airbrake/pybrake;1208621;16;0
pybreaker;http://github.com/danielfm/pybreaker;536123;62;10
pybs;http://github.com/henriksu/pybs;285517;;
pybtex;https://github.com/pybtex/pybtex;1159072;;
pybtex-docutils;https://github.com/mcmtroffaes/pybtex-docutils;1105197;;
pycadf;https://github.com/pycadf/pycadf;691931;;
pycairo;https://github.com/ldo/qahirah;8978336;;
pycallgraph;https://github.com/gak/pycallgraph;423216;239;17
pycalverter;https://github.com/pycalverter/pycalverter;4938402;;
pycapnp;https://github.com/jparyani/pycapnp;307561;590;14
pycares;http://github.com/saghul/pycares;6144032;1902;18
pychef;http://github.com/coderanger/pychef;400377;;10
pychromecast;https://github.com/balloob/pychromecast;477666;536;27
pycld2;https://github.com/aboSamoor/pycld2;638806;254;18
pycli;https://github.com/pycli/pycli;909906;;
pyclipper;https://github.com/greginvm/pyclipper;512445;212;18
pyclustering;https://github.com/annoviko/pyclustering;484892;129;3
pycocotools;https://github.com/pycocotools/pycocotools;990874;;
pycodestyle;http://github.com/PyCQA/pycodestyle;90742886;87161;650
pycontracts;https://github.com/andreacensi/contracts;937449;;
pycosat;https://github.com/ContinuumIO/pycosat;336990;15262;
pycountry;https://github.com/flyingcircusio/pycountry;8771133;3158;188
pycountry-convert;https://github.com/TuneLab/pycountry-convert;507485;;
pycparser;https://github.com/eliben/pycparser;220636529;121865;481
pycpfcnpj;https://github.com/matheuscas/pycpfcnpj;389936;109;6
py-cpuinfo;https://github.com/workhorsy/py-cpuinfo;3808910;2151;90
pycrypto;https://github.com/pycrypto/pycrypto;48107924;46631;1212
pycryptodomex;https://github.com/Legrandin/pycryptodome;45288025;14316;831
pyct;https://github.com/pyviz-dev/pyct;466237;;
pyculiar;https://github.com/wdm0006/pyculiarity;650573;;
pycurl;https://github.com/pycurl/pycurl;12605517;23600;303
pydantic;https://github.com/samuelcolvin/pydantic;7758198;4887;530
pydash;https://github.com/dgilland/pydash;2695844;;
pydata-google-auth;https://github.com/pydata/pydata-google-auth;29560903;;
py-dateutil;https://github.com/py-dateutil/py-dateutil;528734;;
pydeck;https://github.com/visgl/deck.gl;336502;1081;59
pydes;https://github.com/pydes/pydes;498457;;
pydevd;https://github.com/fabioz/pydev.debugger;1280629;;
pydevd-pycharm;https://github.com/JetBrains/intellij-community;343079;32;0
pydicom;https://github.com/pydicom/pydicom;951355;1655;178
pydispatcher;https://github.com/pydispatcher/pydispatcher;5815023;;
pydns;https://github.com/pydns/pydns;407173;;
pydocstyle;http://github.com/PyCQA/pydocstyle;9167510;10617;471
pydocumentdb;https://github.com/Azure/azure-documentdb-python;9263297;422;13
pydoe;https://github.com/tisimst/pyDOE;320793;221;32
pydomo;https://github.com/domoinc/domo-python-sdk;326035;;
pydot;https://github.com/pydot/pydot;17181831;9771;293
pydot2;https://github.com/pydot2/pydot2;610095;;
pydotplus;https://github.com/carlos-jenkins/pydotplus;1478034;3148;
pydrive;https://github.com/googledrive/PyDrive;963151;1632;34
pydruid;https://github.com/druid-io/pydruid;710317;403;52
pydub;https://github.com/pydub/pydub;1545189;;
pyeapi;https://github.com/arista-eosplus/pyeapi;339481;206;11
py-ecc;https://github.com/ethereum/py_ecc;268663;;
pyecharts;https://github.com/pyecharts/pyecharts;290624;1099;50
pyee;https://github.com/jfhbrook/pyee;2221374;2611;74
pyelftools;https://github.com/eliben/pyelftools;4212469;1168;69
pyemd;http://github.com/wmayner/pyemd;402080;;
pyeventsystem;https://github.com/cloudve/pyeventsystem;299386;;
pyexasol;https://github.com/badoo/pyexasol;487899;54;4
pyexcel;https://github.com/pyexcel/pyexcel;745601;1431;53
pyexcelerate;https://github.com/kz26/PyExcelerate;330811;135;
pyexcel-io;https://github.com/pyexcel/pyexcel-io;1029645;1388;26
pyexcel-webio;https://github.com/pyexcel/pyexcel-webio;319989;;
pyexcel-xls;https://github.com/pyexcel/pyexcel-xls;396507;929;29
pyexcel-xlsx;https://github.com/pyexcel/pyexcel-xlsx;645577;871;36
pyexecjs;https://github.com/doloopwhile/PyExecJS;451104;1156;91
pyfakefs;https://github.com/jmcgeheeiv/pyfakefs;1583437;623;59
pyfarmhash;https://github.com/veelion/python-farmhash;393081;20;4
pyfcm;https://github.com/olucurious/pyfcm;1376536;;
pyfiglet;https://github.com/pwaller/pyfiglet;1780224;4506;271
pyflakes;https://github.com/PyCQA/pyflakes;73852274;58866;507
pyformance;https://github.com/pyformance/pyformance;2603346;;
pyftpdlib;https://github.com/giampaolo/pyftpdlib;642022;455;40
pygal;https://github.com/pygal/pygal;1252581;;
pygaljs;https://github.com/ionelmc/python-pygaljs;360860;;
pygam;https://github.com/dswah/pyGAM;3973557;;
pygame;https://github.com/pygame/pygame;4235392;20051;544
pygeocoder;https://github.com/pygeocoder/pygeocoder;1850652;;
